method_name,num_steps,num_groups,num_removes,total_constraints,avg_constraints_per_step,max_constraints_per_step,num_cache_alg_steps,num_free_layer_steps,symmetry_depth,num_symmetry_orientations,num_edge_constraints,num_corner_constraints,num_orientation_constraints,constraint_type_diversity,score
rand_d6ed743c,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019194
rand_41bfb11f,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020964
rand_82f41e6c,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020243
rand_703e7af8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019194
rand_ed94b9a6,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021413
rand_74b230e7,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020284
rand_061b9f79,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020325
rand_21b766ed,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020576
rand_f16dc4ea,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019646
rand_1fe7672c,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019268
rand_36fbd4a7,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.022173
rand_01848c14,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021008
rand_cf5934d8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020964
rand_dd530fb2,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020576
rand_c09c5e44,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019724
rand_9615d385,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019569
rand_55bdb345,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020325
rand_b52ab95d,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021786
rand_aeaeaddb,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019531
rand_1eadeca7,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020121
rand_7d060a15,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021231
rand_16c415aa,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020243
rand_f64417d9,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02008
rand_0f5632e2,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019305
rand_42906c1b,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020284
rand_3e301fb5,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020202
rand_1579eba2,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020619
rand_b4ed1b4a,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020619
rand_93f78bcb,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021692
rand_e6aaf9c3,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019011
rand_98fd4c8b,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020408
rand_24af28c1,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020747
rand_ecf43155,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021008
rand_ce0f5f25,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020202
rand_6a2dcfb1,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019608
rand_c497756e,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019763
rand_61a8104d,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020408
rand_000da69c,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020576
rand_e542725f,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021882
rand_79dc756b,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021142
rand_fb8ff547,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02
rand_ff115a5b,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019685
rand_8ec2d127,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.022075
rand_18f10424,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.01996
rand_fbd9a24d,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021978
rand_9f08d7ed,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021882
rand_234feef8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019417
rand_8ec6ba35,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021552
rand_1eaef3ab,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021277
rand_8b86d082,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021142
rand_6aa1b13a,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02008
rand_21d9f953,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020202
rand_aed27b01,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020243
rand_e4427044,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019763
rand_53baccac,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020964
rand_b440bc74,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021834
rand_221802f4,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021053
rand_6a6cb7ae,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020704
rand_b5cdde6b,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020408
rand_a10cd5d5,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020704
rand_ca3e1546,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020704
rand_28e13226,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021598
rand_0cea19c4,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019881
rand_7ce20500,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020576
rand_bc63f029,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020408
rand_ffdc2243,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019268
rand_5e54227a,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021413
rand_f8e0a270,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.01992
rand_dc3c2203,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019724
rand_1118852b,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020877
rand_fae4e4d8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02
rand_c772b37e,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020325
rand_30478309,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021645
rand_8251296d,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019802
rand_df7ef45f,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020325
rand_62d296c8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020325
rand_27682041,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.022321
rand_9eaeef3e,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020534
rand_dbac4e79,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021786
rand_1da72155,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021008
rand_f2d236a2,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02008
rand_c42ce1e4,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021142
rand_b8c5fefc,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02079
rand_3d5578b6,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020284
rand_51fe63d0,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020921
rand_cf977003,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02079
rand_7b2dfc5c,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019802
rand_4231b9c5,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020921
rand_ef4554d1,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019841
rand_2bc89642,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021322
rand_d243bc7a,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.018657
rand_f27b877e,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021692
rand_f5fe718f,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020704
rand_4864af35,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020747
rand_f6ab377f,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020367
rand_50a6c9c7,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.01992
rand_004853aa,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021053
rand_70552424,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019455
rand_d8978058,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02008
rand_b18680d5,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021459
rand_891a9eb6,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021053
rand_71d2e7ae,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02079
rand_150e75ee,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020534
rand_37f7df05,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020704
rand_c9c1485c,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020161
rand_a58e0ab0,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020408
rand_950f2e11,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020121
rand_d4842cd8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.01996
rand_b970dce8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020202
rand_278e2275,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020325
rand_0f586390,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019268
rand_02a10666,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020747
rand_2ae626da,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020833
rand_6a8a4a59,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021008
rand_823f36df,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021459
rand_46c3c98f,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020661
rand_4f3c4cc4,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020964
rand_37c140de,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020121
rand_c179c9d9,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019569
rand_135e770d,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020747
rand_af89d0a0,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020661
rand_9b5aec45,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020161
rand_fe0b7463,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019763
rand_b669f4a3,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020921
rand_bfd5cf9e,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021368
rand_4926a386,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02004
rand_e10b0478,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019493
rand_1f31556f,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019724
rand_5c8da267,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020408
rand_d8ad2fff,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020704
rand_8a1ab71d,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019608
rand_a8171347,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019342
rand_8f465ce2,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021322
rand_dafc95c0,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021186
rand_037f8206,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021277
rand_e91b8769,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019724
rand_29061ee3,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019881
rand_ba692803,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019048
rand_e2591b77,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019048
rand_1371b6e4,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020704
rand_b17eb9af,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021882
rand_0a404db4,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019763
rand_f26bc644,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020202
rand_21c6f646,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020492
rand_1b08f78b,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021277
rand_2a0a2421,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021598
rand_8556f43c,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019231
rand_153fa701,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021186
rand_5afc69d2,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.01996
rand_4b5a63ce,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020534
rand_9351150e,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020661
rand_f772c43a,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02079
rand_d8736df6,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020619
rand_e8722855,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021739
rand_3bb6c707,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020284
rand_f732a910,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020576
rand_fece18d4,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019417
rand_321edd73,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020161
rand_750da9f4,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020202
rand_c4701720,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021097
rand_944eeffa,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.01996
rand_8396dd43,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019608
rand_197186ad,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020661
rand_6f9b0e70,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02045
rand_050983c3,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020408
rand_09735108,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020492
rand_0aa6f715,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021231
rand_b0624fbb,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019763
rand_26873547,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02008
rand_80c7ae6a,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020704
rand_089f8eea,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019802
rand_e6052637,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020576
rand_ad2ee300,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021008
rand_434bd78b,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02193
rand_7eff69ef,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021186
rand_fc9e441f,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019268
rand_57a514ca,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019194
rand_b7a2fff3,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019841
rand_71e7c7a9,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019342
rand_55fdb001,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02
rand_d0c0f42a,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020243
rand_f3d1bc4f,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019841
rand_18601786,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020161
rand_f2a69a74,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020747
rand_1190115a,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021505
rand_0e44abfc,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02004
rand_81fde57f,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02008
rand_0f4c07f9,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020576
rand_d0620ec8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020121
rand_9eab3d4e,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02
rand_a03d343b,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019685
rand_2fe3b404,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020747
rand_72bbd0db,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021552
rand_23f05664,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.01992
rand_f38201d9,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019646
rand_56122d3f,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020877
rand_b3a85acd,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020161
rand_d0cd90f4,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019881
rand_38424dee,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021053
rand_f65edcc4,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021505
rand_d7b32368,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020619
rand_30f01b8c,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021231
rand_74a2a0ff,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020243
rand_5072a666,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019531
rand_f9a618e1,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021645
rand_04e5b42b,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02
rand_a8ff64a7,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.022026
rand_f3b0dbaa,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021552
rand_06b98813,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02045
rand_e696ad90,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019685
rand_6527e050,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019569
rand_c5749b03,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021142
rand_5095dd81,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020161
rand_5e03d236,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020367
rand_acc9dd09,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021277
rand_60353fa6,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.01992
rand_0493fe76,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019724
rand_8fef8c68,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021882
rand_f233c6db,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02045
rand_2902d844,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021834
rand_08d89eb1,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020964
rand_0c757d47,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020534
rand_1527f7bc,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021413
rand_239f10d7,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019569
rand_1d70c9b8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019724
rand_93dd7c9e,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.022989
rand_1b125f0c,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.01912
rand_be1818d1,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021186
rand_c218560d,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019493
rand_da5cf271,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02004
rand_d329334a,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020833
rand_38923bc8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021186
rand_bd0854b7,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020576
rand_19f29ffa,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020325
rand_6387812b,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021692
rand_11626759,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021008
rand_981a2cc3,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020964
rand_aa2f6eda,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02004
rand_2ca416bf,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020121
rand_bc3701f3,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019685
rand_ab383595,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020408
rand_773b4bdb,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020576
rand_d0bccd89,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020367
rand_eb192d45,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019763
rand_69cbb4f8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021739
rand_3ae0fac5,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019531
rand_29946c6a,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021786
rand_a9d8f35c,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019763
rand_1d3f9241,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02008
rand_354f5ac4,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020202
rand_8c957787,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021459
rand_dfdcc12f,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019724
rand_25b11341,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019608
rand_78f07dc3,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020408
rand_18c166c9,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021368
rand_04f4097f,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019231
rand_e269770f,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019802
rand_eba50dc8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021053
rand_5bf9dcf8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020408
rand_55f916b0,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021552
rand_f62aadc4,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019881
rand_91e09561,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021834
rand_f00e0b5b,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020704
rand_ad45b9aa,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021786
rand_2ce5742e,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021053
rand_ebe66219,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019685
rand_205ffac3,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02004
rand_08c42215,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021186
rand_7309dbec,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020325
rand_4deef28d,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020492
rand_af4675cf,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020964
rand_951ebd6c,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021186
rand_adfe0e58,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02004
rand_967d3be4,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020202
rand_5cd20871,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.01938
rand_ed474ea1,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019685
rand_20df8c88,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.022124
rand_aa35cac1,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.018975
rand_ec6c1f32,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021834
rand_9cea07f3,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020202
rand_91a48976,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021552
rand_2bbc317c,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020576
rand_bd2923b4,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.01992
rand_ae820ad7,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020619
rand_156a7644,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020877
rand_e3c89021,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021459
rand_d37ff533,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020325
rand_b3ba63c1,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021692
rand_f7accf73,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.01938
rand_4b1214c0,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.022026
rand_d51b1cb1,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021552
rand_0932e475,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021882
rand_4da8cd56,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02004
rand_55c4d50d,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020877
rand_98f6e39a,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02045
rand_dc1ae89a,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020619
rand_d13c2f0a,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019646
rand_8dae788f,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019724
rand_b84583a8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021368
rand_1630690b,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020367
rand_901618a6,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019685
rand_6cdba0ef,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021008
rand_92896c8a,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020619
rand_faa2096d,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02004
rand_0281dbb8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021186
rand_a6620cd8,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.021368
rand_050deacc,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020492
rand_85c17073,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.020161
rand_e4e143ce,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019724
rand_c9203479,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019569
rand_56558b4b,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.019608
rand_d37ffaa2,5,0,0,20,4.0,4,0,0,1,0,12,8,0,2,0.02079
