method,total_solves,avg_total_moves,num_steps,avg_moves_per_step,num_algs,score
rand_e6c2dd91,10,50.2,5,10.04,0,0.01992
rand_52f178f9,10,47.8,5,9.56,0,0.020921
rand_cef35fb8,10,47.2,5,9.44,0,0.021186
rand_cbdd8c28,10,49.2,5,9.84,0,0.020325
rand_0646b0cd,10,47.7,5,9.54,0,0.020964
rand_bbdffeee,10,47.0,5,9.4,0,0.021277
rand_92840de8,10,48.5,5,9.7,0,0.020619
rand_9b7a8f74,10,47.9,5,9.58,0,0.020877
rand_264c72c7,10,51.2,5,10.24,0,0.019531
rand_0d8279b3,10,48.8,5,9.76,0,0.020492
rand_8bc55897,10,47.2,5,9.44,0,0.021186
rand_1fafbc13,10,47.6,5,9.52,0,0.021008
rand_faf5f90a,10,45.9,5,9.18,0,0.021786
rand_1d59a010,10,47.5,5,9.5,0,0.021053
rand_24ac30e2,10,48.6,5,9.72,0,0.020576
rand_92d5c00b,10,50.7,5,10.14,0,0.019724
rand_8a9e241e,10,53.6,5,10.72,0,0.018657
rand_917525f4,10,47.6,5,9.52,0,0.021008
rand_378f338a,10,51.2,5,10.24,0,0.019531
rand_b4ed13e9,10,45.4,5,9.08,0,0.022026
rand_8e2d8f3f,10,50.0,5,10.0,0,0.02
rand_8437a107,10,52.7,5,10.54,0,0.018975
rand_12cde0f1,10,48.0,5,9.6,0,0.020833
rand_719f3a5d,10,49.5,5,9.9,0,0.020202
rand_96cc8275,10,51.9,5,10.38,0,0.019268
rand_7d905680,10,49.7,5,9.94,0,0.020121
rand_4b2a493e,10,49.9,5,9.98,0,0.02004
rand_d49ce184,10,47.4,5,9.48,0,0.021097
rand_44c1a68f,10,46.5,5,9.3,0,0.021505
rand_32895f91,10,48.1,5,9.62,0,0.02079
rand_c58a2d75,10,50.8,5,10.16,0,0.019685
rand_b5fcc512,10,48.5,5,9.7,0,0.020619
rand_c2668bfb,10,48.5,5,9.7,0,0.020619
rand_f74ec9db,10,51.4,5,10.28,0,0.019455
rand_5d273268,10,47.7,5,9.54,0,0.020964
rand_11b3e95d,10,49.6,5,9.92,0,0.020161
rand_b3eaf01f,10,50.6,5,10.12,0,0.019763
rand_a666a5cf,10,48.5,5,9.7,0,0.020619
rand_e0222b85,10,46.0,5,9.2,0,0.021739
rand_56e4ea7a,10,51.3,5,10.26,0,0.019493
rand_3b8d8b00,10,50.1,5,10.02,0,0.01996
rand_7cabfe91,10,45.1,5,9.02,0,0.022173
rand_2a1c8aae,10,49.1,5,9.82,0,0.020367
rand_f042d0c0,10,50.1,5,10.02,0,0.01996
rand_2218aaeb,10,50.8,5,10.16,0,0.019685
rand_a95f8aa7,10,49.2,5,9.84,0,0.020325
rand_9b389ca4,10,48.4,5,9.68,0,0.020661
rand_8cf41e5d,10,48.8,5,9.76,0,0.020492
rand_5c7c602b,10,47.2,5,9.44,0,0.021186
rand_a9b57c92,10,49.4,5,9.88,0,0.020243
rand_ceab66ea,10,46.9,5,9.38,0,0.021322
rand_2c3d14dd,10,45.9,5,9.18,0,0.021786
BEGINNERS,300,76.49,13,5.88,0,0.013074
rand_7d4008fd,10,50.3,5,10.06,0,0.019881
rand_7c4d30a8,10,50.5,5,10.1,0,0.019802
rand_d71b5b6e,10,51.5,5,10.3,0,0.019417
rand_b5c57249,10,45.5,5,9.1,0,0.021978
rand_aa432e3e,10,49.6,5,9.92,0,0.020161
rand_3a071b36,10,47.3,5,9.46,0,0.021142
rand_ae3d0213,10,49.6,5,9.92,0,0.020161
rand_d38bcd94,10,46.8,5,9.36,0,0.021368
rand_ee4aa99f,10,48.0,5,9.6,0,0.020833
rand_8d1d25d4,10,50.3,5,10.06,0,0.019881
rand_f651a8dd,10,48.6,5,9.72,0,0.020576
rand_9be0c098,10,48.7,5,9.74,0,0.020534
rand_878b3235,10,51.5,5,10.3,0,0.019417
rand_fabe8e55,10,49.1,5,9.82,0,0.020367
rand_e14dbcd3,10,48.7,5,9.74,0,0.020534
rand_96d761cf,10,49.6,5,9.92,0,0.020161
rand_cb3faeb7,10,47.9,5,9.58,0,0.020877
rand_3837922c,10,49.9,5,9.98,0,0.02004
rand_6ec213fe,10,50.3,5,10.06,0,0.019881
rand_66564cfa,10,47.1,5,9.42,0,0.021231
rand_0f76b2fc,10,50.2,5,10.04,0,0.01992
rand_3c0277ac,10,49.4,5,9.88,0,0.020243
rand_69114e4a,10,52.4,5,10.48,0,0.019084
rand_7fa9b82c,10,50.7,5,10.14,0,0.019724
rand_ed9c5213,10,47.8,5,9.56,0,0.020921
rand_25c99713,10,50.2,5,10.04,0,0.01992
rand_a8a4f0c3,10,51.1,5,10.22,0,0.019569
rand_845825ed,10,49.8,5,9.96,0,0.02008
rand_85ea1e12,10,48.9,5,9.78,0,0.02045
rand_9260eb6c,10,47.2,5,9.44,0,0.021186
rand_5db30ca0,10,54.0,5,10.8,0,0.018519
rand_126c4a56,10,44.0,5,8.8,0,0.022727
rand_c063e26c,10,49.4,5,9.88,0,0.020243
rand_f8bf3ef0,10,47.8,5,9.56,0,0.020921
rand_fb6400ac,10,48.1,5,9.62,0,0.02079
rand_e2262c73,10,49.8,5,9.96,0,0.02008
rand_f27ef558,10,46.5,5,9.3,0,0.021505
rand_5f278a72,10,43.9,5,8.78,0,0.022779
rand_2b6778f2,10,50.7,5,10.14,0,0.019724
rand_8d108ff2,10,46.8,5,9.36,0,0.021368
rand_78d17ef4,10,49.9,5,9.98,0,0.02004
rand_c1dcdfb5,10,51.1,5,10.22,0,0.019569
rand_0afce6d1,10,48.2,5,9.64,0,0.020747
rand_4d7c0294,10,48.2,5,9.64,0,0.020747
rand_ff9464c2,10,53.7,5,10.74,0,0.018622
rand_79d352c0,10,48.0,5,9.6,0,0.020833
rand_525c0f33,10,52.9,5,10.58,0,0.018904
rand_9be5f1b1,10,46.5,5,9.3,0,0.021505
rand_ede4f88f,10,46.6,5,9.32,0,0.021459
rand_46b46d86,10,49.2,5,9.84,0,0.020325
rand_03fc8112,10,46.6,5,9.32,0,0.021459
rand_71f1db74,10,49.2,5,9.84,0,0.020325
rand_ff3103b5,10,49.1,5,9.82,0,0.020367
rand_c5da92a7,10,47.0,5,9.4,0,0.021277
rand_34e2654f,10,52.2,5,10.44,0,0.019157
rand_babf8e08,10,47.9,5,9.58,0,0.020877
rand_9fe278f4,10,43.9,5,8.78,0,0.022779
rand_68cd10f3,10,50.5,5,10.1,0,0.019802
rand_05915a52,10,49.3,5,9.86,0,0.020284
rand_5a1d2de9,10,50.1,5,10.02,0,0.01996
rand_8aa889c7,10,50.7,5,10.14,0,0.019724
rand_f829423e,10,48.5,5,9.7,0,0.020619
rand_325ea5e5,10,51.7,5,10.34,0,0.019342
rand_b86b2e94,10,47.7,5,9.54,0,0.020964
rand_1d789cd2,10,47.0,5,9.4,0,0.021277
rand_4d23daf7,10,51.2,5,10.24,0,0.019531
rand_06c9e6f5,10,47.6,5,9.52,0,0.021008
rand_3baeef03,10,50.2,5,10.04,0,0.01992
rand_84970813,10,51.4,5,10.28,0,0.019455
rand_c6d792e3,10,46.1,5,9.22,0,0.021692
rand_0725f824,10,47.0,5,9.4,0,0.021277
rand_3c052cda,10,45.9,5,9.18,0,0.021786
rand_1d051763,10,48.6,5,9.72,0,0.020576
rand_603f0b8a,10,50.6,5,10.12,0,0.019763
rand_d64c0a62,10,46.2,5,9.24,0,0.021645
rand_2b6e4f51,10,49.8,5,9.96,0,0.02008
rand_e299d857,10,47.9,5,9.58,0,0.020877
rand_cfbac586,10,48.0,5,9.6,0,0.020833
rand_d6ed743c,10,52.1,5,10.42,0,0.019194
rand_41bfb11f,10,47.7,5,9.54,0,0.020964
rand_7b564064,10,52.9,5,10.58,0,0.018904
rand_82f41e6c,10,49.4,5,9.88,0,0.020243
rand_5694b777,10,45.1,5,9.02,0,0.022173
rand_eee143bd,10,47.5,5,9.5,0,0.021053
rand_703e7af8,10,52.1,5,10.42,0,0.019194
rand_ed94b9a6,10,46.7,5,9.34,0,0.021413
rand_4d9fbc7c,10,47.3,5,9.46,0,0.021142
rand_7483aaac,10,47.8,5,9.56,0,0.020921
rand_98ccc4f2,10,49.2,5,9.84,0,0.020325
rand_78c76cb9,10,49.2,5,9.84,0,0.020325
rand_87480969,10,50.4,5,10.08,0,0.019841
rand_74b230e7,10,49.3,5,9.86,0,0.020284
rand_156d0fc8,10,49.2,5,9.84,0,0.020325
rand_244745ae,10,46.8,5,9.36,0,0.021368
rand_64481359,10,50.0,5,10.0,0,0.02
rand_061b9f79,10,49.2,5,9.84,0,0.020325
rand_60e0b882,10,51.2,5,10.24,0,0.019531
rand_21b766ed,10,48.6,5,9.72,0,0.020576
rand_2ed245f6,10,47.1,5,9.42,0,0.021231
rand_f16dc4ea,10,50.9,5,10.18,0,0.019646
rand_cf8c8641,10,49.9,5,9.98,0,0.02004
rand_10119251,10,43.9,5,8.78,0,0.022779
rand_a45b7bf8,10,45.9,5,9.18,0,0.021786
rand_1fe7672c,10,51.9,5,10.38,0,0.019268
rand_36fbd4a7,10,45.1,5,9.02,0,0.022173
rand_01848c14,10,47.6,5,9.52,0,0.021008
rand_cf5934d8,10,47.7,5,9.54,0,0.020964
rand_dd530fb2,10,48.6,5,9.72,0,0.020576
rand_c09c5e44,10,50.7,5,10.14,0,0.019724
rand_9615d385,10,51.1,5,10.22,0,0.019569
rand_55bdb345,10,49.2,5,9.84,0,0.020325
rand_b52ab95d,10,45.9,5,9.18,0,0.021786
rand_aeaeaddb,10,51.2,5,10.24,0,0.019531
rand_1eadeca7,10,49.7,5,9.94,0,0.020121
rand_eb487f8b,10,48.5,5,9.7,0,0.020619
rand_7d060a15,10,47.1,5,9.42,0,0.021231
rand_36fd8459,10,50.8,5,10.16,0,0.019685
rand_16c415aa,10,49.4,5,9.88,0,0.020243
rand_f64417d9,10,49.8,5,9.96,0,0.02008
rand_0f5632e2,10,51.8,5,10.36,0,0.019305
rand_bd2be5d7,10,50.0,5,10.0,0,0.02
rand_797dd409,10,49.1,5,9.82,0,0.020367
rand_42906c1b,10,49.3,5,9.86,0,0.020284
rand_08a6d415,10,50.7,5,10.14,0,0.019724
rand_33c03beb,10,49.4,5,9.88,0,0.020243
rand_6fbe66bd,10,51.1,5,10.22,0,0.019569
rand_3e301fb5,10,49.5,5,9.9,0,0.020202
rand_896edea8,10,49.9,5,9.98,0,0.02004
rand_cc0afe91,10,50.6,5,10.12,0,0.019763
rand_1579eba2,10,48.5,5,9.7,0,0.020619
rand_2dec6229,10,48.1,5,9.62,0,0.02079
rand_327a2de1,10,46.7,5,9.34,0,0.021413
rand_b4ed1b4a,10,48.5,5,9.7,0,0.020619
rand_93f78bcb,10,46.1,5,9.22,0,0.021692
rand_e6aaf9c3,10,52.6,5,10.52,0,0.019011
rand_48615123,10,49.2,5,9.84,0,0.020325
rand_8a248a53,10,48.7,5,9.74,0,0.020534
rand_98fd4c8b,10,49.0,5,9.8,0,0.020408
rand_24af28c1,10,48.2,5,9.64,0,0.020747
rand_338ae194,10,44.8,5,8.96,0,0.022321
rand_ecf43155,10,47.6,5,9.52,0,0.021008
rand_ca74e435,10,51.8,5,10.36,0,0.019305
rand_ce0f5f25,10,49.5,5,9.9,0,0.020202
rand_8036c2f4,10,48.9,5,9.78,0,0.02045
rand_6b52c294,10,49.3,5,9.86,0,0.020284
rand_6a2dcfb1,10,51.0,5,10.2,0,0.019608
rand_c497756e,10,50.6,5,10.12,0,0.019763
rand_61a8104d,10,49.0,5,9.8,0,0.020408
rand_000da69c,10,48.6,5,9.72,0,0.020576
rand_236771b1,10,48.0,5,9.6,0,0.020833
rand_e542725f,10,45.7,5,9.14,0,0.021882
rand_79dc756b,10,47.3,5,9.46,0,0.021142
rand_fb8ff547,10,50.0,5,10.0,0,0.02
rand_80f70782,10,45.3,5,9.06,0,0.022075
rand_6f560161,10,46.3,5,9.26,0,0.021598
rand_ff115a5b,10,50.8,5,10.16,0,0.019685
rand_8ec2d127,10,45.3,5,9.06,0,0.022075
rand_18f10424,10,50.1,5,10.02,0,0.01996
rand_fbd9a24d,10,45.5,5,9.1,0,0.021978
rand_9f08d7ed,10,45.7,5,9.14,0,0.021882
rand_234feef8,10,51.5,5,10.3,0,0.019417
rand_ceb8dcaf,10,46.8,5,9.36,0,0.021368
rand_8ec6ba35,10,46.4,5,9.28,0,0.021552
rand_1eaef3ab,10,47.0,5,9.4,0,0.021277
rand_8b86d082,10,47.3,5,9.46,0,0.021142
rand_2605cdbe,10,45.1,5,9.02,0,0.022173
rand_927ddaa3,10,48.8,5,9.76,0,0.020492
rand_6aa1b13a,10,49.8,5,9.96,0,0.02008
rand_95b55ded,10,50.8,5,10.16,0,0.019685
rand_21d9f953,10,49.5,5,9.9,0,0.020202
rand_aed27b01,10,49.4,5,9.88,0,0.020243
rand_27b7a487,10,48.4,5,9.68,0,0.020661
rand_bd726457,10,48.7,5,9.74,0,0.020534
rand_e4427044,10,50.6,5,10.12,0,0.019763
rand_1d575449,10,48.5,5,9.7,0,0.020619
rand_fa982678,10,46.0,5,9.2,0,0.021739
rand_5f96120f,10,46.6,5,9.32,0,0.021459
rand_96a1017c,10,50.2,5,10.04,0,0.01992
rand_53baccac,10,47.7,5,9.54,0,0.020964
rand_b440bc74,10,45.8,5,9.16,0,0.021834
rand_7bc7b03e,10,51.4,5,10.28,0,0.019455
rand_69081b35,10,50.4,5,10.08,0,0.019841
rand_221802f4,10,47.5,5,9.5,0,0.021053
rand_6a6cb7ae,10,48.3,5,9.66,0,0.020704
rand_b5cdde6b,10,49.0,5,9.8,0,0.020408
rand_8dbf6d42,10,50.1,5,10.02,0,0.01996
rand_a10cd5d5,10,48.3,5,9.66,0,0.020704
rand_c4bdac87,10,48.2,5,9.64,0,0.020747
rand_0847e513,10,50.4,5,10.08,0,0.019841
rand_d68678c7,10,50.2,5,10.04,0,0.01992
rand_ca3e1546,10,48.3,5,9.66,0,0.020704
rand_b1fe196a,10,49.5,5,9.9,0,0.020202
rand_3b3537e4,10,48.5,5,9.7,0,0.020619
rand_28e13226,10,46.3,5,9.26,0,0.021598
rand_0cea19c4,10,50.3,5,10.06,0,0.019881
rand_7ce20500,10,48.6,5,9.72,0,0.020576
rand_419e0880,10,48.8,5,9.76,0,0.020492
rand_9a586c48,10,47.6,5,9.52,0,0.021008
rand_2eb0844f,10,49.6,5,9.92,0,0.020161
rand_255311c6,10,49.6,5,9.92,0,0.020161
rand_d2666d03,10,49.4,5,9.88,0,0.020243
rand_bc63f029,10,49.0,5,9.8,0,0.020408
rand_7763ae4b,10,46.9,5,9.38,0,0.021322
rand_f2a5568d,10,49.9,5,9.98,0,0.02004
rand_ffdc2243,10,51.9,5,10.38,0,0.019268
rand_6ff73125,10,49.2,5,9.84,0,0.020325
rand_5e54227a,10,46.7,5,9.34,0,0.021413
rand_81b6258e,10,48.8,5,9.76,0,0.020492
rand_f8e0a270,10,50.2,5,10.04,0,0.01992
rand_1a077ddb,10,47.7,5,9.54,0,0.020964
rand_7f140d2b,10,51.3,5,10.26,0,0.019493
rand_dc3c2203,10,50.7,5,10.14,0,0.019724
rand_1118852b,10,47.9,5,9.58,0,0.020877
rand_fae4e4d8,10,50.0,5,10.0,0,0.02
rand_96cb7e37,10,49.9,5,9.98,0,0.02004
rand_d1f1de74,10,48.6,5,9.72,0,0.020576
rand_c772b37e,10,49.2,5,9.84,0,0.020325
rand_30478309,10,46.2,5,9.24,0,0.021645
rand_46e78c3f,10,46.9,5,9.38,0,0.021322
rand_a13db855,10,47.5,5,9.5,0,0.021053
rand_1367668f,10,50.2,5,10.04,0,0.01992
rand_8251296d,10,50.5,5,10.1,0,0.019802
rand_df7ef45f,10,49.2,5,9.84,0,0.020325
rand_db615f66,10,51.8,5,10.36,0,0.019305
rand_62d296c8,10,49.2,5,9.84,0,0.020325
rand_19f0f209,10,49.9,5,9.98,0,0.02004
rand_27682041,10,44.8,5,8.96,0,0.022321
rand_6ea93bf4,10,44.4,5,8.88,0,0.022523
rand_9eaeef3e,10,48.7,5,9.74,0,0.020534
rand_2d6dd05b,10,48.9,5,9.78,0,0.02045
rand_dbac4e79,10,45.9,5,9.18,0,0.021786
rand_62edbffe,10,47.6,5,9.52,0,0.021008
rand_14cf776b,10,49.3,5,9.86,0,0.020284
rand_c9690cd2,10,48.3,5,9.66,0,0.020704
rand_1d6a9bf7,10,48.6,5,9.72,0,0.020576
rand_1da72155,10,47.6,5,9.52,0,0.021008
rand_f2d236a2,10,49.8,5,9.96,0,0.02008
rand_c42ce1e4,10,47.3,5,9.46,0,0.021142
rand_0ce81eef,10,46.9,5,9.38,0,0.021322
rand_a91cdaab,10,48.3,5,9.66,0,0.020704
rand_4e3c7efe,10,48.1,5,9.62,0,0.02079
rand_c2316aec,10,45.1,5,9.02,0,0.022173
rand_d7c53c48,10,52.6,5,10.52,0,0.019011
rand_d20c4ce6,10,48.0,5,9.6,0,0.020833
rand_64598b99,10,49.4,5,9.88,0,0.020243
rand_b8c5fefc,10,48.1,5,9.62,0,0.02079
rand_3d5578b6,10,49.3,5,9.86,0,0.020284
rand_dda8250c,10,49.0,5,9.8,0,0.020408
rand_7fef19e5,10,50.6,5,10.12,0,0.019763
rand_51fe63d0,10,47.8,5,9.56,0,0.020921
rand_cf977003,10,48.1,5,9.62,0,0.02079
rand_e8c24138,10,51.0,5,10.2,0,0.019608
rand_7b2dfc5c,10,50.5,5,10.1,0,0.019802
rand_18bd79a7,10,45.0,5,9.0,0,0.022222
rand_4231b9c5,10,47.8,5,9.56,0,0.020921
rand_ef4554d1,10,50.4,5,10.08,0,0.019841
rand_43b194f3,10,45.2,5,9.04,0,0.022124
rand_2bc89642,10,46.9,5,9.38,0,0.021322
rand_d243bc7a,10,53.6,5,10.72,0,0.018657
rand_cdfb306b,10,48.4,5,9.68,0,0.020661
rand_f27b877e,10,46.1,5,9.22,0,0.021692
rand_cf1ba29b,10,46.2,5,9.24,0,0.021645
rand_f5fe718f,10,48.3,5,9.66,0,0.020704
rand_d4463843,10,48.6,5,9.72,0,0.020576
rand_28df2c21,10,48.3,5,9.66,0,0.020704
rand_4864af35,10,48.2,5,9.64,0,0.020747
rand_f6ab377f,10,49.1,5,9.82,0,0.020367
rand_76d39fc5,10,48.2,5,9.64,0,0.020747
rand_39299e7a,10,47.9,5,9.58,0,0.020877
rand_17e278cc,10,49.6,5,9.92,0,0.020161
rand_6829765b,10,46.4,5,9.28,0,0.021552
rand_50a6c9c7,10,50.2,5,10.04,0,0.01992
rand_ee9122a9,10,48.1,5,9.62,0,0.02079
rand_35de6696,10,45.7,5,9.14,0,0.021882
rand_004853aa,10,47.5,5,9.5,0,0.021053
rand_70552424,10,51.4,5,10.28,0,0.019455
rand_d8978058,10,49.8,5,9.96,0,0.02008
rand_ca9162d5,10,49.2,5,9.84,0,0.020325
rand_6d018f1a,10,47.8,5,9.56,0,0.020921
rand_b18680d5,10,46.6,5,9.32,0,0.021459
rand_891a9eb6,10,47.5,5,9.5,0,0.021053
rand_a1e781c5,10,45.8,5,9.16,0,0.021834
rand_71d2e7ae,10,48.1,5,9.62,0,0.02079
rand_150e75ee,10,48.7,5,9.74,0,0.020534
rand_37f7df05,10,48.3,5,9.66,0,0.020704
rand_c9c1485c,10,49.6,5,9.92,0,0.020161
rand_56b8d4af,10,51.0,5,10.2,0,0.019608
rand_a58e0ab0,10,49.0,5,9.8,0,0.020408
rand_950f2e11,10,49.7,5,9.94,0,0.020121
rand_f1810553,10,47.4,5,9.48,0,0.021097
rand_d4842cd8,10,50.1,5,10.02,0,0.01996
rand_8c423de4,10,48.8,5,9.76,0,0.020492
rand_b970dce8,10,49.5,5,9.9,0,0.020202
rand_259552fb,10,49.3,5,9.86,0,0.020284
rand_4f6bf547,10,52.0,5,10.4,0,0.019231
rand_278e2275,10,49.2,5,9.84,0,0.020325
rand_9ce0f7ff,10,48.6,5,9.72,0,0.020576
rand_254a33d3,10,51.8,5,10.36,0,0.019305
rand_329c2c5a,10,48.3,5,9.66,0,0.020704
rand_a9dd6f21,10,52.4,5,10.48,0,0.019084
rand_d6e7be9c,10,46.3,5,9.26,0,0.021598
rand_a83cc045,10,45.7,5,9.14,0,0.021882
rand_cf81c7a2,10,47.3,5,9.46,0,0.021142
rand_8728a5e3,10,48.3,5,9.66,0,0.020704
rand_45799e86,10,48.7,5,9.74,0,0.020534
APB,10,49.4,6,8.23,126,0.020243
rand_0f586390,10,51.9,5,10.38,0,0.019268
rand_a090e1c9,10,49.0,5,9.8,0,0.020408
rand_02a10666,10,48.2,5,9.64,0,0.020747
Roux,300,42.35,6,7.06,44,0.023613
rand_d8b6e8d9,10,47.4,5,9.48,0,0.021097
rand_2ae626da,10,48.0,5,9.6,0,0.020833
rand_21d9f8ed,10,49.8,5,9.96,0,0.02008
rand_7d6e13e0,10,51.5,5,10.3,0,0.019417
rand_152b0c5b,10,48.1,5,9.62,0,0.02079
rand_6a8a4a59,10,47.6,5,9.52,0,0.021008
rand_7869a8fa,10,49.9,5,9.98,0,0.02004
rand_8fd7218d,10,47.7,5,9.54,0,0.020964
rand_823f36df,10,46.6,5,9.32,0,0.021459
rand_477ad2b2,10,48.8,5,9.76,0,0.020492
rand_46c3c98f,10,48.4,5,9.68,0,0.020661
rand_26e40a15,10,54.3,5,10.86,0,0.018416
rand_e9d1968b,10,46.9,5,9.38,0,0.021322
rand_fff8ab6f,10,48.8,5,9.76,0,0.020492
rand_68267257,10,50.5,5,10.1,0,0.019802
rand_4f3c4cc4,10,47.7,5,9.54,0,0.020964
rand_0e4ad4f5,10,50.8,5,10.16,0,0.019685
rand_37c140de,10,49.7,5,9.94,0,0.020121
rand_c179c9d9,10,51.1,5,10.22,0,0.019569
rand_135e770d,10,48.2,5,9.64,0,0.020747
rand_af89d0a0,10,48.4,5,9.68,0,0.020661
rand_8cd1d8ad,10,50.8,5,10.16,0,0.019685
rand_415c52d4,10,50.4,5,10.08,0,0.019841
rand_d74a7258,10,44.9,5,8.98,0,0.022272
rand_9b5aec45,10,49.6,5,9.92,0,0.020161
rand_fe0b7463,10,50.6,5,10.12,0,0.019763
rand_fb87bf2d,10,46.6,5,9.32,0,0.021459
rand_aebc681a,10,50.5,5,10.1,0,0.019802
rand_b669f4a3,10,47.8,5,9.56,0,0.020921
rand_bfd5cf9e,10,46.8,5,9.36,0,0.021368
rand_66fc321d,10,48.2,5,9.64,0,0.020747
rand_4926a386,10,49.9,5,9.98,0,0.02004
rand_62185dbb,10,49.3,5,9.86,0,0.020284
rand_e10b0478,10,51.3,5,10.26,0,0.019493
rand_1f31556f,10,50.7,5,10.14,0,0.019724
rand_5c8da267,10,49.0,5,9.8,0,0.020408
rand_d8ad2fff,10,48.3,5,9.66,0,0.020704
rand_8a1ab71d,10,51.0,5,10.2,0,0.019608
rand_9082f234,10,52.0,5,10.4,0,0.019231
rand_0cfe4057,10,48.6,5,9.72,0,0.020576
rand_4e35f431,10,47.7,5,9.54,0,0.020964
rand_a8171347,10,51.7,5,10.34,0,0.019342
rand_cb59beee,10,47.5,5,9.5,0,0.021053
rand_8f465ce2,10,46.9,5,9.38,0,0.021322
rand_c1e6648d,10,46.0,5,9.2,0,0.021739
rand_db9fb007,10,47.1,5,9.42,0,0.021231
rand_e04602ae,10,50.7,5,10.14,0,0.019724
rand_dafc95c0,10,47.2,5,9.44,0,0.021186
rand_2e26751a,10,50.3,5,10.06,0,0.019881
rand_037f8206,10,47.0,5,9.4,0,0.021277
rand_e424b062,10,44.1,5,8.82,0,0.022676
rand_a84aa84f,10,50.2,5,10.04,0,0.01992
rand_7955dd3a,10,45.8,5,9.16,0,0.021834
rand_d0d0356b,10,49.4,5,9.88,0,0.020243
rand_6f44edff,10,52.2,5,10.44,0,0.019157
rand_a9c415dc,10,47.4,5,9.48,0,0.021097
rand_e91b8769,10,50.7,5,10.14,0,0.019724
rand_29061ee3,10,50.3,5,10.06,0,0.019881
rand_ba692803,10,52.5,5,10.5,0,0.019048
rand_3011db67,10,51.2,5,10.24,0,0.019531
rand_46fabfb7,10,49.0,5,9.8,0,0.020408
rand_e2591b77,10,52.5,5,10.5,0,0.019048
rand_1371b6e4,10,48.3,5,9.66,0,0.020704
rand_b17eb9af,10,45.7,5,9.14,0,0.021882
rand_c356170f,10,48.1,5,9.62,0,0.02079
rand_0a404db4,10,50.6,5,10.12,0,0.019763
rand_e8e10daf,10,46.4,5,9.28,0,0.021552
rand_f26bc644,10,49.5,5,9.9,0,0.020202
rand_21c6f646,10,48.8,5,9.76,0,0.020492
rand_6e042695,10,46.9,5,9.38,0,0.021322
rand_1b08f78b,10,47.0,5,9.4,0,0.021277
rand_fc4774be,10,44.8,5,8.96,0,0.022321
rand_2a0a2421,10,46.3,5,9.26,0,0.021598
rand_8556f43c,10,52.0,5,10.4,0,0.019231
rand_82a6fba2,10,50.9,5,10.18,0,0.019646
rand_2871b45e,10,49.9,5,9.98,0,0.02004
rand_a4bfc366,10,49.9,5,9.98,0,0.02004
rand_b9c39ff3,10,52.3,5,10.46,0,0.01912
rand_153fa701,10,47.2,5,9.44,0,0.021186
rand_db99e298,10,46.4,5,9.28,0,0.021552
rand_5afc69d2,10,50.1,5,10.02,0,0.01996
rand_4b5a63ce,10,48.7,5,9.74,0,0.020534
rand_9351150e,10,48.4,5,9.68,0,0.020661
rand_f772c43a,10,48.1,5,9.62,0,0.02079
rand_d8736df6,10,48.5,5,9.7,0,0.020619
rand_e8722855,10,46.0,5,9.2,0,0.021739
rand_3bb6c707,10,49.3,5,9.86,0,0.020284
rand_5a79a1b0,10,48.5,5,9.7,0,0.020619
rand_79be9f42,10,50.4,5,10.08,0,0.019841
rand_39ecfd9d,10,49.4,5,9.88,0,0.020243
rand_f732a910,10,48.6,5,9.72,0,0.020576
rand_29d3383d,10,48.4,5,9.68,0,0.020661
rand_79dfe76a,10,48.4,5,9.68,0,0.020661
rand_94f920c9,10,44.8,5,8.96,0,0.022321
rand_fece18d4,10,51.5,5,10.3,0,0.019417
rand_86ffb786,10,48.9,5,9.78,0,0.02045
rand_48df85cc,10,49.3,5,9.86,0,0.020284
rand_321edd73,10,49.6,5,9.92,0,0.020161
rand_750da9f4,10,49.5,5,9.9,0,0.020202
rand_c4701720,10,47.4,5,9.48,0,0.021097
rand_7ae75c29,10,50.9,5,10.18,0,0.019646
rand_dce1aac5,10,47.4,5,9.48,0,0.021097
rand_944eeffa,10,50.1,5,10.02,0,0.01996
rand_8396dd43,10,51.0,5,10.2,0,0.019608
rand_197186ad,10,48.4,5,9.68,0,0.020661
rand_0fa5422e,10,49.6,5,9.92,0,0.020161
rand_6f9b0e70,10,48.9,5,9.78,0,0.02045
rand_050983c3,10,49.0,5,9.8,0,0.020408
rand_13bb0541,10,51.8,5,10.36,0,0.019305
rand_2bf6128e,10,50.8,5,10.16,0,0.019685
rand_09735108,10,48.8,5,9.76,0,0.020492
rand_0aa6f715,10,47.1,5,9.42,0,0.021231
rand_ed779b85,10,46.7,5,9.34,0,0.021413
rand_b0624fbb,10,50.6,5,10.12,0,0.019763
rand_26873547,10,49.8,5,9.96,0,0.02008
rand_80c7ae6a,10,48.3,5,9.66,0,0.020704
rand_089f8eea,10,50.5,5,10.1,0,0.019802
rand_e6052637,10,48.6,5,9.72,0,0.020576
rand_ad2ee300,10,47.6,5,9.52,0,0.021008
rand_51202f08,10,47.4,5,9.48,0,0.021097
rand_434bd78b,10,45.6,5,9.12,0,0.02193
rand_08d8fc61,10,51.3,5,10.26,0,0.019493
rand_7eff69ef,10,47.2,5,9.44,0,0.021186
rand_fc9e441f,10,51.9,5,10.38,0,0.019268
rand_928a996e,10,46.0,5,9.2,0,0.021739
rand_57a514ca,10,52.1,5,10.42,0,0.019194
rand_a16a287b,10,45.8,5,9.16,0,0.021834
