method_name,num_steps,num_groups,num_removes,total_constraints,avg_constraints_per_step,max_constraints_per_step,num_cache_alg_steps,num_free_layer_steps,symmetry_depth,num_symmetry_orientations,num_edge_constraints,num_corner_constraints,num_orientation_constraints,constraint_type_diversity,score
mutation_9e7fdf9a,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,0.017953
mutation_2a164e1d,8,1,0,20,2.5,5,3,3,1,0,10,8,2,3,0.02079
mutation_6f5d80a5,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.019763
mutation_6f878c77,7,1,0,17,2.43,4,2,2,1,0,7,8,2,3,0.021882
mutation_73a80ce3,9,1,0,19,2.11,3,4,4,1,0,10,7,2,3,0.017452
mutation_83c9fd03,7,1,0,15,2.14,4,2,2,1,0,8,5,2,3,0.020243
mutation_b37af51d,8,1,0,23,2.88,5,3,3,1,0,12,9,2,3,0.017794
mutation_98cca44a,7,1,0,19,2.71,4,2,2,1,0,8,9,2,3,0.021008
mutation_cf0e0d3c,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_7ea02b6a,8,1,0,23,2.88,5,3,3,1,0,12,7,4,3,0.017668
mutation_d45c86c8,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,0.017123
mutation_5928fee7,8,1,0,17,2.12,5,2,2,1,0,10,4,3,3,0.019531
mutation_cf3a1482,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,0.020576
mutation_57be1119,8,1,0,19,2.38,4,2,2,1,0,10,5,4,3,0.020161
mutation_472605b1,8,1,0,22,2.75,5,3,3,1,0,11,7,4,3,0.019763
mutation_f77d00e6,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,0.018116
mutation_108f4aa6,8,1,0,18,2.25,4,3,3,1,0,9,7,2,3,0.018868
mutation_7f6c3853,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,0.016779
mutation_cc6b31b6,8,1,0,23,2.88,5,3,3,1,0,13,8,2,3,0.016447
mutation_308ce601,8,1,0,17,2.12,4,3,3,1,0,10,5,2,3,0.018692
mutation_4db8f36d,8,1,0,23,2.88,5,3,3,1,0,13,8,2,3,0.020284
mutation_4f545e94,9,1,0,20,2.22,5,4,4,1,0,11,7,2,3,0.015699
mutation_2af3141a,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,0.018382
mutation_da1a589f,7,1,0,18,2.57,4,2,2,1,0,10,6,2,3,0.021786
mutation_718284d9,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,0.020121
mutation_6c206e0d,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,0.018727
mutation_80e1342d,8,1,0,23,2.88,5,3,3,1,0,13,8,2,3,0.020284
mutation_67281644,8,1,0,16,2.0,4,3,3,1,0,7,5,4,3,0.019881
mutation_782541be,8,1,0,21,2.62,4,3,3,1,0,10,9,2,3,0.017825
mutation_a7b85125,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,0.020121
mutation_40926692,8,1,0,23,2.88,5,3,3,1,0,12,9,2,3,0.01938
mutation_6da00e03,9,1,0,21,2.33,4,4,4,1,0,13,6,2,3,0.014514
mutation_f7ade9aa,7,1,0,20,2.86,5,2,2,1,0,10,8,2,3,0.018215
mutation_5adf6fc3,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.016447
mutation_90d0b528,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.021142
mutation_6b6e0cfa,8,1,0,21,2.62,5,3,3,1,0,10,5,6,3,0.019342
mutation_3cb1279d,9,1,0,19,2.11,4,4,4,1,0,9,8,2,3,0.016474
mutation_95bfbc43,7,1,0,19,2.71,4,2,2,1,0,9,8,2,3,0.02439
mutation_186e928e,8,1,0,22,2.75,5,3,3,1,0,13,7,2,3,0.018832
mutation_33e37038,8,1,0,23,2.88,4,3,3,1,0,12,7,4,3,0.020284
mutation_bebc5ed5,9,1,0,18,2.0,4,3,3,1,0,10,6,2,3,0.018182
mutation_dd9c482f,7,1,0,12,1.71,2,2,2,1,0,5,5,2,3,0.030675
mutation_097ec527,7,1,0,18,2.57,4,2,2,1,0,10,6,2,3,0.020619
mutation_d0d7384c,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,0.02045
mutation_c9d17f4f,9,1,0,19,2.11,4,4,4,1,0,9,8,2,3,0.016474
mutation_5ec85b0e,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,0.019569
mutation_ff7b586a,7,1,0,20,2.86,5,3,3,1,0,10,8,2,3,0.022676
mutation_452e8e41,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,0.014684
mutation_b20f8417,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_0326720e,6,1,0,17,2.83,5,1,1,1,0,8,5,4,3,0.026247
mutation_817a7592,7,1,0,19,2.71,5,2,2,1,0,10,7,2,3,0.02079
mutation_9804c20d,8,1,0,18,2.25,4,3,3,1,0,10,6,2,3,0.017794
mutation_46f0cd9c,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,0.019608
mutation_97a3f9e6,7,1,0,12,1.71,2,2,2,1,0,5,5,2,3,0.028571
mutation_18d546a2,8,1,0,22,2.75,5,2,2,1,0,11,5,6,3,0.021505
mutation_75b25bfc,7,1,0,25,3.57,5,2,2,1,0,10,8,7,3,0.019608
mutation_ecce9089,8,1,0,20,2.5,5,3,3,1,0,11,7,2,3,0.019268
mutation_43d8bf73,8,1,0,18,2.25,4,3,3,1,0,7,9,2,3,0.019011
mutation_1861308c,7,1,0,18,2.57,4,2,2,1,0,8,8,2,3,0.022779
mutation_9d1779be,9,1,0,19,2.11,4,4,4,1,0,9,8,2,3,0.016474
mutation_d9bc8da3,9,1,0,19,2.11,3,4,4,1,0,10,7,2,3,0.017391
mutation_6596785f,8,1,0,17,2.12,5,2,2,1,0,10,4,3,3,0.019531
mutation_97854ed5,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,0.016556
mutation_38a8674b,8,1,0,20,2.5,4,3,3,1,0,11,7,2,3,0.017794
mutation_44634f84,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.017668
mutation_8db55f52,8,1,0,20,2.5,4,3,3,1,0,10,6,4,3,0.017794
mutation_4836d59c,8,1,0,26,3.25,5,3,3,1,0,13,8,5,3,0.017921
mutation_815e4fbb,7,1,0,22,3.14,5,2,2,1,0,11,7,4,3,0.020492
mutation_3734531e,8,1,0,17,2.12,4,2,2,1,0,8,5,4,3,0.021008
mutation_914efd54,7,1,0,21,3.0,5,2,2,1,0,11,8,2,3,0.016181
mutation_1356a51e,8,1,0,18,2.25,4,3,3,1,0,7,9,2,3,0.01938
mutation_c2542049,7,1,0,20,2.86,4,2,2,1,0,11,7,2,3,0.020121
mutation_662912ed,7,1,0,23,3.29,5,2,2,1,0,14,7,2,3,0.020921
mutation_cd43463d,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,0.018315
mutation_029df6d4,8,1,0,18,2.25,5,3,3,1,0,9,7,2,3,0.021645
mutation_ffc94d11,7,1,0,19,2.71,4,2,2,1,0,9,8,2,3,0.024752
mutation_2a8d7b56,8,1,0,15,1.88,2,3,3,1,0,8,5,2,3,0.020619
mutation_42f49098,8,1,0,20,2.5,5,3,3,1,0,10,8,2,3,0.018382
mutation_f9f80a84,7,1,0,24,3.43,5,2,2,1,0,11,7,6,3,0.022523
mutation_60b4094f,7,1,0,23,3.29,5,2,2,1,0,11,6,6,3,0.016892
mutation_dbdb6df1,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_08cdf103,7,1,0,16,2.29,4,2,2,1,0,8,6,2,3,0.018587
mutation_eab651ed,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,0.016181
mutation_f5180144,8,1,0,21,2.62,4,3,3,1,0,12,7,2,3,0.021142
mutation_b95f2df3,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.019881
mutation_a0652bd3,9,1,0,21,2.33,4,4,4,1,0,12,6,3,3,0.016155
mutation_bacb7ef3,8,1,0,20,2.5,5,3,3,1,0,11,7,2,3,0.018018
mutation_d4183e4a,9,1,0,24,2.67,5,4,4,1,0,12,6,6,3,0.017212
mutation_4cb212a0,8,1,0,16,2.0,4,3,3,1,0,8,6,2,3,0.021053
mutation_bc04fe5a,7,1,0,20,2.86,4,2,2,1,0,11,7,2,3,0.02045
mutation_8478813b,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_fa2be4d0,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.021505
mutation_201a3323,8,1,0,20,2.5,5,3,3,1,0,9,7,4,3,0.019268
mutation_0c92afc5,7,1,0,22,3.14,5,2,2,1,0,12,7,3,3,0.019763
mutation_1c24c195,8,1,0,20,2.5,4,3,3,1,0,9,9,2,3,0.017606
mutation_e34d7fef,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,0.017953
mutation_4ef31339,8,1,0,20,2.5,5,2,2,1,0,10,6,4,3,0.020161
mutation_3321fbdb,8,1,0,20,2.5,4,3,3,1,0,12,6,2,3,0.016835
mutation_ecac9f61,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,0.015361
mutation_f46b024d,8,1,0,18,2.25,4,3,3,1,0,10,6,2,3,0.018762
mutation_a406ae0d,8,1,0,18,2.25,5,3,3,1,0,9,7,2,3,0.01992
mutation_81bf9ace,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_ec384b3c,8,1,0,25,3.12,5,3,3,1,0,13,8,4,3,0.019305
mutation_f81fea3f,8,1,0,19,2.38,4,3,3,1,0,8,9,2,3,0.018832
mutation_bfb4b11e,8,1,0,18,2.25,4,3,3,1,0,10,6,2,3,0.018727
mutation_aeff99db,8,1,0,19,2.38,4,3,3,1,0,10,7,2,3,0.016155
mutation_6bdeeef1,8,1,0,15,1.88,2,3,3,1,0,8,5,2,3,0.01912
mutation_72af4ab2,8,1,0,21,2.62,5,3,3,1,0,10,9,2,3,0.017065
mutation_7e391fa5,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.019231
mutation_c2fb4ba4,8,1,0,16,2.0,2,3,3,1,0,8,6,2,3,0.018797
mutation_073d72eb,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,0.017953
mutation_1626802b,8,1,0,18,2.25,4,3,3,1,0,9,7,2,3,0.019763
mutation_714f2d88,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.017036
mutation_7bd6d868,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.017921
mutation_9c9fb9bd,7,1,0,22,3.14,5,2,2,1,0,11,7,4,3,0.016556
mutation_fa2c365f,7,1,0,21,3.0,5,2,2,1,0,10,7,4,3,0.019157
mutation_f56aee14,7,1,0,15,2.14,4,3,3,1,0,8,5,2,3,0.02045
mutation_edcdc1eb,8,1,0,22,2.75,5,3,3,1,0,11,9,2,3,0.017575
mutation_217d95f2,8,1,0,19,2.38,4,3,3,1,0,11,6,2,3,0.017857
mutation_3edbeede,8,1,0,20,2.5,5,3,3,1,0,11,7,2,3,0.018051
mutation_e188e17d,9,1,0,20,2.22,4,4,4,1,0,11,7,2,3,0.018282
mutation_f8dedab4,8,1,0,23,2.88,5,3,3,1,0,13,8,2,3,0.016447
mutation_4c1281fd,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.017921
mutation_d1f6b71d,7,1,0,19,2.71,5,2,2,1,0,9,4,6,3,0.021505
mutation_7658217b,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_f63600d5,10,1,0,25,2.5,5,5,5,1,0,13,10,2,3,0.015576
mutation_f315093c,8,1,0,19,2.38,5,2,2,1,0,9,6,4,3,0.018939
mutation_02eded0b,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,0.018797
mutation_0934c43b,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018692
mutation_543e49ee,9,1,0,20,2.22,4,4,4,1,0,12,6,2,3,0.016556
mutation_d71a901e,7,1,0,16,2.29,4,2,2,1,0,8,5,3,3,0.023364
mutation_53436ea5,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.016393
mutation_875d6ee0,9,1,0,23,2.56,5,4,4,1,0,12,9,2,3,0.017637
mutation_6047565a,6,1,0,18,3.0,5,1,1,1,0,8,8,2,3,0.027624
mutation_00ec06c0,8,1,0,20,2.5,5,3,3,1,0,11,7,2,3,0.020704
mutation_9af42c31,9,1,0,19,2.11,3,4,4,1,0,10,7,2,3,0.016051
mutation_378ef3ae,7,1,0,19,2.71,4,2,2,1,0,8,9,2,3,0.018868
mutation_3f176311,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.020492
mutation_b419303d,8,1,0,20,2.5,5,2,2,1,0,10,7,3,3,0.016155
mutation_c3ddb72d,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_a7d509d3,7,1,0,22,3.14,5,2,2,1,0,11,7,4,3,0.020492
mutation_ed4dee3c,9,1,0,18,2.0,3,4,4,1,0,9,7,2,3,0.016863
mutation_8b9558b9,8,1,0,20,2.5,4,3,3,1,0,9,9,2,3,0.019841
mutation_704e3267,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,0.02045
mutation_094eeaf4,7,1,0,24,3.43,5,2,2,1,0,13,8,3,3,0.018416
mutation_5c9fe880,10,1,0,26,2.6,5,5,5,1,0,14,8,4,3,0.015552
mutation_2f341121,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,0.019048
mutation_7b01f6b4,7,1,0,22,3.14,5,2,2,1,0,11,7,4,3,0.023202
mutation_e47ef5c8,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018727
mutation_f3a0b4ed,8,1,0,17,2.12,4,3,3,1,0,7,8,2,3,0.022173
mutation_55891e62,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.016584
mutation_29201d52,7,1,0,23,3.29,5,2,2,1,0,12,7,4,3,0.019157
mutation_9a47b960,7,1,0,19,2.71,5,2,2,1,0,10,7,2,3,0.020492
mutation_4e11042b,8,1,0,23,2.88,5,3,3,1,0,12,7,4,3,0.016667
mutation_735dc304,7,1,0,22,3.14,5,2,2,1,0,12,7,3,3,0.018282
mutation_321fdf82,8,1,0,25,3.12,5,3,3,1,0,11,7,7,3,0.020121
mutation_a7702e49,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_b291ac5b,8,1,0,20,2.5,4,3,3,1,0,12,6,2,3,0.015949
mutation_640dfd0f,7,1,0,21,3.0,5,2,2,1,0,10,5,6,3,0.021598
mutation_6c15fd09,8,1,0,21,2.62,4,3,3,1,0,12,7,2,3,0.015873
mutation_064bb703,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.017921
mutation_a186b7e3,7,1,0,16,2.29,4,2,2,1,0,8,6,2,3,0.02004
mutation_3621eed8,6,1,0,20,3.33,5,1,1,1,0,10,8,2,3,0.025126
mutation_6a7028dc,10,1,0,23,2.3,5,5,5,1,0,12,9,2,3,0.015974
mutation_60f62d4e,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,0.017544
mutation_072082cc,8,1,0,20,2.5,5,3,3,1,0,11,7,2,3,0.017699
mutation_6c9785dd,8,1,0,19,2.38,5,3,3,1,0,11,6,2,3,0.016502
mutation_dc7cce4a,7,1,0,19,2.71,4,1,1,1,0,9,4,6,3,0.022523
mutation_8c1fb4b5,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.017668
mutation_3f01a0d1,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,0.017953
mutation_e7510665,7,1,0,19,2.71,5,2,2,1,0,10,7,2,3,0.017606
mutation_21e5209a,8,1,0,23,2.88,5,3,3,1,0,12,9,2,3,0.016639
mutation_0358f7a6,7,1,0,20,2.86,5,2,2,1,0,11,7,2,3,0.020492
mutation_eaaa4a72,7,1,0,19,2.71,5,2,2,1,0,11,7,1,3,0.021786
mutation_e012cae5,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,0.020121
mutation_8d4a53e1,8,1,0,19,2.38,4,3,3,1,0,9,8,2,3,0.019417
mutation_b556c28a,7,1,0,22,3.14,5,2,2,1,0,12,8,2,3,0.021008
mutation_9293f413,7,1,0,24,3.43,5,2,2,1,0,11,7,6,3,0.017036
mutation_523cecfd,8,1,0,20,2.5,5,3,3,1,0,9,7,4,3,0.018587
mutation_2e1d110e,8,1,0,22,2.75,5,3,3,1,0,13,7,2,3,0.016181
mutation_e123c59c,8,1,0,20,2.5,5,3,3,1,0,11,7,2,3,0.019569
mutation_ef543dd5,7,1,0,19,2.71,5,2,2,1,0,10,5,4,3,0.02439
mutation_2178ca37,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,0.015723
mutation_bc5ca22c,8,1,0,23,2.88,5,3,3,1,0,12,9,2,3,0.016779
mutation_214d602c,8,1,0,18,2.25,4,3,3,1,0,9,7,2,3,0.019763
mutation_6f610013,9,1,0,23,2.56,4,4,4,1,0,12,7,4,3,0.018762
mutation_291d0043,8,1,0,18,2.25,4,3,3,1,0,9,7,2,3,0.018975
mutation_0685c1cc,7,1,0,23,3.29,5,2,2,1,0,13,8,2,3,0.019608
mutation_79152e98,8,1,0,20,2.5,5,3,3,1,0,10,8,2,3,0.017422
mutation_aa65c42e,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,0.01675
mutation_c4e384f6,9,1,0,23,2.56,4,4,4,1,0,13,8,2,3,0.016103
mutation_e8c4655e,7,1,0,19,2.71,4,2,2,1,0,9,6,4,3,0.024096
mutation_85cd775b,8,1,0,18,2.25,4,3,3,1,0,10,6,2,3,0.017094
mutation_dcf95f5a,8,1,0,25,3.12,5,3,3,1,0,11,7,7,3,0.017953
mutation_bb9b2a57,9,1,0,20,2.22,4,4,4,1,0,11,7,2,3,0.017762
mutation_01cc24c0,8,1,0,18,2.25,4,3,3,1,0,9,7,2,3,0.018248
mutation_8e8ff26c,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,0.018315
mutation_baa63803,8,1,0,24,3.0,5,3,3,1,0,13,9,2,3,0.016129
mutation_f3850a02,8,1,0,23,2.88,5,3,3,1,0,12,7,4,3,0.017668
mutation_2b65b36f,8,1,0,18,2.25,4,3,3,1,0,10,6,2,3,0.018762
mutation_c5ba57bf,9,1,0,20,2.22,3,4,4,1,0,11,7,2,3,0.015823
mutation_f48152ef,8,1,0,26,3.25,5,3,3,1,0,9,6,11,3,0.018051
mutation_0c525b2f,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,0.018315
mutation_dcd651b3,7,1,0,17,2.43,4,2,2,1,0,8,7,2,3,0.023041
mutation_e6cdd375,8,1,0,22,2.75,5,3,3,1,0,13,7,2,3,0.018519
mutation_c163ab57,8,1,0,23,2.88,5,3,3,1,0,13,8,2,3,0.017921
mutation_c1aebb82,7,1,0,25,3.57,5,2,2,1,0,10,6,9,3,0.01626
mutation_b89d9172,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_8fab1dee,8,1,0,23,2.88,5,3,3,1,0,12,9,2,3,0.020367
mutation_b9d02bfa,8,1,0,23,2.88,5,3,3,1,0,12,7,3,3,0.0
mutation_e97e9898,9,1,0,20,2.22,4,4,4,1,0,11,7,2,3,0.018116
mutation_536b0191,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.019417
mutation_6fd5c289,7,1,0,19,2.71,5,2,2,1,0,10,7,2,3,0.016892
mutation_74d6ac22,8,1,0,18,2.25,4,3,3,1,0,9,7,2,3,0.018975
mutation_7dfb4693,8,1,0,21,2.62,4,3,3,1,0,12,7,2,3,0.016639
mutation_42bd01f7,8,1,0,21,2.62,4,3,3,1,0,12,7,2,3,0.017668
mutation_4fa59121,9,1,0,19,2.11,3,4,4,1,0,10,7,2,3,0.016474
mutation_03f71aa2,8,1,0,21,2.62,5,3,3,1,0,12,6,3,3,0.016234
mutation_24e26c3f,8,1,0,20,2.5,5,3,3,1,0,11,7,2,3,0.018727
mutation_30e10afb,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.016556
mutation_0b434bb7,8,1,0,20,2.5,4,3,3,1,0,11,7,2,3,0.018315
mutation_c940166a,8,1,0,17,2.12,3,3,3,1,0,9,6,2,3,0.020833
mutation_29d6b4be,8,1,0,22,2.75,5,3,3,1,0,12,7,3,3,0.016978
mutation_6ca016f7,9,1,0,20,2.22,5,4,4,1,0,10,8,2,3,0.016639
mutation_76e68cda,7,1,0,22,3.14,5,2,2,1,0,11,7,4,3,0.020576
mutation_ce7445dc,8,1,0,20,2.5,5,3,3,1,0,9,7,4,3,0.017513
mutation_285a7378,7,1,0,18,2.57,5,2,2,1,0,9,5,4,3,0.022173
mutation_25866b3b,7,1,0,18,2.57,4,2,2,1,0,10,6,2,3,0.021008
mutation_456fa66c,8,1,0,16,2.0,2,3,3,1,0,8,6,2,3,0.020121
mutation_38ede1e9,8,1,0,24,3.0,5,3,3,1,0,13,8,3,3,0.01845
mutation_31f51b15,8,1,0,23,2.88,5,3,3,1,0,10,9,3,3,0.0
mutation_0a3b6172,8,1,0,18,2.25,4,2,2,1,0,9,6,3,3,0.018939
mutation_6c80d21a,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.016584
mutation_fa07f228,8,1,0,17,2.12,4,3,3,1,0,9,6,2,3,0.021231
mutation_74111e83,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,0.019048
mutation_516fe063,8,1,0,20,2.5,4,3,3,1,0,11,7,2,3,0.020877
mutation_9aafff04,7,1,0,18,2.57,5,2,2,1,0,9,7,2,3,0.022075
mutation_98443213,8,1,0,17,2.12,4,2,2,1,0,8,5,4,3,0.021008
mutation_4966f6ff,8,1,0,20,2.5,4,3,3,1,0,9,9,2,3,0.018832
mutation_7f8c383f,7,1,0,20,2.86,5,2,2,1,0,11,7,2,3,0.02045
mutation_2c3130d0,6,1,0,19,3.17,5,1,1,1,0,9,8,2,3,0.025126
mutation_3858b138,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.021142
mutation_e71a46bd,8,1,0,16,2.0,3,2,2,1,0,7,5,4,3,0.022676
mutation_217428f1,7,1,0,19,2.71,5,2,2,1,0,8,8,3,3,0.019305
mutation_69df8997,9,1,0,22,2.44,5,4,4,1,0,13,7,2,3,0.017036
mutation_7944f5ce,8,1,0,20,2.5,5,3,3,1,0,10,7,3,3,0.015504
mutation_44cef71a,8,1,0,20,2.5,4,3,3,1,0,10,6,4,3,0.015949
mutation_cc475ee0,8,1,0,18,2.25,4,3,3,1,0,10,6,2,3,0.018018
mutation_3cc3e42d,7,1,0,23,3.29,5,2,2,1,0,10,6,7,3,0.01626
mutation_a012a0bb,7,1,0,19,2.71,5,2,2,1,0,10,7,2,3,0.020408
mutation_983e51df,7,1,0,17,2.43,4,2,2,1,0,8,5,4,3,0.025189
mutation_1ec13957,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_828a71df,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,0.020121
mutation_040d911d,7,1,0,15,2.14,4,3,3,1,0,8,5,2,3,0.02045
mutation_5f6b6707,7,1,0,19,2.71,5,2,2,1,0,10,5,4,3,0.018182
mutation_3aa2b138,7,1,0,20,2.86,4,2,2,1,0,12,6,2,3,0.018762
mutation_46696b88,7,1,0,24,3.43,5,2,2,1,0,14,8,2,3,0.019268
mutation_c64a4093,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,0.016694
mutation_350cbbec,7,1,0,21,3.0,4,1,1,1,0,10,5,6,3,0.021277
mutation_c8db72c9,7,1,0,20,2.86,5,2,2,1,0,9,4,7,3,0.021505
mutation_91d6d034,8,1,0,20,2.5,5,2,2,1,0,10,7,3,3,0.016155
mutation_290ed2ce,7,1,0,19,2.71,4,1,1,1,0,10,5,4,3,0.020877
mutation_0187a62a,8,1,0,17,2.12,5,2,2,1,0,7,6,4,3,0.024213
mutation_1fc524c4,7,1,0,18,2.57,4,2,2,1,0,10,6,2,3,0.020619
mutation_171a94e3,7,1,0,22,3.14,5,2,2,1,0,12,8,2,3,0.018215
mutation_ab33942f,9,1,0,18,2.0,3,4,4,1,0,9,7,2,3,0.016367
mutation_49ff1d3a,9,1,0,23,2.56,4,4,4,1,0,12,7,4,3,0.018762
mutation_0d219d7d,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,0.015361
mutation_0494094c,7,1,0,22,3.14,5,2,2,1,0,11,7,4,3,0.020408
mutation_8d01bdb5,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.016447
mutation_80bda9f8,7,1,0,20,2.86,5,2,2,1,0,11,7,2,3,0.021008
mutation_0639074d,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,0.017123
mutation_76471ad1,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,0.020121
mutation_25e39956,7,1,0,18,2.57,4,2,2,1,0,10,6,2,3,0.020619
mutation_ec3f72dc,7,1,0,19,2.71,5,2,2,1,0,10,7,2,3,0.021186
mutation_6fd86e5f,7,1,0,19,2.71,5,2,2,1,0,10,7,2,3,0.016978
mutation_8bafef5a,8,1,0,18,2.25,4,3,3,1,0,9,7,2,3,0.020576
mutation_8a279793,8,1,0,23,2.88,5,3,3,1,0,12,7,4,3,0.017668
mutation_d3177da8,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.017668
mutation_c41778e5,9,1,0,23,2.56,4,4,4,1,0,12,7,4,3,0.016722
mutation_78188953,9,1,0,21,2.33,4,3,3,1,0,11,6,4,3,0.016502
mutation_b321665f,7,1,0,15,2.14,4,2,2,1,0,7,6,2,3,0.024155
mutation_fdca7e18,8,1,0,19,2.38,5,3,3,1,0,9,8,2,3,0.018382
mutation_4c50bd26,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,0.020121
mutation_b222c59d,6,1,0,13,2.17,3,1,1,1,0,6,5,2,3,0.03012
mutation_6a294c44,7,1,0,19,2.71,5,2,2,1,0,9,6,4,3,0.02045
mutation_ae05a331,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,0.020202
mutation_7a282ba5,8,1,0,25,3.12,5,3,3,1,0,10,6,9,3,0.015504
mutation_6cb4ec7e,8,1,0,21,2.62,4,3,3,1,0,12,7,2,3,0.016639
mutation_b244f33a,7,1,0,19,2.71,5,2,2,1,0,10,5,4,3,0.018182
mutation_762f5af4,9,1,0,22,2.44,4,4,4,1,0,13,7,2,3,0.013986
mutation_ebb677c4,7,1,0,20,2.86,5,2,2,1,0,11,7,2,3,0.020121
mutation_2303dfd8,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.01938
mutation_5be8c08e,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.017921
mutation_df136411,9,1,0,23,2.56,5,4,4,1,0,12,9,2,3,0.015823
mutation_b2cec676,9,1,0,23,2.56,5,4,4,1,0,12,9,2,3,0.017575
mutation_2d67e5d2,8,1,0,20,2.5,5,3,3,1,0,11,7,2,3,0.016949
mutation_1183044e,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.021277
mutation_5ace6b94,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.01845
mutation_80acb614,8,1,0,28,3.5,5,3,3,1,0,10,7,11,3,0.017331
mutation_c81a60d8,8,1,0,20,2.5,4,3,3,1,0,11,7,2,3,0.018315
mutation_de9762f1,8,1,0,21,2.62,4,3,3,1,0,12,7,2,3,0.018657
mutation_43965062,8,1,0,16,2.0,4,2,2,1,0,8,5,3,3,0.018939
mutation_55aa646b,9,1,0,18,2.0,3,4,4,1,0,9,7,2,3,0.016584
mutation_f2a59973,7,1,0,25,3.57,5,2,2,1,0,10,6,9,3,0.01626
