scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,D' B' D2 B' U' B,R2 D2 L' D L R2 B',R B' L R' U2 B2 D' R' D B' L' B',F R' D U' B R B D' U R' F2,B F' U' R2 U B' F R' D2 R,46
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,R' F2 D2 U L,F D' U2 B' F' D' F U2 R',F2 L2 B' U' B U L' R2 D L' R2 F2,F' U' F2 L' B2 F2 R B2 U F,R' D2 R B F' U' R2 U B' F,46
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,D B2 D L B2,U2 L D L2 F' D' U2 B,B2 L' R' F' R' D R' D2 L D' R',D F R U2 F' D2 U2 B D2 R' F' D',B F' R F R' B' F D F' D',46
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,D' B D2 B U2 L',D2 R2 U' L' U B D2 R,L' F2 L2 D' L2 D L' R' F' L2 F D2 R,B' F2 U' B U F L U L' B2 F D' B2,F2 U2 B2 R D2 B2 U2 L,48
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,D' B' U' B' R,B' U B2 L U2 L' D L2 D',L2 R' B' D F2 R D F2 U2 L' D' L2 F',L2 B' F' R B F L2 B2 D B2,B F' U' R2 U B' F R' D2 R,47
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,U R' D' B' F,F U2 B' L U2 R D' R,D L U2 L F2 R U F' R2 F2 L2 R,D' L R2 F' D' L F L' R2 D F L',L' D' L D' B R F L D L' D F' R' B',51
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,B' D' R' F U2,U2 L' D' F2 U2 R' D2 B2 D',R2 D' B L R U2 B L' B R B,B2 L2 D' R B2 F2 L' B2 F2 D L2 B2,B F' U' R2 U B' F R' D2 R,47
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,B2 F D2 U2 B' L2 U',R' F L R' D2 L' F R2,R2 B2 R D2 L2 U L' B U L' B2,B2 R' B2 U2 B F D' B' F' U2,B F' U' R2 U B' F R' D2 R,46
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,F D R' U2 L' F2,L U L2 B U B' L B',L B L' B L2 U' B U' B' U' L2 B2,L B2 D R' B2 F2 L B2 F2 D' B2 L',F2 D2 B' F' L' F L B D2 F' D' F' D,51
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,U F2 D' B F R,D' B' F U L' R D2 U L2 U2,D B' R B R U L' F' L R' U',L R B2 R B' L' B' R2 B D B R' D2 R2 B2,R' D2 R B F' U' R2 U B' F,52
