scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,D' F L' D F2 R B2,F' D U2 L2 D F D2 U2 F,D L' B2 R2 U' B2 L R U2 F' R' D',R' B2 L' D L D' L B' L' B' R,B' D2 B' R U2 R' B D2 B' R U2 R' B2,52
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,D2 B' R2 B2 F',B D R' B R' F R2 D' B2,D L' B' F' U' L' U' B' R2 B2 D L2 D',F D' B D F' D' B' D,B2 R U' F2 U R' B2 R U' F2 U R',47
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,D' F' D R2 U2,F L2 U F' L F U F' L,D L R' B' R D' L' R F R',B F L B L' F' R D' L' D' L R',F D2 F U' F' D2 F U F2,45
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,R F D' L2 B R2,U B D B' D U',L' R B D2 F L R' D' B2 U',B D2 U' B D B' D U B',R F L2 F' R' F L2 F',39
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,B U B2 F' R U' L,D B2 R F' D2 F' R' D B2,L2 R2 B2 L' B' L' R D R F2,F' R2 B' U2 F' L' F U2 R B2 R F,R D' L2 D R' D' L2 D,46
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,U' B2 R' F2 D F',L' D2 B2 U B2 U' F L F',B U F2 D' U2 R B' R U F2 D2 B',D' B R2 F2 U2 L2 U2 F2 R2 B' D,R F' L F' L F' R' B F D2 B' L2 F2,51
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,U2 F' D R D B U',L' D2 R D L F D' R',R2 B' F2 R' B' D' B R2 F' D2 B F',B' R2 U' L2 U' F U L2 U R2 B,U2 B2 U2 B D2 B' U2 B D2 B U2,49
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,U' R' U' B' U2,L' F U2 L B F' D' B',D' U' B L F' R B D' B2 F U,B D B' L' R' D L D2 B2 D B' R,B2 R U' F2 U R' B2 R U' F2 U R',48
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,D2 U' B L D R,F U F' D L2 F U' F' D',B' L' B' F2 L2 B' R B' D' F2 U R2,R2 B R' F' D2 B2 R' B2 D2 F R B' R2,B' D2 B' R U2 R' B D2 B' R U2 R' B2,53
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,U' F' D' B2 D2 R',F U2 L' F' L' F U2 F',F U' B' R' B2 L' F2 L2 D2 F D B' L2,D2 R2 B2 R B D' L' D' L D2 R F D2 F',F2 L2 B D2 B' F' R F L' F L' F R',54
