scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,D R' B L2 U R2,F2 R' B R D B' F' R F',U' R2 F D' F' D R2 U,D' B U' B' R' F R' F' R' D B U' B',B D2 B U2 B' D2 B U2 B2,45
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,D2 U2 F' U',B U R2 F L' D' F' D' R2 U',L R' F L' U' R B U B' U2,D F R' F' D' R' F2 D2 F2 D2 F' R F,B' U L2 U' B U B' L2 B U',47
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,U' F2 U L U' F',L' U B' L2 B U' L,B2 F2 R B2 D L' D U2 L D2 R',L' F' U' L D2 R B R B' D2 L' U L,L2 D F D' F2 U L2 U' L2 F D' L2 D,50
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,R2 B' R D',L U' B D' R' D L',D2 L2 F U R' U' F' L2 R D2,R2 F L2 D' U B2 L' F2 L' D U' F,,33
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,L U2 F L2 D U,L' B' R D' L2 B' L' R' U2,F' L D' F2 R2 F2 D L2 B2 L F,U' B2 D' U' B U B' U R2 D U2 B U2,B' F' L2 F U2 B2 D' B U' B U' B D,52
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,U2 R' B' D',B2 D' R' U2 B U2 R B D,U' B F' R' U2 R B' F U,F' D2 F' D U' R F2 D U' R2 U2 F,L B L' F' L B' L' F,42
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,B' D L' F2 D F',B D' R B2 F' U2 B F D U2,R U' R' F2 U' F2 R U B R' B',D U L' D2 B2 D2 L' D' U' L2,F2 R F' L2 F R' F' L2 F',46
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,F U2 L2 D L2,D' R' U' R' B2 U2 R D U',R2 D R2 F D R' F' D',F' R' F' D2 R' D2 F R D2 U' R U F2,F' L B L' F L B' L',43
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,B2 U L F' D2,L B2 D2 B' D2 U2 L F L2,B D' F' U L2 F D U' B',U R B2 L' R B R2 D2 R2 B D2 L U',L2 D F D' F2 U L2 U' L2 F D' L2 D,49
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,F' R2 B' U',U L U' F D2 B' R F2 D2,R F D R' B2 R B' R' B2 D F' D2,D B2 L2 F' U' B' D' F D B L' U L' B2 D2,U' F2 U' B2 U F2 U' B2 U2,49
