scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,L' R' D U2 B U',R2 B L B2 L2 D F2 L D',F D' U F' L U' F D F' R F',F' L2 D2 F' D U' R D U L2 F,D2 L2 U B U' L2 D F' D F,47
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,D' U' R2 B2 R' F',D2 U2 B' U' B2 F2 D L U L,F' L F2 R' B U R B' D' F2 L' F',R D' B F' R B R B' F D' B' R',,40
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,U2 R' B' L B F,R F D' F' L2 U R2 U L2,L' F' U F L' U F' U F U2 L2 F',F' L2 D2 F' D2 L2 D' U' R' D U F,L' F U L D' L2 B L U' L D F',51
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,U B2 U2 R B2 D',R2 F D' B' R2 D2 B' F D',B' L B' F2 L2 B F2 D' L' B F,D' B' R' D' L R' B L' R2 B D,R2 D B2 U' B D B2 U B2 D' B R2 D',50
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,R' F2 R2 D2 B2,L D' L R B L2 R',B' L' R U R U2 L' B' L2 R2 B,D F' U' F' U2 B2 L2 D' B' D L U' F2 D,,37
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,B' R2 F R2 U B2,F D' U2 R D' L D B2 U L,F R2 U B D2 B' D' L' D' U' F R2,R' B' R' B' R B2 R2 B' R B R B' R2,R2 D2 B2 U' L U' L' U2 B2 D' R' D' R2,54
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,B2 F2 L' R' B' U',L2 D B L D' B' U' L2,D L2 R2 U' B U L2 F R2 F' D',B D R2 D R D R D2 L R2 B' L' D2 B',D2 L2 U B U' L2 D F' D F,49
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,F D' F L2 D' U L,B' U' L' D' B' U B' R' D2,R B L' U2 L B' R2 F R F2,B R B2 R2 B2 R' D B L B2 L' D' B2,R2 D2 B2 U' L U' L' U2 B2 D' R' D' R2,52
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,U2 L' D B' R2 U',D L' F' D' L R' B R',F R' U2 L2 U R' D B2 D R' U,D' B' R' B D2 R B2 U R' U' B' R' D' R,D' L2 B U' L2 U L2 U B U' B2 D L2,52
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,L D2 U2 L' B2,L2 F R' B' F' L2 R2 F D,U' R U2 F L2 D L' F' D' L' U',U' R F R D' U2 B2 D' U' L' F' D' L' F,R' F D' F' D2 B U R F' U F U2 B' D',53
