scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,B U R U B,D' B R F D F' U2 R' B' D,L2 B' U2 L U2 B2 L' U2 L B' L2,L D2 B R2 F' R2 D B' D' F L' D F,L2 B' U2 F U' F' L2 F' L2 F U' L2 B,52
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,D' F U L' R D',D2 F U2 R' D2 U2 R2 F' R2,D2 U2 R D U' B' R2 D U' B2,L2 R' B' D' R2 D R2 B2 U B' L2 R,L2 U' R' U' B2 D2 L' D' L D' B2 U2 L2,50
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,D F' D R U',R2 F2 L' B2 U F2 U2 B2 R2,U' L2 R' D' F D B U' B' L2 U,D R2 B2 U' B' U2 R' U' R2 B' R D',R2 D F U' F' U2 L2 D' B' D L2 D' U' R2,51
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,R' D2 U L' F' U2,D R B F' D2 B' D' L2 D2 R',R U2 B' U R2 B2 L U' L' R' B' U,L' F L F D2 L D2 L' F',R U' R' U' R2 D B U B' D' U' R2 U2,50
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,F U B2 R2 U,R' B U' R2 D R2 U2 R B' D',L F D2 L' U' F D' R' D' U L',F L D2 L' D L B' L B L2 F' D,B U' B D2 U F' D' U' F2 D' B' U L2 B',52
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,U2 R' U2 L,R D L2 R F' R2 U L2 U',R' U2 B' U B L U2 R U' L' U,D F' D L' D' F' L F2 L' F2 D L D2,D' F D2 L D L' D F' D' L' F L D2,50
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,L R B2 F2 U R2,L' R' B' D' L D U' B R,U B D' U R2 B R D U2,L' F L R F L' F L F2 R',B R2 U' R U F2 D2 L D L' D F2 R2 B',48
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,D' L U' R,F' L R2 B R' F U' R' D' B',U' F2 D R D R' F U F' L' F2,L' B' F' L D2 L' B L R2 F' R2 F,D' F D2 L D L' D F' D' L' F L D2,50
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,L2 R' B2 R' B',B R2 D R2 U2 B' U' B' U,B' R2 B2 R' U2 B' U B U2 R' B,D2 F2 L' D2 L D L' D F L F D2,R2 D F U' F' U2 L2 D' B' D L2 D' U' R2,51
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,B2 L2 F' D' U,F2 D2 U' L' F' D2 L R2 F' U,D' L2 D' U L U2 R' F2 U' B' U2,D' F L D B D' B' D2 L' D2 F',L' F D B' F' L2 U L' U B' U' R B U' B,52
