scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,B D R' D F,F D B' F' R' B2 U B' U,D' B2 U2 B' L B U B' L' U' B' D,F D2 R' D' U F U2 R2 D' U F,D L' U L D' L2 U' B' L F' L' B L2 F,51
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,D' R2 B L',L2 B2 D' R B' R B L2 U' F2,D2 U' B' R' B2 U2 B' U' B' R B D2,D F' R' D' U F D U' F D',L2 B' R' U' R B L' B2 D' B' D B' L',49
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,U2 R D' L U B,L B' D2 F D2 L2 B2 L,U2 F U' F' L2 U B' U2 B L2 U2,U L2 R' U L' F2 L2 U R F U' F' L U,F' L2 B' L F L' B U L2 D L' U' L D',53
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,U B D2 R' D2 F,L2 R D2 L2 B' R2 D B D',B' U L' U' L F2 D R D' B F2,F U B D' L' U' L D U' F' U2 B' U',U L' U B' U B U2 L U B L B' U2,52
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,U B' F' L2 D2,R F2 R2 D2 B R' B' U R2 F2,F' U' B L' F' L B' F U F U2,D U R' U' R U' R F R' F' D' L F L',L U2 B2 L U' B2 U L' B2 U2 L' U L' U',54
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,R' D L2 B' D' U',D' B L2 U R U2 L2 R B',L R' U' L F L' F' U' F' U2 L' R,B D' B F R B' R' D' R D F' D B',U L' U B' U B U2 L U B L B' U2,53
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,L D U2 L2,L' F L R2 U R D' R,L F U F' L' D' U' L' B L B' D,B' D2 F2 R' F R' F D2 R2 F2 R2 D' B' D B2,L U2 B2 L U' B2 U L' B2 U2 L' U L' U',53
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,D L F' D' U' R',F' L F' D' F' L' D' F' D,R B' R' F' U2 R B R' F' L2 F2,B2 U B' L' U2 R2 F' L R2 B L' U2 L U' B2,L2 B L2 B' U L2 F' L2 F U2 B' U B,54
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,R D' B U' L D',D B' R D2 R' D2 B D R' D',D2 L' B' L U R2 F R' F' R' D2,B' D F' D' R U' B2 D2 L2 D' L' U B' R' F,U L' U B' U B U2 L U B L B' U2,55
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,F R2 U2 L' D' L,B F' R B' D' F' D F' D F2,L2 F2 L2 U F2 U' L2 F2 U,U2 R' U R U' F2 L2 B F2 U' B' U' L2 F2 L2,L2 B L2 B' U L2 F' L2 F U2 B' U B,53
