scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,B2 L' R' B U' F',B U' B U B' R' D' R D,D' B' D U2 B L2 B' D' U2 B D,D B R D2 L' F2 L U' R2 D U R' B',D' L R' B D' B' L' R D F,49
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,U' F D' B' R' F,B L U' L' D B' D' R,F' U2 F' R2 U' R' U R F R2 U2 F,D2 L2 F' U B2 D' R2 D B2 F L2 F D2,D L2 R2 U' B' U L2 R2 D' F,49
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,L2 B L' R' U2,U2 L' B2 F' D2 B' L' U2,U2 R' D' B2 L' F2 L' D2 B2 R D R,B' L B' L' F R2 F' L B U2 L' B,F2 D2 B' F' L' F L B D2 F' D' F' D,50
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,L2 F U' B R',D B L2 B2 D' B2 U' B',F D R' D L2 U' B U L2 D2,B' D R B' R' D2 R2 B' R' B R' D B,F2 R F' R' F' R2 B U F U' B' F' R2,49
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,D2 U' L2 B L D,B' L' F D' F' U L' B' L2,D U' R U L' D2 F2 D2 L D' F',F' L2 R2 B R' B' L2 R2 F R,F R' F' U' B' D' R D B U,46
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,R D2 F R2,R' B D' F2 R F2 D R,D U2 R B U' B L B' L2 B' D' U' F',U' F2 R2 F2 L2 B' R2 B' L2 B R2 B' U,F2 D2 B' F' L' F L B D2 F' D' F' D,51
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,L D2 F U F2,R' B' D F R' B' F' D' R',D' B' D B R' U' R' D R2 U,B2 R' B' R2 B U2 R' U L D' F2 D L' B2,,38
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,B D R F U R2,R U' B2 D B D' U B,L2 U' B R2 U R2 U' L' D' L U L2,D L2 F' D' L2 B D B2 L2 F L2 U B D',R U' R' U' R2 D B U B' D' U' R2 U2,53
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,L2 B' R U' L2,F R2 D2 B' D2 L R2 D' L' B',B F' U F L B' D B L' R' U' B',R' B R2 B' R F2 D' R D R' F2 U' R2 U,F2 D2 B' F' L' F L B D2 F' D' F' D,54
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,D B' L F2 R',U R' D L U' B2 D' B',D2 F L D R B' D' B D' L' F2 D2,B2 R' B2 R' D R2 D2 R' D2 R' B D' B R2 B2,U B2 F2 D' L' D B2 F2 U' R,50
