scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,B R B' U L' D,B2 R' B R B L,U' L2 B L' F2 D' B' F2 L U2 L2,D2 F' R' B R' F2 U2 B L F' L B2,U' L U2 L2 D' U' B' U B D L2 U' L',48
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,L F2 D L2 F',B' D' F D2 U' F2 D' B L R',R' B2 U2 L2 B L' B' L' U2 B2 R,D2 L F2 L' B L B' U2 R U2 R' F2 D2,F' L' B' U B L F R U' R',49
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,L2 B2 R D' B',U B2 R' B' F2 L' F2 U' B',D2 B L B' D2 F' U' L' U F L,D2 F U B F2 L2 B L' F L B2 D2 U2,B2 U' L' R B2 L R' U' B2,47
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,L2 R2 U2 B',B' L2 R2 U2 R F' D2 U F,F2 R' D F L D' B2 L' F' R D F2,B L' F2 U2 B2 R' F2 D2 B,F' L' B' U B L F R U' R',44
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,L U L2 D' B,R2 F2 L' B' F' D B' F' R B2,R' U L' U' R B' U B U2 L U,B' R' U2 R' U F2 U R2 B U2 F2 U F2 U,F L' U L B F' D' L' D B',50
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,L' R2 U L' D B,L' D B' U2 F' U F2 D' U,B D2 B' F2 D R2 B' U2 B R2 D' F2,D2 U2 L D' L' B' L' B2 F' L2 B' F D',F' L' B' U B L F R U' R',50
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,D2 F2 D F2 L',L2 R' B F L U' L' D B' F' L2,L' U' L' U' L F' L F L2 U' L2,D B2 D2 F L U' F2 D' B2 D2 F' R' U F2,U' L U2 L2 D' U' B' U B D L2 U' L',54
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R' B' F2 R2 U,L D U' B' D' L2 F' U F,L2 U F' L' F U' B' U B U L2,D' F' U B L U F U' L' B' F D B' R' B,F' L' B L B' F U' B' U B,50
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,R F L' F' L' D',F2 L R2 U R' D' B L2 D U,F' D' B' D' L' D B F' D F2,D2 B D F' D' R U2 L B L B' U2 R' B' D2,U' L U2 L2 D' U' B' U B D L2 U' L',54
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,U L' B D' L' F' D,D2 U2 L2 R' D' B' F D' U R',B' U' R' U2 F U2 R' F' R2 U B U,D2 F L' F U2 F2 D' U2 B' L' B U2 B D' B',B L B2 D2 F2 R F2 D2 B,53
