scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,B' U2 R,D2 B R D' B' L,U L R2 B R' U' L' R' F L2 F' U',D2 B R B2 F2 L' U2 L' B F' D L2 F' D2,D2 L F L F2 D2 B R B' D2 F L2 D2,48
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,U' F' D2 R D' B L',B F2 D F R2 D2 B' L',R2 D' L' R' B U2 B' L R' F2,F' D' L B' U L U B D U L2 U' L',D2 L F L F2 D2 B R B' D2 F L2 D2,51
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,D2 L U2 R2 B L',L D2 B2 R' B2 L' D,U2 L2 F U F U F L2 U' R B' R',U2 L U L2 U2 L2 F' U2 L2 U2 F' U' L' U2,U R2 B2 R D' R D R2 B2 L U L' R2 U',53
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,F' L' B L' B2,F D' B R B' F',D2 B D R' D' B D U2 R D' B2 D2,F2 L B' U' F' U2 B L F L' F2 L2,,35
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,L' U' B' L2 R,D2 L D2 L' F D',B D2 U' R U F' L B2 U2 F R B,B' F U2 B2 F2 D F2 D' B' F L F2 L,U R' B' L B L2 D2 R F R' D2 L R U',50
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,B R U F2 R U2,B R F R D' B' L F,U' B' R B' L' D2 L' U' L2 U R',D' B R' F D' R2 B F' U2 R B' R B' D,B2 U' L2 U F' D' B2 D' U' B' D2 U B2 F,53
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,U' R2 B2 F' R,B2 U R' F' R U' B2,U F L2 F2 L' F2 L F U' F2,R2 D' R' D' B R D R2 D' B' R D,D2 L' B2 D2 R D R2 B' D B' L D2 F' U' F,49
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,F' R U2 F D B,L' F D' L F D L F,D2 R U B2 L U' B' U2 F L' B R',D' B' F L F L' B F' D F',D2 L' B2 D2 R D R2 B' D B' L D2 F' U' F,51
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,L' U R2 B D2 B2 L',D L D' L' D B R B',F' L' B' F U B,F' L U L B L D L2 D' B' U2 F U,D2 L' B2 D2 R D R2 B' D B' L D2 F' U' F,49
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,D2 R' B2 L U' B' L2,B U' B' D B R U B' F',B2 U B2 D' B' U' B2 D B',F2 D' L' D' B R' B2 U' B D2 U L' U',F' U L' F U' F R D' U' B' D U R2 F' R,53
