scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,L2 R' U2 B R,R' B' D2 L2 B F2 R2 U' B' F,B R B' D L' B D' R' B U' B2,R2 B D' U F U' B' D' B D2 B' D' R2,R B2 R2 U R U' R B2 L' D L R',51
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,B' D' L2 R,R' F' L R2 U F U F2 L,F' D' U L2 F' D U' R F',F2 R' B F' U F U' B' F R F,R F L F' L' F2 U2 B' R' B U2 F2 R',46
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,R' U2 L D' F2,D L R F2 U' F L U B2,L' U2 L D2 U' L' U2 B U L D2,U' F R U' F' U' R' U' F R U2,R B D' B' R B D' R' D' R D2 B' R2,49
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,L2 F R' U F L,B' L U2 F' R B' R U' F' R',F D' B U' F U B' D' L' D2 F',L2 F' R' F2 L B F2 U2 B' F2 L' F' L2 R2,U' B2 D B D B' D2 B2 D U R D' R',54
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,D B' L F2 U2 B,R' F R D2 B D2 F' U2,R2 D' F' D' L D L F' L' D R2,R2 F' R' U' B' R2 B R U F,R U' F2 U R' B2 R U' F2 U R' B2,47
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,U' F D' B2 D2 B',D' F2 R2 B R2 D R' F R2,U' F2 R2 D B R' D' F2 U2 L' U' L,R2 U2 R' F2 U' R2 U F2 R U' F2 U' R2,R B2 R2 U R U' R B2 L' D L R',52
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,L2 U2 F R' B',R F U2 R2 U F U',U2 L R' D' B' D2 U2 R D' F' L R,R2 D B' U2 L B D' B' U2 B2 R' B' R2,U R2 F R2 U' R B' U2 L D L' U2 B R',51
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,R U F2 R' U2 B,R B' D' F D' B U2 F',R D2 L' B D' U B' R' D2 F2 D R,B2 R2 B' L' B2 R' D2 R' B' R2 B2 L,L U2 R2 F R2 U L' U2 R B' R' U' B,51
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,F' R D L' B2,B' D2 B2 U2 F2 U' B' U',D2 L' F' L' F2 L2 D F D' L2 F' D2,F2 R F2 D2 U2 B' D' B D2 F' D F U2,U' B2 D B D B' D2 B2 D U R D' R',51
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,F' R' D2 R,B D L' R B2 U F' R' B',B2 U R' U' R B' U F R2 B' R' F',R B' D' F' D' L' F L' F2 L2 F D' B D' R',R B' U2 L D' L' U2 B R' U R2 F' R2 U',54
