scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,L R' B L2 U' B,R2 F' R' B F U B U B2,R F' R' B' L' B R F R',L R D F2 R2 D' B2 U F2 L2 B2 L' R',D2 L U L' B2 R D' R' B2 L2 U' L2 D2,50
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,B U L2 U' B' R2,R' U' R' D' B2 D' U R',F2 L2 F' U' R' D F' R U L,F U' F' D' B F' D' B' F U L2 D F',F2 R' D F' D F D2 R F' R' D R F',50
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,D B' L B' F',D2 R D F R2 D R' F',B L D2 F2 D' L' U' F2 D' U B' L,R2 B R2 B' U B U' L2 D F' D' L2,D F R2 B U' B U B2 R2 F D F2 D',50
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,R' U B2 U' B' L',B2 D2 B F' L' B' F' D U2 F2,U' L U R B2 U2 B2 L' U R',B2 L R2 B L' B2 L B L' B R2 B2,F' U F U' F R2 D R2 F D F' D' F',51
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,D2 B' U' R D2 B',R' B2 L2 F' U L2 B2 R D,U' L U' R B L' B2 L2 U' L2 U R',L2 F R F U F' R' U' F2 L' U L',F2 R' D F' D F D2 R F' R' D R F',52
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,D' B' L U' B' D' L,U' R' B2 L2 U2 F L2 R U,U2 L' R2 D2 L D2 B2 D B' D' R2 U2,U R U L B F U2 B F' U' B2 L' U R',F2 R' D F' D F D2 R F' R' D R F',55
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,B' U2 F U' B R',D2 R D R D R' D,D B2 L' F2 L2 F2 L' B2 D',B' R' D' R' F2 R D L' U2 L R B,D F R2 B U' B U B2 R2 F D F2 D',47
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,R2 D F L B' L2 R',D' U L F' L2 R2 D L B2,B F' U' L' F' L U B' U' F2 U,U L' F2 L F2 U' R U2 L U2 R',D F R2 B U' B U B2 R2 F D F2 D',51
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,D' L U' B' L' D',B2 D2 R' D2 B D' B D2 R,F2 L D B D B' L' D' F2,D R' B2 U2 F2 L' D' B2 D2 U L2 U F2,D L F' D L2 D' F L' D' U2 R' B2 R U2,51
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,R' B2 D F R' D' B',B U' L2 D L2 R' B' D',D2 L' D R' B D B' D2 L R D2,U' R' D R' D' R D' B D' B' D R U,D L F' D L2 D' F L' D' U2 R' B2 R U2,53
