scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,L F2 U R2 B' L',D2 R' B U' B' L F L' D2,D2 R2 U R U B U' B' R D2,F2 R D' B U' L2 B' L2 B L2 D U R' F2,B F' D' F' D B' F L' F L,49
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,D2 F' R B' D',L B' D' R B2 D U' L,D2 F2 U F2 D B2 D B2,L R B L' B' R' F2 R D' B D R' F2,L' D' L D' B R F L D L' D F' R' B',48
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,L' F D U B D2,B' D' R' U' R' B' D B',U B L B' L' B2 L B2 L' B2 U',F2 U2 B' U B2 R2 F2 D B D2 B L2 B,U L2 U' B F' L D2 L' B' F,48
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,D R D' B' F D',B' F2 U' B L' U F2 U,U L2 R B' U B' U' B L2 R',B L' F' D2 B' F L U' F' L F U,B F' D' F' D B' F L' F L,46
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,B2 L D2 B L D2,B F2 D2 F U B F R',U B L D L2 D' U B' L' B' U' B',B' L F L' U' F R U B F' U' F',F2 R F' R' F' R2 B U F U' B' F' R2,51
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,D2 L B' L2 D F',D' F' R' U' R B2 F D U,U F L' B2 L R2 U2 R B F' L2 B',U2 R U' L2 U' L2 U' L2 U2 R' U L2 U,,40
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,U L' B D' L' D2,D2 R2 F' R' B' D' L2 U' F',L B2 F2 D' R' D F2 L2 B' L2 B2 L',F2 R D' B2 D R' B2 R' F' R' F R2 B2 F2,L' D' L D' B R F L D L' D F' R' B',55
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,B L2 F' D2 L' D,R' F L' D L2 B2 L' B2 D2 F',B D U L U' L' D' B L2 U L2 B2 U',D' R' U R2 D' R U' B2 D2 B R' B R2 D2,B F' D' F' D B' F L' F L,53
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,L2 U F L' D2 B2,F R2 B' U L2 R' B2 R2 D F,L' B2 L' U2 L B2 L' U L2 U,B' F2 U B' F2 D B F' U' B U F' U' F2,,40
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,D L' F2 L' D R2,F' D2 L2 D2 B' U F R',R D2 U' R D R2 D' R' D2 U R',B L D' L F' L' F R F' R' D B' U L',D L' R F2 L R' D,46
