scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,R F' L2 F2 L' D F2,B2 D2 L' R2 B2 L D2,L' R2 D2 U F' R F U' L D R2,D' B' U R' U' R B D2 B' R' B D',D L2 D' B2 U B' D' B2 U' B2 D B' L2,50
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,D' R' U L' B D2,U' B2 U2 R B2 R2 U' R,U L2 F2 L2 D' B D' R B' D2 U',B D2 B D' R2 D2 R' D2 R2 D' B2,B' U2 F U' F' U2 L2 D' B' D L2 U B,49
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,R' B' F2 L2 U R2,U B R' B2 R' B U2 B U R,F' R' D' L2 D' F D L2 D R F,L' D' L D2 R2 D2 B2 L' D L D2 R2 D2,D' R' B' R D B D' R D' R' D2 B',52
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,U2 F L R D' U,B D2 F2 U F U F R2 D2,D U' R2 B' R2 D' R' B R D' U,U2 R' D' R2 U' R2 B D2 B' R' D B2 R2 U',D' R' B' R D B D' R D' R' D2 B',52
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,U L2 B R2,U' L U' L' U' B2 D' B D U',R' F D R U2 L F2 L2 U2 F',B' U R F2 U' R' U R F2 R' U' B,B2 R2 F2 L' U L' U' L2 F2 R' D' R' B2,49
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,L B2 R2 F' D',R2 D' R' D F L2 F' D R',F D2 L D' R2 D R2 D L' D2 F',B U2 B D' R' D2 R D B' D2 U2 B',F2 U2 L U' L' U' F L F' U' F L' F,50
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,U' F2 R2 F' L' U',L' R B' L2 R' B L',U' F U L2 F2 U R2 B' D R2 F U,D L2 D' R2 F' L2 F' L2 F R2 U B2 U',B2 R2 F2 L' U L' U' L2 F2 R' D' R' B2,51
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,B R2 B2 L2 R F,D' R D F U B' U' B2 F',U B' L B' U' B U2 B L' U',U2 F D F R U2 B2 F' D2 F L D2 B2 D',F2 U2 L U' L' U' F L F' U' F L' F,52
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,U2 L2 B' F D',D' U2 R' B D U B' U2 B',U L' R2 F D F L R' D' R' U' B',U F2 U2 L' U' L2 F' L F L2 U' F2 U',F2 U2 L U' L' U' F L F' U' F L' F,52
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,F2 D' U R F' D,B2 U' B2 U' L U2 B' L',R B' U L B U B' L' U' R',U R' B F2 U F' D' F U' F2 D B' R U',B2 R2 F2 L' U L' U' L2 F2 R' D' R' B2,51
