scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,B2 R' U2 F' R' D',U2 F2 L R' U2 L D2,B2 U L R B2 D' B2 L' R' U' B2,D U2 R' D' U F U,U2 R' F R U L D F' D' L' U,42
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,F2 R2 B' L' B' U2 L',F2 D R2 B L' B L U R2,D2 B' D U2 B D B' F U2 B,D' U B D2 U2 F D' U L2,U' L2 B2 R2 D' F2 R2 B2,43
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,D2 L' B U2,B D2 B' R' B' F D' F' R2,L U' B D F' D' B' U' L' U2,U2 B2 D2 L F D B R2 B2 D F D' B' R,D' L' D U' F2 D' U L' D,46
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,F R2 B D' F L2,D R2 B2 U F2 U' B R2 B2 D2,B D2 R D2 R D' B' R' D L' D' L,L' D' L' D' U B D2 U' L,L2 B2 U' B' F R' F2 D2 F2 R B F' U B2,51
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,B' R2 U' F' D',U' B2 U R' D B' R D B2 D',D R' U2 F L F' D2 L U2 R2 D,U' L D R2 D2 U' B D U L' F U F,D' B R' B2 D2 B2 F2 U2 F2 R B' D,51
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,D B' U B L' F,D2 U2 L' B L2 U F D' B' D',D' U' B2 F' R D' R' B' F D U,R2 U' R B' D' R2 F R D B2 U' B' U2,D' R' B' F D L D B' F L2 B2 F2 R,53
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,R2 F U' B' U2,R' U' L2 R2 F' R2 U B' D' R2,D' U2 L' D U F U2 L2 F L2 U',U' R F R2 D' L' F2 L F D F U F,F L D' L' B2 U' L' U L B2 D F',51
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,F U B R D F2,F2 D F' D2 R' D B U' F2,R U2 L2 U2 R' D F' R2 F D',U' F D R' D R' D' R' F R U F D',F L D' L' B2 U' L' U L B2 D F',50
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,F L' B D2 R F,D R F L B2 L D' F' R2,R' U' L' U B' R2 B2 D' B2 R' B R,F L D' L D L2 F2 U' F' D R2 D' U,U' L F' D' U L B' U B D U' L',52
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,L2 R' U' R' U',D B' R2 U L' R F' L U',U F2 D' L B' L' U L2 D U2,F' U' F' L' F L2 D' L' D2 F' R U F' D',D F D B2 D' L' U' L D U B2 D2 F',51
