scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,F2 R2 U2 F' R',L' B2 D B' L B D',D2 B L' B' L D F R B' R' F' D,U R' F' D2 L B L B' L2 D2 F R U',F' D2 F' U2 F D2 F' U2 F2,46
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,F U2 F R' D2 L',R2 B U2 R' U2 B' R2,R' F' U L2 U' F R B' U2 B,L D' F U' F U' F' U' F U2 F2 D L',L2 U F' R2 F U' L2 U F' R2 F U',48
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,L2 D2 F L2 R2,U2 B' U' B' R U2 B2 U2,L' B L2 D L' D' F L' B' L F' L',L2 D2 L B2 D2 B2 D2 B2 L U2 R U2,B L' F' L R D2 R' B2 L2 F L' B L',50
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,R B U2 R2 D L',U' B' R' B' R U B2 R,B' U B2 L2 U L2 U' B',B2 L F2 L' F D' L2 F2 L2 F2 L2 D B2 F',L2 U F' R2 F U' L2 U F' R2 F U',48
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,F2 U2 R D' B' L2,U2 B R' U' R B' R2 U2 B,L F L' B L F D L' D' B' F2 L',F2 L' D L' D' L2 R2 D L' D' R2 F2,F' D2 F' U2 F D2 F' U2 F2,48
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,U' L' B' F' L U',L' B' R U L' R U' L U',U' F2 L D' L' B D' B' D2 F2 U,D' B R F2 U' B L F U' B2 R F D',D L2 D' B2 U B' D' B2 U' B2 D B' L2,52
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,F R2 F2 L' U2,B U2 R D B F' L2 F D',D' R2 B2 L' B2 L B R' B' R' D,D2 B2 R' B' R F2 U2 B2 F2 R' B' R D2 B,U F' R2 F U' L2 U F' R2 F U' L2,51
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,U2 R B L2 U2 R',U' L B U R2 B R B2 L',D' R' U2 R2 U' B U' R' D' R2 D2,B' R U R' D2 B2 F R' F' R B2 D2 U' B,L2 B' U' B U2 F' L2 F L2 U' B L2 B',53
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,L2 F D' B2 U' R2,B D F L2 B F' D',B2 U R2 D2 R' B' R B D2 R2 U' B2,B F' R' B' D2 B2 F' R' F' U2 B2 L' F',U F' R2 F U' L2 U F' R2 F U' L2,50
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,L' R' F D' L' R D,U' L U2 B R2 U' B L',U B' U R U' R' D2 R D2 B U',B' F2 L U' B L' B' U' L' U2 L' B L F2,,40
