scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,B R2 U' F2 L B',D L B2 R2 B2 L' D' F,B2 F U B2 U' L U' L' U F',F' U F' U' F2 R B R B' R2,R' F' D' L' F2 L F D R F2,44
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R D B' R D2 B',U' L U' L F' L2 U,D' B' L B D' U' F' D' U L2 D2 L',D2 R' D F2 D' F' R F' D R2 D R2,R' B2 L2 D' L2 B2 R2 U' R',46
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,D L F U L B',D' R2 D2 R2 D2 F D,F' R' B R U R' B2 R2 F' U2 F2 R',F2 L R2 D L' B R F' R' B' R2 F2,U' B D2 U2 F' L' F D2 U2 B' R U,49
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,U2 F L' D' B' R2,L' D2 L2 D' L' B' U2 B,L' U' L R' B' L2 D' L R D U L,F' R2 B R2 B' R2 D' F D' F2 D2 F R2,R F' D U' R2 D' U F' R',48
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,L' F2 U L U,R F' R' U F U',D2 B F2 L2 U2 F' D' B D L2 D2 B2 F',R' D F' D' L' U' F U L R' D' R2,D B R2 U R2 B U2 B' U' R' B' D' R',49
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,F L' D' F R2,L2 D L2 D' L2 F2 D,F' R' B' D' L F L D2 B' D' R2 U' F' R',R B R F' D' F D R F R2 B' R',R F' D U' R2 D' U F' R',47
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,U2 B D2 F2 U R,F2 R D' B2 L' B2 D R',U' L2 D2 F D' R' F2 D2 R D' L2 U2,F2 R B' D L' B D' R' B U' B' F2,F' R F D B U R' U' B' D',48
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,D2 L D' B' R2 D2,F D2 L2 F2 L F2 L2 D2,U' R D' L' F' L R' D B U,B2 L' U2 F' U' R U2 R' U F L B2,F' R' D' L' U' F U L D R,46
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,D2 L' D' B2,D' R2 B U2 B' D R2,D2 L' U' F2 D F U R F2 R' D,R2 D2 R D R D2 B R B' D2 L' F L,U R' B2 L' D' B' L B' R2 U' F R' F' U',49
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,D' L' R U' B2 L',U R F' R U' B R2 U',R F' R B2 U B2 U' L U2 L' U R2 F,F2 U F R' D' R F U' F R' D F R,U F U F L' U' F' U2 F L U' F' U,53
