scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,U2 L' U' F2 D2,F2 R2 F D2 F U R' U',D U' B2 L' R B2 D2 R' U2 L D' U',B2 U2 B' F' D2 L2 F U B L2 U L2 U L2,,39
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,B' L U' B L' D2,D F D2 F' R' D R,F L R' B2 R B' L' R' B R B' F',F' L' B2 R' B2 R B2 L B F D' B2 D B',,39
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,U' F' U' L',L2 R2 B' L2 R' F D F',L' B2 F' L2 D L2 B2 F L,F' U2 F2 R F2 U2 L F L' B2 L B2,F' U2 B2 L D' L' D B2 U2 B2 L' F L B2,47
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,D B' F' L2 F',D R' D2 R B' D' B R',D B2 D2 B2 D B2 D L' D' L B2,R2 B' D U F' D F' U' R2 D2 R2 B,R2 F2 R2 B U' B U B2 R2 F D F R2,49
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,L2 B2 D2 L F D',B R2 U' B L U B2 R',D R D' B2 D B2 L D R' B' D L' D2,B F D F2 D' B2 F' R F2 R' B,,38
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,U B2 U L' B' D,R' D' F' R' D2 F D',D U' L2 F' L2 D' L2 D F U B D',F' L2 D R F L2 D' L2 F' R' D' L2 F,F' U2 B2 L D' L' D B2 U2 B2 L' F L B2,52
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,F2 R' U' F' D B',R B' D B F' D R' F D2,F L2 R' B' R B R' U2 L2 R F',B' F' D2 B2 R B' D B D F' R F2 D' B' D2,B D2 F2 D' F D F D2 B' L' F' L F,54
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,U' B D L F U2,L2 U B R2 U' L2 R',U R D R' U' B2 D2 B2 R D2 R' D,R B2 L B R' F2 R B2 F' U2 B2 F2 D B F,R' F' R D' R' F D' F' D' F D R D,53
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,B' L' U B' U2,R D2 U2 F' D2 U2,B L D2 L' B2 D B2 D B D B2,D' B' U2 B D L' F R2 B2 R' F2 L' B2 F L,L2 F' D2 B D' F' D2 B' D2 F D' L2 F,50
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,D' B' F U2,L2 R' B U L2 R' F2 D F2,F R' D2 L' R B D' F2 D B' L D2 F',R D2 F' D2 R' D2 L F' L' F D' B' L' B D',R2 F2 R2 B U' B U B2 R2 F D F R2,54
