scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,L' D' R2 B2 L F2,U' L F2 L D F' U,R' F' L B' L' B F U B' U' R,B2 L' F2 U' R' U F D' F D L B2,B L F2 L' B' L F2 L',44
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,F' R2 B2 L U' B',L U' F D2 U L2,D2 F L F D2 F L' F' D2 F2 D,L' D2 L D2 R2 U' L B L' B' U R2,L2 F L B2 L' F' L B2 L,44
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,L' R' F R,B' L2 U R U' B D L' D2,U2 R2 D B F' U2 L2 F D' B',D2 B2 R' B' R' F L' F L F2 R2 B',U' F L2 F' U R2 U' F L2 F' U R2,47
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,D' F2 D B2 U2,L' D2 F R2 B2 U' L2 R2 F,D B2 D2 B' D2 B' L' B' L2 B2 L' B',D' R B' L B L' R' D,R2 B' D2 F D' B' D2 F' D2 B D' R2 B,47
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,D2 F' L F' U B' U2,L2 U B' R2 B' R U' B2,B2 U B L2 U' L' B U L' D' U',B D2 L' D2 L D B' F U' L U F',R2 B' D2 F D' B' D2 F' D2 B D' R2 B,51
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,L2 U' B2 D2 B2 R',U B R' B' U2 L' U,L' F' R D' B2 R2 B2 D R' F L,R' B' R B2 D B2 D B2 D' B2 R' B R,R2 U' F L2 F' U R2 U' F L2 F' U,49
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,R' B2 U F R2 F',L2 B2 U B' D' R B' U' L,B D2 U2 R2 D R' D R' D2 U2 B',U R F' R' F R2 D2 U' B D2 U R2 U',B L F2 L' B' L F2 L',47
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,L F' L B2 F2,L' U' L D F L2 D2 U,F L B2 F' L D2 B' D2 L' B2,U2 F' R' F U' B' D' L B2 L' D' B U',U F2 D2 B' D F' D F' D B D' U' R2,49
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,B' D L' U2 F2,L U' F' D' L2 F' D U,U' B2 L' R' U' L R B2 U L,B R F' R' D B' D' F2 L2 F L2 F2 D,R2 D U B' D' F D' F D' B D2 F2 U',49
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,L2 B R' U B R',B D' U2 R U2 B' D',B2 D' L D2 B D2 B L' D B2,B2 R B' F2 L' F' L B F' R' B' D B',R2 D U B' D' F D' F D' B D2 F2 U',49
U D B2 U2 B' U' F D2 F' U B' U2 R2 B' R2 D' L U' F U' L',x2,L' U B F,L' U' F2 D' L F U L',B2 L D B D' U' L' U L' B2 L,B' D' B' D' B2 D2 B' D' B2 D',R2 F L2 F' R2 F L2 F',41
F R L2 D U L2 D' B D' B' L' B2 U2 B F2 D' L' B' F U,x2,R2 U R' D U R2,U2 R' D2 R F' D2 U2 L2,R' D L2 D' L R B D' B' L,L' D F' D' F D L D' L' D' L,L U2 L D' L' U2 L D L2,44
D F R2 F' L U R2 L B D2 R' B' D2 B F2 D F U L R2 U2 F2 U' L' R',x2,U' F' U' R' D R2,U B2 R D' U' B2 L,D2 L' D2 L D2 B D' L2 D2 L2 B',D' R2 D' L' D L R2 D,U' B' U2 B' D B U2 B' D' B2 U,43
U R B2 F' U' R2 D2 F' U' B L2 B U F' L D F' L' B L2 F D,x2,L U' R B R' B,D U' L2 F2 D2 L U,R' B' F' U B L B' L' U' B F R,D' L' B R F' D' F R' B' L' D L2,U' B' U2 B' D B U2 B' D' B2 U,48
D L' F' D' L B2 L' B' U D B2 F R2 B2 D' U2 R' F' L' F' L U,x2,B L2 D' R B,L U' F D2 L D U L2,L' D' B' F L B2 F' D2 B' L2,B2 R D R' D R F D2 F' D2 R' B2,B L B' R2 B L' B' R2,43
R U' R2 B2 U' F' B' L' U B L' R2 U2 B2 L2 D F' L' R' U' D F',x2,B L' R' B' U F,U' F' L2 D F2 L' D2 U,B' D' L2 D F' D' F L2 D B,D' R' B R2 D' R' B' R D R',F L2 F' R2 F L2 F' R2,42
R2 L2 F R2 B' L2 B2 L' B' L' R D' B' F2 D2 U' L2 B F2 R2 F' L2 U' B2,x2,D2 R' B F2 D' R',B2 U2 R2 D R2 F' U2 B2,D2 B L D' L' D' B' D2 L' D2,B' D2 L R' B' R B' L' B D2 B D2,R2 D U B' D' F D' F D' B D2 F2 U',49
R2 F' R2 B2 L' D' R' B2 F2 R2 B R F L' U2 F' B2 R F2 D B F U' L2 U2,x2,D F' L2 B2 D2 F',L' D U' L2 F D2 F' U,B' U2 R' F2 R U2 L B D',B D' L B' L' B D B D' B2,R2 B' D2 F D' B' D2 F' D2 B D' R2 B,46
L B D B L' R F2 B2 R F R' L F2 B' U B2 L' D B' L R F',x2,L2 B' L2 D2 B D' R',B U2 F R2 U F U,B U2 B' D2 B U' L B2 L' U' B',L' D2 L2 D B D' B L' B' L B' L' B' D2,B U2 F' U' B2 U F U' B2 U' B',50
U' D' L U D' L2 B' U' R2 L' F' L R2 D' R2 D2 U2 B2 F U2 D R2 B2 D2 R2,x2,F2 D' U' L U2,D' U2 F U2 L' D2,R' U B U B R B R' B2 U2 R,D' L' D L B R D F D' F' R' D2 B',R2 B' D2 F D' B' D2 F' D2 B D' R2 B,48
