scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,D2 R2 B L2 F D',F' L' U B L2 D' U B' D U2,D U2 F' D' F' U L2 U,U L D F U L F' U' L' F2 D',R' U B2 U' R U R' B2 R U',45
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,D' F L U L U2,B2 F D2 U2 L' B2 F2 R' F',U B' R2 B' R B2 U' L' B D2 L B',D2 U' F D' U L D' L' R' B L B' R,D B' U' B D' B' U B,48
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,D' B L' D2 B U,B R2 B R D' L U2 L' R,R2 B' D' B' D R B D B' R,R' U' L' U L B L2 B' L2 R D L2 D',D2 F' D B2 D' F D B2 D,47
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,R B D2 B D' F2,L U2 L2 B' D' R' B2 D L2 U,D R F2 D' L U L2 R' F2 U' R U,B2 U' L2 D F' D2 U B' L' B L B2 D,R' U B2 U' R U R' B2 R U',51
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,D B' U F U B2 R,L' R B U' L' R' B' F2 U,L U' L2 B L' F2 L B' L U,B2 L U B D' B2 R' U' B' D' U' F' D2 U,R U' F2 U R' B2 R U' F2 U R' B2,52
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,B2 U2 L' R2 B' R',R D' B2 U2 B2 L2 D2 R',B L2 D' L D' B' D L' D L2,B D U' L U B' L D' U B' R U' B2,L2 B' U2 F U' F' L2 F' L2 F U' L2 B,50
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,R2 B' L2 R' F2 D',R D' B2 U B2 R' D' B L D,D L U2 R2 D2 R' U2 L' D2 L D' B2,F' L R F' L2 U2 R2 B' L R F',B' L2 B D2 F' D B D2 F D2 B' D L2,52
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,U L2 F' D2 L' U',R B' U B D R' B L',F L' U' B' L U B L' U L F',D' R U' R2 D R' B' R B R D2 F2 D2,L2 B' U' B U2 F' L2 F L2 U' B L2 B',51
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,F' D2 U' L2 R D2 F,F R' D' U2 R B L' B,F2 U2 L R2 U L' B' U' R2 U' F2,D2 L F L' F' R2 D2 L' B' L D2 R2 D2,L2 B' U2 F U' F' L2 F' L2 F U' L2 B,52
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,U2 B U' B' U2 R2,L' R' D2 B2 U' B2 R F' L,R' D2 F L F' D2 R' B2 R2,B' F2 D' U L2 R B D' R D U' B' D L',B D F' D2 B R2 B' R2 D B' D2 F D2,51
