scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,U R D2 B2 U,U' L2 B U F U' B' L2 U,U2 L D2 L' U2 R D R' D',D2 L2 D F L B F' D' B' D' L2 D2,L2 F' D F L B R D' R' B' L,46
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,B' L2 R' F' U',U2 L' U F' L2 D L' U2 B',B2 F' L B' L' D B' F2 L F' D2 B',D U' L2 D2 B' U B' U' B2 D2 L D' L U,D B' D' B' D' B' D B D B,50
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,F' D' L D2 R2 F2,D2 U' L B F L' U L' F U',B' D B2 U B' U' L2 D L' D' L',F2 U L F' L F L R B2 L B R' U F2,L D2 R' B' L' B L R D2 L2 D' L D,54
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,D F' U B' R' U2,F2 L' B2 F' U L2 U' B2 F L,U' B' L' B D' L' U B D2 B2 D' B2,B2 F' L D2 U R2 U F2 D' R U2 L' F,D2 B F L B' L' F' D2 B D B D' B2,54
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,R2 U F' L' R',R2 D U' R' D' U F R2,R B' F2 L2 B L F2 R' B D2 B D',B L' B L B2 L2 B' L B2 L2 F' D' F L',B' D' B' D' B D B D B D',49
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,B L B2 F2 D U2,R D' L' B2 R B2 D F2 R',B R' D2 R2 U2 L F L U2 R' D' B',R2 D B' F U' B2 F2 D B' F D' R2,F L B F' D2 B' F L F',48
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,L2 U2 B' F2 D,B' U2 R D' L2 B' L2 F2 D U2,B' L' B D L2 D B L2 D B2 D',F U' B2 R B2 U2 R F' U2 F R2 B' R U' F',F L B F' D2 B' F L F',50
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,U2 F2 U L2 R' U2,B' R' U' L R B2 D',D' R F D' L F2 R F R2 B,D2 B F' R' B' D2 R' B R F L2 F L' U2 F',D' F D' U L' D L D U' F',48
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,F U L R2 F',L F R' D' L' B2 R B2 D' L',D2 L D' L R D2 R' B L2 U' L' U,B L' B L' B' R D2 R' D L' D' L2 B L B',L2 F' D F L B R D' R' B' L,53
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,F' D2 U' L' D R,U2 L2 B2 D B' D R2 D2 L2,D' R B' F2 L2 B L F2 R' B2,B' D2 R' B' R U' F' R2 U2 B' L' U2 R2 U B,F' D' F D B R2 F' R' F' R F2 R2 B',53
