scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,L2 F2 U B L R,U' B2 U' B U L' B L,F' R D' R' D F,D L D' R' D L' D' R,B F L' B2 U2 B2 L' B' F' L2,38
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,U R' D U2 B R2,B' U' F2 L U' L' D U2 F2,D' F' R2 F' L2 U L2 F R F D,R D' B' R' D2 B' D2 B D2 R D B R' D,B2 D' B F' R2 B' F D' B2,49
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D B2 F L2 R,B' U F2 U' F R B2 L' F,B2 R2 B2 D R D' R B2 R2,B R B' R2 U B2 U' R U R' B2 U' R,U2 F D' U L' U' L D U' F' U',47
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,R F' D B' L2,L2 U F2 L2 R' F2 L2 F' L F',D2 U' R' U R D2 U F2 U' F2,D' L2 B' R' B L2 D' F2 L' U L F2 D2,B F L' B2 U2 B2 L' B' F' L2,48
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,R F R2 U2 B,R U2 R' B L B F2 L' D,R2 B2 R' D' R' B2 D2 R2 B2 D,U' B' L' D' L' D2 L2 B2 U B' U R2 U' R2,R B' R' B' R2 F D B D' B' F' R2 B2,51
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,L F' R U2 L2 U' F,L' B2 D L F' L2 R B2 F D',L2 R B' R2 B L2 F' R' F R2,B2 D' B' R' D2 R2 D2 R B D B2,U2 F D' U L' U' L D U' F' U',49
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,B L' D F',B D B D' F' L' R' F U,R2 B' U' B' D U R B2 R2 B' D',R B' L2 U2 L' B R' B' U2 R2 B2 L' R2 B',L2 F' D R' F D' L2 R2 U B' R U' B R2,52
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,R B' D' U2 L' F2,L2 U' L B' D F' L2 R2 F L',L' R' D R D' L F' R' F R2,F' R2 D' R' D2 R D2 F' R' F2 D L D2 L',B D R D U' B2 D' U R D' B',51
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,F U L D' B' F2,D' L' D U' B U L B',L R2 B R B' L' D R2 D',U B F2 D' F D2 R D2 F' D B' F2 U',L2 F' D R' F D' L2 R2 U B' R U' B R2,50
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,U' L2 B2 U2 R',B' R' F' U' F L2 F R U L2,B' D2 B2 D2 F' R2 B2 R F,U2 B R' U' R B R2 B' U B U' R2 B2 U2,R B' R' B' R2 F D B D' B' F' R2 B2,51
