scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,R' F D' L R D,B2 L2 F' L F L2 D' B2,F D F D' R' F2 D F2 D2 R,F2 R' B R F2 R' B' R,L2 U B2 D' B U B2 D B2 U' B L2 U',45
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,L F2 R' B2 U B',F2 L' U F2 L B2 D2 B2 U,B2 R' F' D2 R B2 R' F D R,L' R' U' L D L D' L' F L' F' U L R,F2 D' F U2 F' D F U2 F,48
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,B2 D B2 R' U2 B2,B L2 D2 F D B' L2,L2 R U' R' U' L F' U F' L F,R' D' L R' B R2 B L' R' D L R B' L',R F' D2 F R' U2 R F' D2 F R' U2,50
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D2 L2 D' B2 L,B' D' L' R' B U R,R' D L R' D' B D B' L' R2,L R B D' F2 L B2 L' B2 F2 D B' L' R',B' R2 B' L2 B R2 B' L2 B2,45
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,D2 L2 F' L U2 B',R B2 D2 F' U L F2 D2 B2 U2,F2 R' D2 F D2 F' D2 F' D R,D2 L U2 L' D2 L U2 L',B L' U2 L B' L' B U2 B' L,44
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,F2 L' B2 D L U2,U2 F' U' B2 D B2 U' F2,R' D' L' R F L F L' F2 L,R D2 R' F L B2 D L' F' D2 F D F' D,L' B U2 B' L B L' U2 L B',48
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,U' B L' U R,L' U2 B' F2 D B' D' U2 B L,D2 L' B L2 F L2 B' L D2 F',R2 U' F' L2 D' R' D' R D2 L2 F U R2,R2 F2 R' B' R F2 R' B R',47
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,B2 L' U' B2 U2,B D' B F2 D2 B' D' L B',L' U' F L' U R2 U B2 U' L2 R2,B2 R2 B' L' D L D B D2 R D R B2,F U' B' U F' U' B U,46
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,R' D B' L' U2 L2,B L B F2 D2 U B2 D' U',L2 R2 U2 B U2 L F' L F R2,B2 R B2 L' D' B' D R B D' L B' R2 B2,L2 F' D2 B D' F' D2 B' D2 F D' L2 F,52
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,D B L2 D2 F' U',B2 L' F2 U L D' B2 U' F',L R2 D' B D' B D' L' D' R2,L D2 U' L2 D' L B D B' D L D U L' D,U' B' U F U' B U F',48
