scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,F U2 L B2 R,U F2 L' U F L2 F' L' F2,B' F2 D2 U B U2 F' L' R2 F',U L B' U' B2 L2 F' L' F L2 B' U',,36
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,F D R' U2 B D',B' U2 R U' R2 U B,B2 R' D' B2 F' U F2 D' L D F',U2 B L2 U' L2 U2 L2 F U B' U2 F' U,F' R' B2 R B' F D' B2 D B,47
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,L2 B L' U L2 R,L2 R' F' R U L2,B D' U2 L' D' L F L B' R2 F',D' L' R' B2 D R' B2 R B2 L D' R D2,,36
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,L' U R' B' L2,D R' D B2 R D2 U,L B' U R U2 B L2 F' L' F2 L2 U,F2 R B' R B2 F' U2 F2 L' F L' B' U2,L' F2 U2 B2 R' B2 U2 F2,45
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,D F' U' R D B,U B' U2 R U2 B,U' L2 R2 B' D2 B R2 U' F' L2 U',U' F' U B L2 F2 D' B D' F' R2 B2 U2,B' F D' B2 D B F' R' B2 R,46
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,L2 U R2 B D2 B,F' L' F U2 L2 F L2,F U2 B' R2 U2 F' R2 F' R2 B,U L' D L F' D' B D' R' D2 F D' B' U',D2 B F L B' L' F' D2 B D B D' B2,50
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,B U F' R,L' B2 U' R2 U B2 L,D2 R2 B' U' B U R2 D2 F L2 F',F2 D2 R' D2 L B' R' B2 L' R2 B R2 B' F2,B' D L R' B2 L' R D B,45
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,B2 U' F R,R D2 F' U2 F D2 R' U2,U B2 L' R2 F D2 B2 L2 R' F2 U L',L2 D R U R U2 F2 L2 U B R' B' D B2,U L' U' B F' L D L' B' F,48
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,R' D2 L2 D L' D',B F L' D' B' F' U,R' F' L U L U' F L2 F L2 R,U2 L' U' L2 U B2 F R2 F R' B2 F2 L2 U' L',,39
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,L D F L U' B R2,L' U' L U' L2 U2 F L,D' B D' B' L' D L' D' L2 D2,B2 D F2 D U2 B F2 U F L2 F2 R2 B F U,L' F2 U2 B2 R' B2 U2 F2,48
