scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,R2 F2 D2 B' D R,B' L F2 L2 F2 L B' U B2,B2 R' U F' R2 D' L2 D2 R2 F U' R,L2 D' L R U L' R B' R2 D L2,R2 D' U F' R F D U' R' B' R',49
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,U2 L' D2 L2 F' U',R' D' L F R D' L' D L' U',U2 B L2 F' L F U' L' B L2 B2 U2,B2 L' B L B2 D2 F' L' F2 L F2 L F' D2,L' D' B' D' U R2 D U' B' D L,53
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,F D U2 B D' B,D' R' U' L' B2 U L D B',L' D2 U' F2 R' D2 U2 B2 U' L,L2 B' D2 B R U2 R' U2 B' U R' D2 U B,F2 D2 R2 U2 B' R2 D2 L2 F,48
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,U' R2 F' L2 F' U,U' L B2 R2 B' L' R2 U,F' L2 F R' F L U' B L' B' F' R,B' D L D2 R' B R2 B' D2 F L' D' U2 B,L' D' B' D' U R2 D U' B' D L,51
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,B2 R' D' L2 B F',L D B L2 B' D' L U,F' U2 R2 D B' D2 R2 B U' B2 U',R2 D F U' F' U2 L2 U' L' D' U2 B2 U2 R2,U R U' L' R' B2 R2 B R' B' R' B2 L,52
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,L F2 U L2 D' F',B2 L' F' L2 U' F U2 L B2,L' U' B' D2 R D R B' D R B2 R',L2 F' L2 D F' R2 U' L' R2 F L F' L F D',L' R' D' L2 B2 L2 D' L R D2,52
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,D' U F' R' B2 U,D' R D2 B2 L' U B2 F D' R2,D2 F D2 L' D' R2 D' F2 D2 L' B U',L' B' L2 U' L' F2 D' U L2 D B' R' U' R B2,U R U' L' R' B2 R2 B R' B' R' B2 L,56
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,D' B2 R2 D' B',D2 F' L' R2 F2 L D2 R',D R D' L' R2 U R D' F2 D L F2,B2 D' U2 R U' B2 D' U2 F2 D' L2 F D' L2 U,B' R' B' F D B' D' B F' R B2,51
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,U L F L' D U2,L' F2 L F L' B' U F L B,R B' F2 R' F' D2 B U F' R,L2 F' L F L2 B' D F' D' R B L B' R' B,,41
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,L' B' D' F' L2 U,B2 R' B L R2 B' R B U,D2 F' R F2 D R' U B R2 D B' U',B D B L D2 R2 F D2 U2 L U2 L' D' B2 U,F2 D2 R2 U2 B' R2 D2 L2 F,51
