scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,U F' L2 D R',L2 D2 L2 U' L F' D2 L2 R',F2 D2 R' D R F2,U2 F L2 D R2 B2 L2 U R2 F U2,L2 B' U2 F U' F' L2 F' L2 F U' L2 B,44
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,L' U F' R2,U2 B2 L R2 U' F2 R F2 L',D2 F' D B R' B' D2 F2 D',B' U' L' F2 U' B' U R F2 U B2,L' F' D' F2 L2 B' U' B L2 F' D L,45
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,D B2 L F' R B,D' F D U' L U L B' L' B',L D L' F' D' F2 D F D' F,D2 L' F2 L R F' D R' D' F2 R2 D2 R,D' F' R F D2 B2 L B L' B D',50
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,F D' U2 B' U' B',B' L2 U R2 B L' U2 B' L',B R F R B' L' F' L F',F D L' D' F' L B R D R F' R2 B',L' F' D' F2 L2 B' U' B L2 F' D L,49
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,D L2 B2 U2 L' D,U' R2 D2 B' F2 D' R B L2 D2,B R' F D' R2 D R2 D B' D F',L D' L2 R U' F' U2 L' U' L2 F R' D',B D F' D2 B R2 B' R2 D B' D2 F D2,53
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,D U L' D B',U' R U2 F R' U' B F',B D2 R D2 F2 R' D2 R D2 B' F2,F2 L B R B' L' D2 F2 R2 F' D' F R2,L2 F R2 F' L2 D B' L B2 U2 B2 L' B D',51
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,B' R' U2 B,F U' F2 L2 F2 R' U F' R,D2 F' D' F R' D R F D',F2 D R D F2 D2 F2 R F2 D F R' F' D,R D' R B' D B R B' D' B R2 D,48
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,D L D U,D U2 L' D' U2 R,B R2 D' F2 D R2 F' R2 B' D2,B2 D' L' R' D2 L F' L R' D L U' F2 L2,L2 F R2 F' L2 D B' L B2 U2 B2 L' B D',48
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,U' F U2 L' D2,R D B F D2 R2 D B R2,D F D' R' D' F R' D' R2 D2,L2 R D' U2 R' D U' B U' L2 R',R2 D' R2 B R U R F' R2 F R2 U' B' D R',50
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,B' L2 B2 D U',F2 L' F2 D L U2 F U2 B' D',F' L D L' F D2 F2 D2,F' D' F' L' F' D' F L B R D B' F2,R2 D' R2 B R U R F' R2 F R2 U' B' D R',51
