scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,B D B2 L' F,D2 R2 D' L2 B R' U R' D2 B2,U2 L R' D' L' R F U2,R U' L2 U F2 U' L2 U2 F' U' F2 R' F',R2 F D U' R2 D' U F R2,45
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R D2 B D' U' L',B R2 D' B2 F2 U' L2 B',R' D' F' D L D' R' D2 L' R2 F,B' R' U' R' U' B2 L' B D R B2 L2 U L',,39
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,F2 R2 U B L,U R2 D2 L F2 D2 U2 B' U' B,R D2 B D2 R' B2 U F2 R F2 U' B2,D2 L F' D' L' D F L' D2 F' U' F U,L R' B D' B' L' R D F D',50
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,F' L F2 U2 B D,F L R2 D' U2 F' U2 L' R2,D' R2 F' U R' D U B2 U2 B2 R B',F2 L2 D L B' L B D L' D2 L2 D F2,L' R B' U B L R' U' F' U,50
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,B' U' F R' B2 D,B D2 L F' L U2 F' D2,D F D' R2 D L' R2 U' F' L,L F D' L2 F' L2 B2 F R2 U' R2 B2 L,L' R B' U B L R' U' F' U,47
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,F L2 B' U R' D',R B2 D' F R2 D U R' B2,D B U B' L' B2 U' B' D F D2 U',D R' D R2 F2 L F2 U2 R B U2 R2 D2,R2 F D U' R2 D' U F R2,49
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D' B' D2 F D' F,B D' B' R F L2 F' D' B' R,U F2 U' F R2 F2 L2 B R' B L2,B D B' D2 R' B U F' R2 F D' U' B' R,R' B2 L2 D' L2 B2 R2 U' R',50
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,B2 U B' L' D2,U' B2 L' D B L U' B U,U L D2 B D' F' L' D F R B' D2 L',L2 B D B' L2 U' F2 U F,R2 F D U' R2 D' U F R2,45
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,F2 L2 D F' U2,D B' D2 R' D R B' U' B2,R2 F' L' B U B R U R2 B L U2 R,B2 F2 D' F D U2 R2 U F' U' R2 U2 B2,R U' R' U' R2 D B U B' D' U' R2 U2,53
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,B' U F2 R' D',D' B' D' B' U' L2 B2,D2 L' U L' R U L2 R2 D' F' R D2,F D' U L2 D U' F,F2 L2 D B F' R D2 F2 D2 R' B' F D' L2,45
