scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,D' B' R D2 B',R U2 F2 U' R' D' L2 D,R' D F' R D2 R' F D' R,U' B' D' U R B R D U' B' L' U,L2 B2 L F2 L' B2 L F2 L,43
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,B2 R' D2 U2 B2,D' L F L D F2 D2 L D2,L' R' B L2 D' L D B R D2 L2,B F U B' L' B2 U' B' U L U2 F',R2 U R2 U' B R2 D' R2 D B2 U' B U,50
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,L' F R2 D2 B2 U,R' D B2 D' L' B' L R,L D' F D L D2 L2 F L F2 L',D' B D B2 L2 F U F' L2 B,R' D2 R' U' R D2 R' U R2,44
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D2 L2 F D' R' B2,D' B' U2 R' B F U L' D,F U' R F' R' F U R F2 R',R' F L2 R2 B' R D' B' L2 R2 F U,F' D B D' U' R2 U F2 D2 B' D F' D,50
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,R F2 D L R2 B,B D' F2 D2 R2 B' L D' F,L B' D' B D2 R' D F' R2 F L',L' B2 L' B' D2 F' L U' L' R' F D2 L2,R F L F' R' F L' F',47
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,L D U B D U' B2,R2 U2 L U F' R U2 L' B',L D R' B' D2 B R D' L',U' R U' L' R B' U B' U' R' U2 R' U L,R2 F2 R B R' F2 R B' R,48
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,L2 D B' F D' U2,R2 U2 L2 R2 B2 U R B2 D,F2 L' R2 U' F R2 F' L R2 F2,R' F R' U' R' U B' R F' D2 F2 D2 R B,L2 B2 L F2 L' B2 L F2 L,48
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,L' D' R' B2 U L',L2 D' L F2 L D2 F2 L,U F U L2 D L2 R F2 R' U2,B L D U' F' L2 D2 U2 B' D U' L B,D' L2 B U' L2 U L2 U B U' B2 D L2,50
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,U' B' D L' B U2,L R F' D2 B2 L B2 L',F' D L2 R' D' R D L2 D' F,U L' B D B U' B' D' F R' F' R B' L U',D2 R' F U2 F' R D2 R' F U2 F' R,51
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,B2 R2 D2 F2 U',L' F D F D L F L F L,F' D2 R' F R' D' R2 D2,U L' F2 L2 B' L2 F' R' F' R U' L' B L2 U',F L F' R F L' F' R',46
