scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,R' U L' B U,B2 D2 B F' R' D' R2 D' B,D U L F2 L' B2 R B U' B D' U',B' F L2 U' R2 B2 R2 U' L2 B F,U R2 U' B2 D B' U' B2 D' B2 U B' R2,50
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,B' U' L' B' F2 D',B' D' R2 D' F2 R2 D2 B F',L' B' U' B U' F' L2 F U2 L,U' B' D2 R' F D' F' D' B2 U' L' B' U2,D2 U2 L2 F' D F L2 B2 U B U' B D2 U2,52
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,L2 D2 B2 D L' R2,R' U' F2 U' R' F2 R' U R',L' B' R2 F2 U' R' B2 L F' D' B' L2,D' R D' R U' R2 U F' U' R2 D2 B2 U,R2 B R' B' F2 L B F L2 F R B' U2 R2,54
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,R D2 U B' F R',L F' R' F U' R U L',F D2 B' U' L2 D2 U2 R' F U' F' R',D2 U' R D B' D' U R D' F' D',R2 B U' B2 D B2 U B D' B2 U R2 U',50
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,L2 U B F' D,R2 F' R2 F2,F D' R' U L' R' F' U' F D B2,L' U2 L' D U L2 D2 B' D2 L2 F' D' U L2,F2 D' B' D B2 U' B D' B' D U B2 F2,47
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,B' L' F U' R' B,B' D' R D' B' D2 B2 F,U' L B R F2 R' F2 D' B2 R' B U,D2 F2 D2 B2 L D U' F' D2 B' D U' L B2,U R2 U' B2 D B' U' B2 D' B2 U B' R2,53
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,R2 B' R' U2,R' F R' D B' D' F2 R2,F2 L2 D F2 D B2 R U' B U2 R2 D2,D2 R F2 R D2 U2 L' B2 D' U B' D U,F' D2 B2 D B' D' B' D2 F L B L' B',50
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,B' U' R B2 U B U2,B' F2 D2 R D' F R2 D' B,F' R' F L' R2 U2 L R' U F' U' F',B F L2 B2 U' L2 R2 D F2 R2 B' F',U R2 U' B2 D B' U' B2 D' B2 U B' R2,53
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,R U2 B2 F D' L',R2 F R F' R2 U R' U',F2 D' B2 L D' B2 R' B U2 B D2 L',R' B' F D L' R U2 F' L R' D B F,F2 D' B' D B2 U' B D' B' D U B2 F2,52
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R B U R2 B' L2,D2 B2 L U2 L B L2 D2,D' L' B' U L D L U F' L',R' F2 R' D' U F L2 F D U',F' L U L' R' F2 D F' D R' D' B R D' R,49
