scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,L' F2 D' R2,F2 L F' U2 L B' U' L B2 L2,F D' L2 D U' B F L B',B U' F D' U2 L' D U' F D' L' D B',R U F' U' R2 D2 B' D' B D' R,47
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,B2 R F2 D' L F',B2 U' B' R' U' R D L' D' U,U B' D R F2 R' F' R2 D' B2 L' B',B U' F D' U2 L' D U' F D' L' D B',R U F' U' R2 D2 B' D' B D' R,52
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R' D2 F D B2 L2,B2 U' B D L2 D' B2 U B',B' L2 B' F2 D2 F' U F R' D2 U B2,L R' F L B D2 B' L2 R U' L' U2 L,F2 D L D' B2 U R' U' B2 D2 L' D2 F2,53
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,F' D2 F2 U R',U F' U' L B D L' R D',B R2 D F R B' L' B R' F' R2 B',U' F' R F U R U B' R' B F' R',F R D R2 B2 L U L' B2 R D' F',50
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,D L U F D,D B' D2 F2 R D2 B2 L B' D',F2 L' F L2 U F' L F U' L2 U' F,B' R' D' F' D U' R U B F' U F,F R D R2 B2 L U L' B2 R D' F',51
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,R B2 L2 U2 B',D2 F L' B F2 U2 R' F' U',F2 L B' U' B F' R U R' F2,U B' D R D' U F' U' B U',R U F' U' R2 D2 B' D' B D' R,45
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,L2 U' R F' L2 D,F' D L F2 U2 F D R2 B D2,F2 U L2 U2 F D B' F2 R U2 B D' L,L B F U L D U' F' D' B' F' L',R2 U R2 U' B R2 D' R2 D B2 U' B U,54
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,U2 L2 R',L R2 B D L' F' D' R2,B' F' D R' U2 R2 F D' U' F U2 B L,L D' F' R F L R' D' L R2 B U L R2,,38
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,R' U L2 D2 B' F2,B U F L2 B2 U L U F',F2 D' R B2 R' F' U' L F D U2 F2,L U F2 U' F' L' U F U F2 U' F',B2 U' F2 U B2 R' D B' D2 L2 D2 B D' R,53
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,R' B' U F' R F2,L2 B L D R' U2 F D' B U,D' B' R2 D R' B' R2 D' R B F D F',R U R' F' L' R U2 L R' F' L F' L',F R D R2 B2 L U L' B2 R D' F',54
