scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,F U' B2 L' B' F' U2,B2 L' U B U' B L,B F R' B2 L' B2 R D' B' L F',D' L2 D' F2 D L2 D U2 B2 U2,U2 B2 U2 B R' U' F' U2 F R U B',47
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,L U B' L' B' F' U2,R' D' R' B R' D B L2 B2 R',F2 L B2 U2 F R F' U2 B2 F' D' F',F R2 F D2 R2 B U2 L2 F U2 F2,,40
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,R' U2 B' F U' B' R2,U B' F U2 F' U' L U2,U' F R F' D' R' D' U' R' D2 U2,R' F2 D B2 U' B' D' B2 U B F2 R,R B R' U' L' D' B' D L U,48
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,U2 F L2 R' U B',U' B' F U2 F' U',R' B' F' L2 B2 U' B' F' D2 F2,U L U L' D' L U' L' R2 D U' B2,B' D B2 F2 U' B U B2 F2 D',44
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,U F2 L B' U2,B' D F' D U' F D2 L' B,F2 R2 U2 F' D B L2 U2 B' F',D' R2 U' R' D2 R U R' D' U' B' U,D' F' R2 F R D F' U2 B2 U2 F R',48
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,L2 D R B F',L B' D' L' D2 B L D,F2 R' B' F D2 L2 D L2 B' F L' B2,B U' R2 U B' L2 B D' F2 D B' L2,D B2 R U2 F2 D2 F2 U2 B2 R' B2 D',49
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,L' U B' D2,F2 R2 B' D' B R' D F2,U' L2 B U2 B' U2 L' B' L' U,D2 F U' R D R' B U R D' R' F' D2,D2 U F' U2 R2 D2 U2 L2 D2 F D2 U',47
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,L' F2 U2 B' L' F,R' U F2 D R D F2 R' U',L2 U' R F L2 D' R' D2 U B D2 R2 B2,D' L2 D' R' D L2 D' R D2,B2 D' R' B' D' R2 D R B D,47
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,B' F2 D2 L U' B' D',U2 L2 D R2 U F2 U,F U2 B' D F' L2 B2 L B' L B2 R',D2 F U L' U2 R' U2 L F' U' R F' D2,R' B U' R' B2 R B U R' B' R' B2 R2,52
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,F U2 B2 R U' F2,U F' D B' F' U' R2 D',F2 D L' D' L D F2 R2 B' U B R2,D U L U L' D2 L U R' U2 L' D U',B D' B F' R B' R F2 L2 B2 L2 B' F' D,53
