scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,L2 D' L' R2,F2 D' U' L B D L' U,D R U L U L' U2 R' D',U R U' R U' R U' B2 U2 F R2 B' F',,34
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,B' U L' B' D',B U' B' L' U,U' R D' R' D2 R' D R2 D U,R F L2 U R U' R' B' R B L2 F' R',L' U B F' L2 B' F U L,42
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,U2 R B' L2 U' R,D B2 R' B2 U' R2 U F' D',U' B2 F D F L' B F2 D B R' U R2,F R U' F2 U R' D2 L D L2 D F',L2 F L2 D2 R2 B R2 D2,48
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,F2 U' R' B' L2 R,U' F' L2 F' U' L2 F L2 U,F' R2 B' D2 R F R' F2 D2 B R2 F,L R B' D B U' B' D' F R B F' L' R',,41
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,B2 R U B' F R',B D2 F' D2 U2 L U2 B' F,R U' B2 D B2 U R',R D2 U B L2 B2 F U' B U2 F' D2 R',L' U' B F' L2 B' F U' L,44
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,D2 U L' R' B U2,B D2 U' B2 D2 U' B F' U2,U2 B2 D' U' F' L' U B' U2 F R' D,U B L' R2 B' R2 U' B' U B2 L B' U' B',F' D2 R2 U2 B' R2 D2 L2,49
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D2 U R' B D',B2 D' L' R2 U R2 D U2 L,D2 B D' U2 F U' R' F D' L2 F' L U',F2 D2 U2 B2 L U2 L D F2 U' L F2 L' D,L2 F L2 D2 R2 B R2 D2,49
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,B U B L' U2 B R,D L' U2 L D R' B D2 F',D' R2 F' L2 U' L' U L' B' F R2 D,U F' U' F' L D2 B2 R D2 R' F2 U' R U2,,42
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,F R2 B' D' U2 L',R' F R F L2 U' F' U' L2,U2 R B' D' L B L' D B R' U2,R B2 U B' L' B2 U R' U2 B' U L U2 B',L' U2 R B L B' L' R' U2 L2 U L' U',53
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,D' R2 B L R' B2,B2 R F' R F R' B2 F',B' D2 L' F2 L U' R2 F' R F U B,F2 D L2 D' F2 U' B' R B' U2 B R' B U,U2 F' L2 D' U' B2 L' B2 L B2 D U L2 F,54
