scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,L2 U2 L' R2 U',F U L' B2 D L2 F D' F2 R,D' B F R' B U F R U' B2 F' D,D' B2 R B' L' B L R' B L' B2 L D,B' L' B2 U2 F2 R' F2 U2 B',49
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,U B D F' R2,D' U' L' B2 U' B2 F U2 B,B R D2 B' D B D2 R' D2 R' D2 B',F' L B2 U B D' B U' B' D L' B F,B F' U R U' B' F R D' R',49
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,L' U' F2 D2 F D',R U' B L U R2 B F D2,L D' L R F' U R' F L' D L',L' D2 B' F' L B2 L' B F D B2 D L,B' F U L' U' B F' L D L',49
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,L U2 B2 F' D' L2,R B' L' R2 F U2 R2 D L R',D' B2 L R2 F' R F L' B2 D,B F' D2 B' D B' D2 B2 D2 L B L' F,R D R' B F' U R' U' B' F,49
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,U2 L' D2 R2 F' L,F2 U B U' R' F R B' U' F2,D' B2 L R F' U' R' U F L' B2 D,B D2 B' D F' D' R2 B2 R B' R D F,,41
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,F R2 B2 R,R2 B' L2 D' B2 L D' F' U' B,D' L' B2 R2 B' D B R2 B2 L D,B2 U' R2 F' L2 B F R B' R U2 R B' U',R D R' B F' U R' U' B' F,49
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,B2 U F' D2 B U',B U F2 R2 U' F' U' B R' U,D2 F U B D R2 F2 R2 D B' U' F',B' L2 B D B D L U2 R2 F D2 U' R2 U',B2 D' L R' B2 L' R D' B2,51
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,U2 B2 R U2 L D2,B' D B' U R2 D F2 U' R' F,D B D' R' B F2 L D L' B2 D' F2,D' B D F2 R D' R' D2 B' D' F2,B U2 F2 R F2 U2 B2 L B,48
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,D B L2 B D',R2 B L2 U B L2 B2 R2 F,B L' D2 B' R' D' F' D' B R F D2 L,D' L' D2 L' D' L2 U R' B2 R D U',B U2 F2 R F2 U2 B2 L B,48
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,B D2 R2 D L' B2,U R' B R F' L' F D' B' L,D2 R2 D' U' L2 B U B D' R' F2 R' F2,F2 D U2 L' F D L U2 R' D2 B' D' R D F2,B U2 F2 R F2 U2 B2 L B,53
