scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R' U2 B2 D B R2,B' D L2 R F' L2 B2 R' D2,R2 F' L' F' U' F' L F' U R2,F2 L' D L' D' B2 U B L' B' U B2 L2 F2,,39
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,D' R' U L' B,B' U' B2 L' F U' B' F' U,L U F2 U B2 L' R D' B' U2 B' R',R F L' U' L' F' D' L2 F U B F' D R',U2 R B F' U' L U B' F R' U,51
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D L2 U2 R,F' R2 D' R2 D2 F L' U' B2 U,F D2 R' D' U F U2 F D' U F',R2 F2 U F U2 B' U' R U R B R' F R',L B L' B2 F2 R B' R' B2 F2,49
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,F' L' D B U2,U L F2 U2 B' D B F2 U2,B2 F2 L' R D2 B R' B L U' F2,R U L2 U' L2 U B' F2 U' F2 U B U2 R',R' F' U' B F' L2 B' F U' F R,50
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,B2 D F' R B',L D' F2 L2 D L F' L F2,B L F U2 L' B' L' F' L R' U2 R,U L2 D' B' D R' U2 F' L2 U' R' F L2 R2,L B L' B2 F2 R B' R' B2 F2,50
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,L D F R' D2 F2,L' U R2 B' R' B U' R2 U',B' F2 R2 F' D' R2 D' B' D L2 B2 F2,B D2 B U B' D2 B U' B2,B2 F2 U' R B' U R' B2 F2 L D' B L' D,50
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,D2 U' L B D F',F R2 U L' F' L' B L' U2 B',U L2 B L2 B' L D' L B D U',B' R2 D' L2 D L2 U2 R' F' R F U2 R2 B,R' F' U' B F' L2 B' F U' F R,52
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,U' B D2 R B',U' R F' D2 L R' D2 L' U,F L F U2 L' U2 R' D2 B2 L' D2,F' R' U R D U' R F D' R' B L' B' R,R' D' B' D' U R2 D U' B' D R,50
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,L2 B L2 R D,F L U' R2 F' U2 L2 U' L',U R2 B' F' D' F2 D B F R2 U',R' D' B D L2 D' L2 B2 L B2 L2 B' D L R,L B L' B2 F2 R B' R' B2 F2,50
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,U L2 B2 R' U,L D2 B' U' B' L2 U2 L' D2,F2 L' R B' R2 U F2 R2 U2 B L U' R',B' D F L2 D' L' D L B D B' L2 F' D' B,R B' R' B' R2 F D B D' B' F' R2 B2,55
