scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R D U2 R L2 D' F D2 B' U' B2 R U2 L2 F' R' D L' D' R2,x2,R2 F D' R' U2 F,U' L B L' B2 L2 D F' L2 D',L' U2 B2 R' U' L F2 U' R,R2 B D' R' F2 R D R' F2 R B' R2,,37
R2 U R' L' U R2 U' F B2 L' F2 L' B2 U2 R2 F2 R' U' B R' D R2 B2,x2,B F D' L' B D R,B' U2 R D2 B' D R' U,U2 B U B' D2 L' B L D2,D' R B R2 F R' B' D2 R2 F' D,D' B2 D R' F2 R D' B2 D R' F2 R,47
D L U' F' U2 F' U2 R2 L' D' L2 D2 L' B D2 U' L2 U2 L2 U' R' U R,x2,R2 B D2 U' L2 B D2,D L' D' B L B' L2 U' L2,L' D L' D' L B L U' B',R2 B' R' B R2 F R F U' F2 U2,R' F2 R D' B2 D R' F2 R D' B2 D,48
L' F L U B2 U' B R2 F U R' B2 L2 F D2 F L R2 B2 U' R F L2,x2,B2 D' L' D2 L2 R,R' U B2 R' F' U' L' B F D2,L' B' L' R B' D R' B L2 U,U2 F U L' F' U' F L U' F',F2 L2 B F D F' D' B' L2 F L F L',49
L2 D2 B' F2 L' R' D2 U2 F' D U2 F D2 B2 D2 R' L D2 U R' B L2 D' B,x2,U2 L B' F' D R' F,D2 U B' R2 B R' D2 B,U2 R' U R' B2 L2 R2 F2 L2 U2,R' D R2 B U2 R' F' U' F R2 B' D' R2,R' F2 R D' B2 D R' F2 R D' B2 D,50
R' F D U B2 U F' U R B U2 B' D U' B D2 B2 R2 D' U' F D F' L B,x2,L2 U B L2 D B2,B D' B' R U' B D B,U2 R' F2 U2 B' F2 U' B U R B,U F' U' R' F' D' R2 B2 U' L2 B2 R',F2 L2 B F D F' D' B' L2 F L F L',50
D R2 L F2 D' F2 R F D' U' B' F' D' B R2 B' L' R' F' L R2 F' D2,x2,U F D' L' R' F2 L2,B' L' D L D2 R2 B D B,L' U R2 D' R2 U' B' D' B D B' L,F U2 F U' F U' F U' F R U2 R' F,R' F2 R D' B2 D R' F2 R D' B2 D,53
F L' D' L2 R' U' B' U F D R' L U2 B R F U F2 D2 B2 F,x2,L' U F L2 U2 F',B D' B D' U' R' D R' D,R D' L B R2 F' L U L2 R U,R2 F2 R U R U' R' U' F R' F R2,B2 L' F2 D R' D R D2 F2 U L U' L B2,52
D' R' B2 U2 L2 B' R' D' L' B2 R' L2 D' B2 D2 U2 R U D R F2,x2,B U2 L' U' B F',D2 R' D R' B D U',B' U' B2 R D R' U R D' B R',L' R' F2 D' F' R U2 L2 R' D R U2 F' L,B F' U' F' U F2 D' F U' F' D U B' F',52
D R2 L F2 R2 U' L2 D L2 F2 R' F2 R2 F D2 U2 R' U2 D L2 R2 B' U F2 B2,x2,F' R' D L' F',U R2 F2 U L' D' B L2 F2 D,U B' U2 B U2 B R' U R,U2 F2 R B' R2 F' R2 B R2 F R F2,L D' U' B2 R B' R D' R' F D R' D B' U,51
