scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F' U' L B' F2 L U F2 R F2 R2 U R L D' U R' L2 U' D' B2 R F2 D2,x2,L2 D L' B2 D2 B',R' B' L F2 U B L' R D',R2 U R2 B U B' U2 R U2 R U',D' R' F' L' B F' D B' F2 R D,F2 R F R' F2 D F D2 R' D' R D2 F' D',51
D2 U R L2 B U' R' B R' D2 R' F' U' F' R B D' L' U2 L B2,x2,U' F L2 B D',D2 B2 R2 B U B D2,R2 B U R U R' B' U2 R U2 R,B2 R F R' F' U2 R' U R U' R' U2 B2,B' D2 B' R U2 R' B D2 B' R U2 R' B2,49
U' B' U F R' F' L' D U' L B' R' U R2 B2 L2 D2 B2 U F2 B2 R' F2,x2,D L2 R' U' F2,B D' L2 U L2 F2 D2 B' L2 F2,F2 R' D B U R2 U2 R' B' D' F,U' F R' D R' D' R2 D' U L2 D F,R2 U R2 U' B R2 D' R2 D B2 U' B U,51
D2 R F L2 R' D F U' D' B2 D L2 R U B R B2 U D2 B' R' L' F2,x2,D R' B L' R2 D,F' L B U2 F2 D B' F' R',B U2 B' U B F' U2 B' F U,B2 R' B F' U F' U B' F R' B2 F,F2 R F R' F2 D F D2 R' D' R D2 F' D',51
F' R2 B2 D2 U2 R2 L2 U B R2 L2 B' D' U' L2 U' B R F B2 U' R U2 B,x2,U' F L R2 B D',F' D U2 F' D' F R' U2 R2,U R2 D U2 B U2 B D' R2,U' L' R B U B' L R' U F',D' F2 R' D R F' R' D' R F' D F',46
F' L B2 D2 L' F' L' U' R2 L' U' B2 D2 F' B' R' F2 U' R B2,x2,U L R D R' F,B R' F' R F' D' F2 D' B',B2 L' F2 U L' U' F2 L B2,L' D2 L U L' D2 L U' L F L',F2 R2 U' R2 B2 L' D' L B2 R' U R F2,48
U' L B' D B2 U' R L2 F' R' F D L' F2 U' D B2 U2 R L2 U' D2 F' B,x2,B' L' U L' D R' B',U R' B' R2 U' R' B U',L2 D F' R2 U F2 U' R2 D' F L2,D2 B' L2 U' F U B F' D F2 D F,R2 U R2 U' B R2 D' R2 D B2 U' B U,51
D L2 B2 D' B' U' D2 L2 D L2 B' U2 R' B L F' D2 B F R F U' R L2 F2,x2,L D2 F U B2,F' R B U F2 D' B' L' R' F',U B F2 L' U' L U F2 U B' U2,U L' U2 F' U F' L2 F2 L2 D F' D' F L',F2 R F R' F2 D F D2 R' D' R D2 F' D',54
F L' B2 L2 F D B' R B F L2 R U B U F2 L D' U2 B2 F2 D2 U2 L',x2,F2 U R D2 B',R' F2 R F' L2 R' F2,B' D2 F' L U2 F' U2 L' F2 D2 B,U' F' D' U2 L U' F' U' F U2 L' D U' F,,37
D' R' B L U' D' L' F R' B2 U2 L' D2 R D' U F2 D' L F L2 D',x2,D L' F R2 B' D',B' F D L2 B' F' R' B2 D2,F' U' F L2 R F' R F L2 R' U,F D U2 B2 R B2 D' U2 R2 F' L F L' R2,D' F2 R' D R F' R' D' R F' D F',52
