scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R B' L2 U F L2,L2 F' R2 D R D F L2 B,F' U B2 L U L' B U' F R B R',D L2 B2 U R2 D2 B U' F U' R2 B F U2,D' B D B2 F2 U' B' U B2 F2,51
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,L' F U' L' D' F,L D R' U' L' U B2 R D',L' R D2 R2 B' D2 R2 D2 B' L R,D2 F' R' U' R' B2 R B U F,L2 B2 D2 F2 R F2 D2 B2 L',45
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,B' D F2 R D' F',F' D R2 D' F2 L2 U' F',R' U' L' D U B' L R D' U' F U,F U2 R' B2 L B2 L' B2 U2 L' F2 D2 L' F,L2 B F' D' L2 D B' F L' U2 L',51
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,B D' L' D2 F2 D,D F2 L2 R2 U L2 R2 F2 L' D',B2 U F R2 B F L D2 F2 U R U B',B L R' B' L' R D' B F' R2 B2 F,U2 B F' L B' L' B' F U B U,52
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,D2 F' R' D F2 R,L B2 F2 R B2 F2 D L2,F2 D B D2 L D F2 U' B2 R' U B,B' L R' B' L' R B2 R2 B2 D' B2 R2 B',,39
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,B' L' D U' F2,F' U B2 D2 U' F2 L2 F',D' R' F D2 R' B2 R F L' B2 U F2,F L U B2 R2 U L U' R2 B U' L2 F' D2,U2 B F' L B' L' B' F U B U,50
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,B' R F' L' D F,U B2 D2 B' D B' U' L D,L2 D R' D' B' L B L D B' L R,L F L F2 R B F' U' R2 F R B' D2 F L2,F' D2 B2 D B' D' B' D2 F L B L' B',55
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,R2 F R D F2 L',B2 D R2 D R B' L' B' R,B' L F U F' R B' R' B L',B L2 B' L2 D2 B D2 L U' B D' B' L2 U L,L2 U' L' R B L' B' L R' U L',51
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D L' R D' B' U2,B U2 L' D' U2 B2 L' B,L U F2 R2 F' L2 B L U' L F' U' L',U L R2 U' R' F' D R' B' D L2 U' L' D2 L',U2 B F' L B' L' B' F U B U,53
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,F2 R' U2 B U2,F2 R' U R U2 R F2 L2 B,B2 L2 B2 L2 B' R2 B' L2 B R2 B',D2 R' U' B R2 U2 B2 D2 B2 D R B2 L U F2 L',U2 B F' L B' L' B' F U B U,52
