scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,B' L2 B' U2 L U2,L2 D' L' B2 F D2 B D B L',D' F2 U' B2 U F2 D R2 D2 R2,B' U R' B F' U B' F U' B,U R B' D' U R2 D U' B' R' U',47
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,D' F2 L F D' U',B' U' R2 B2 R' F' U2 B2 U,D' B D B2 F' R F2 L2 D' F' R' D',U2 L' B2 L2 U' F2 R2 F2 U' L' U2,L R F L R' D' R' D' L' R F L',50
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,L' D' F U' R B,U' L' D L2 U F D' L' F',L2 U' B' D B2 F' L2 B' R' F U' L2,L U' L' R B' D' U R' D U' B' R',D F' L2 R2 B U' B' L2 R2 F,49
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,R2 D B' F2 L' R2,F U F2 U2 L U F2 L' R U',R' D' L2 F' U L2 D F' R' U' R2 F,F2 R' U2 F D2 L2 U2 B D2 R' F2,R D' B F' R U R' B' F D R2,50
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,F L' B2 L' U',F R F R2 U2 B' U2 R F',D' B2 D B F2 U2 B L F2 R D B',U L' F2 D' R2 F2 L2 U' B2 L' U',L B D2 B' F' D L2 F2 L2 D F L',49
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,R2 B2 D B2 R F,F' U' F R U' B' F U F' U,R2 D2 R2 D' L' U L2 B2 U L' D F L',U2 L' R' B F D2 F' L R' U' R2,D2 L' D U' F2 D' U L' D2,49
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,B2 R' B' L2 D B2,L2 F' U2 F U' R U' L2,F L2 B' U B R2 B D2 U' B2 D' F',D' U2 L2 R' F' L' R U L' D U2,D2 R F' R B2 U L' B L B R2 F D',50
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,R2 B L' F2 U B2,D2 F D' R D2 F2 D R' F',F2 U' F R' F2 D2 B L2 B' D F' D R2,R D' U R' D U' L R' U L',D2 L' D U' F D' F D' U L' D',49
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,B2 R B2 F D',U' B2 L' D2 L B' U2 F2 U',D2 B' L' D2 F D' F2 D' L D' B D',R2 U B' L R' U L2 R2 B' L R,R2 D' B2 F2 U2 B' F R' U' R' B' F D R',51
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,B L2 U' L2 B',R' B2 R' F' R' U2 F R',D F L2 D' U2 B R U2 F L2 D,B U R' B R' U' R' B' U2 B2 U R,D B R' U2 R' B F' U B2 F2 R2 D F' D',50
