scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,U' F' R' F D2,F' L' R B' F R D' B F',R' B L' B' D2 B D L' D L2 R,L B' F' R2 B D B' R2 B D' F L',D2 R2 B2 D B D' B R2 F' U F D2,49
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,U L B U B R,R2 D B U R F' D' L',D B R2 B' R' D' L' B' D2 B L R,L2 F2 U R2 D' L2 B2 R2 D B2 U' B2,B' L2 B D2 F' D B D2 F D2 B' D L2,51
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R' U2 L' D U B',R D B' L' U2 B F2 L' R' D,F2 D' F D2 B2 R B2 D' F D' L' F D,D F2 L2 U' F2 U R2 U' B2 R2 D2,D2 B2 D2 F L' F' D2 B2 R' B' R B D2,53
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,L' F U2 B U',L B' U' R2 F2 L2 F2 D' R2 B',R2 B' R U R2 B D R' B D' U' R,F2 R D' U R' U' B' R' B R D R' F2,D2 R2 B2 D B D' B R2 F' U F D2,52
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,B' D U F,R2 U L2 R' B' D' U' B F',F L2 B2 L2 B2 D B D L D2 F' R',B L' D2 B F' R2 B' L B' L' F L,B R2 U2 R2 D B D' B' R2 U2 L' R2 B' L,51
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,F2 R2 U' B D',D' U2 B F' D L U' L' F' R,R' B D B' D' B' L' B' D L R,B' D' F U F U' F' L F' L' D B,U L B2 D' B' D B' L2 F U' F' L U',51
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,D R U' R B',B U' F2 D2 B' F' U2 R F',B2 L' F L' U' R' D2 L' F L' B2 D',F2 D2 B' U2 B R F' L2 F R' D2 F2,U' B2 U B' R2 F D' F D F2 R2 B' U,51
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,F D' B2 F D',L U2 F2 R2 F D' L' D L' F,U R' D B' U' B2 U2 R' D' R' U2,L2 B F L' B2 U2 R B' R' F2 R F D2 B2,U' L U2 L2 D' U' B' U B D L2 U' L',53
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,B2 D R B' F',L B' D U' F2 R' B U R' F,R D2 R2 B' U' R2 U R2 D' B2 U R D',B2 D' L B D' F' R D R2 B' F L D2 L2 B2,,43
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,L' D U L D2 B,L' D B' D2 F2 D U L F2 U',F2 R2 F L U' B' R' B U2 L' F' R2 F2,U' B F2 D2 U2 L' D L D U2 B' F2 U,D F' L F L' F' L2 D2 R' B' R D2 L2 F D',57
