scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R F' U L2 F D',L U' B F2 U' F2 L' B',F R' D' U2 R2 F R2 D U2 R F',B D2 U' B U' B U B U' B2 D2 U2 B',U B U' F' U B' U' F,46
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,F U' L F2 D2,D' L R' U' R B2 L' B' D,L2 R' D' L D2 B' D2 L' D R F' L2,B D' R' D U' B2 U L D' R' D L' B',R' B D2 B' R U2 R' B D2 B' R U2,51
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,R' U2 R B' U' F',R' U F' L2 U' R2 F R',R F' R' D F' D' F U B D' B' U',D' R U' B L' B' L B' U B R' D,U2 R' B D2 B' R U2 R' B D2 B' R,50
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,L F D2 L' D' F',D2 B' D' B2 D R D' R' D',D F' D F D2 F2 D' F D2 F,D' R2 D B' D' B' R' U' B U R' D,F' U B U' F U B' U',45
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,U L' B F2 L' U',F2 R D B' R' F2 D',F2 L2 R2 D R2 D' R' F' L2 R F2,B' D L R2 B' U R' B U' L' R2 D',R B' U2 B R' B' R U2 R' B,46
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,F R' D U2,U L' D' L U' B D,B2 D B F R B2 F D F2 D B D2 B2,B' R B' L2 B' L2 B2 L2 B' L2 R' B,L2 D' L U2 L' D L U2 L,45
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,R D' B' L' U F2,D2 U2 F2 U2 B F' R' B F',R' D2 L2 U2 L2 B' D2 R',B F R2 D U L' D L D2 U' R2 B' F',U2 R' B D2 B' R U2 R' B D2 B' R,48
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,B' R D' L' D',D' B D' B R2 D2 R2,B' F' R' F2 R2 B F U F2 U',B' D' R D' R D R2 B D B L' D L D',U2 R' B D2 B' R U2 R' B D2 B' R,48
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,U2 B2 D L2 R,F R B D' B2 D R' B F',R D' L2 U' F2 U' L2 D2 B R D',B F L U2 L' U' B' U' R2 B R2 F' U2 B2,F R B' R' F' R B R',47
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,B F U L D2 F2,R B2 D B F2 D2 B F2 R',D2 B' L U B U L U' L2 D2,F2 R2 F D2 L B L B2 L2 D2 F2 R2 F',F' U B D' U' L2 D F2 U2 B' U F' U,51
