scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,B' R B' D' U F,U' L' B' U L' B U2 L',L D' R' D' L2 D B' L' B2 L2 R,R' B2 L' B' R B R2 B' R2 B R2 D2 L,U' B D' U R' U R D U' B',48
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,U' L2 D2 F L' F2,R2 F' R2 B' U2 L B',D L U' B L' B' U F U2 F' D',B U' L R2 B2 R F U' F' L' D2 R U,R2 U F2 L2 B2 D L2 F2,45
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,B F2 L D' R' D',B' L' U' B2 L2 B' U2,B2 U2 B U' L B L' B' U2 L' B,L' U R B' D' B D' R' U' L B2,R B' R' B' R2 F D B D' B' F' R2 B2,48
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,B L2 D F R B2 D2,D2 F' D' L' F D',R B D' B' D' B' D L2 B2 D B2 R',U2 F' D U R2 B' D B' U B2 D2 R2 F',R' F' U2 F L' R U' B2 U L,48
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,L2 F L B2 D F',F2 L U L U2 F' L2 F2,L' B2 D2 F2 U' F2 D2 B' L B',U2 R' U2 L U' F2 R U2 L' B2 L U' L',B D' U R' U' R D U' B' U,47
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,D F' R2 B L U' F,U' L' B' D' B' D L' B U2,D' B2 F2 U2 B2 F2 L D',R B2 L' D2 L' R2 F' L' F2 L' U2 R B' U2,B D' U R' U' R D U' B' U,48
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,R2 F' L B' D2,F' U' L' D2 F' D2 U L2 F,D2 F2 L' R2 B U2 F2 L2 B' R' B',L' D' B' D L B L2 R D' L' R' U' L' U,R' B D' U R2 D U' B R,48
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,F2 U2 F D R,D U2 L D' U2 L U' L,R F2 R B2 U R' U2 R B2 R' F2 R',D' R' D B2 U L' R' D B R' B' L U' R,U' B D' U R' U R D U' B',49
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,L' R' U B' F U2 R2,U2 B' R2 F2 L' F R2 B,D2 R2 U' F' L D L' F U R2 D2,B D B F2 R' B' R' B' F D2 F D',R2 U B' F R D2 B2 D2 R' B F' U' R2 B2,52
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,R' F2 R2 B' D2 R,U2 L F U F' U2,B R2 D' F' D2 L2 D' R2 B' L U2 L',F2 L2 R F2 D R' D' F2 L2 R B2 R2 F2,R B R' B' F' U2 B2 U B' U' B' U2 F,50
