scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,B' L B' F',D' L' U' R D U L,U2 B2 L2 R2 D B U' B' F2 L2 D' U',D F' L2 R2 D2 B U' F' R2 D2 U2 B' F2,D' L B F' D' R' D B' F L' D2,47
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,D R2 B' D' R U',B L2 B U2 L2 R' B' D L2,D R' F' R B U2 B F2 L' B2 F' D',R' F D' F' R2 D F D F' U' R D2 R' U,L2 U' L' R B2 L R' U' L2,50
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,R B2 D2 U B' D F,B D' R2 B' L' F' D2 L D2,R2 D' R D F D B2 F L' B2 F2 R2,R' B' R D' R' B' D R' B' R B2 R,U2 B2 R2 F2 D' L2 F2 R2 U,49
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,D L D U F' L',D L' B F2 R2 B' D2 F' L,R2 D2 B2 F2 D2 B2 F' D' F' D' U2 R2,B2 D2 B' L' F L F' L B' F L F' L',D2 L' B F' D R D' B' F L D,51
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,L2 U2 R' D' L' B2,F R U' F' D B' U F',B' F L B' D' L' D B L' B F',B R2 D2 R' D' R' F D' B' L D L' D2 F',R B R' B' F' U2 B2 U B' U' B' U2 F,52
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,R2 F2 D' R',L' D U2 B D2 R' B U2 F2,L' B' L B U' B' U' R U2 R,F' U' L2 R2 D' R' F' R2 F R D L2 U F,L2 U' L' R B2 L R' U' L2,46
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,R U2 F2 D' L2 B',L' B R B' D L' F' L2,D2 R' D R' F2 L F' L' F' R D,U2 L2 F D F' U2 B R' B' U2 L2 U2,U2 B2 R2 F2 D' L2 F2 R2 U,46
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,F D' B2 F2,F D U B2 U' F' D',B2 D2 B' D2 F' U' F2 L B2 L F' R',F D B F R B2 R' F2 R B2 R2 B',,35
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,L' U' F2 D2 L2 R',L U2 B2 R2 B' R U2 L',R2 F2 U' B L2 F2 R2 U' B D' U B2,B2 F' R F' D2 F R' F' D2 F2 R' B2,B2 F2 R B' R' B2 F2 L B L',48
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,F' U' F2 U2 R',B D L2 U2 L2 R' D B' D2,F2 D F2 U' L2 U' L2 R2 U,D' F D F' L2 B2 R2 B' R' D2 B' D2 L' D2 L',D' L B F' D' R' D B' F L' D2,49
