scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,B2 F R' F D',R' U2 F U2 R2 F R2,D2 F2 R B' F' U2 F R' F2 D L' D,R' U2 F D2 U2 B' D2 R,D2 R2 U2 F' U2 R2 D2 B',40
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,F U' R' B R2 B2,F D B R2 B D' F',D2 U L' F' L B2 F' R2 B2 F2 D2 U',D B U' B2 D' R' B' R B2 U B',U' L2 U' F' L' D' L2 D F L U2,47
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,B' L2 R2 B L',B L' B2 D R' B' L B2 U2,D R B' D F2 D B D' F2 D' R' D',B2 D B U' B2 D' L' D' L B2 U B,L' B2 D' F2 L2 B2 U' F2 L R2,48
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,B' F' D' U' B L2,B2 L2 F2 D' B' U2 B' F' U',U2 B' L2 B' R2 F2 D B2 F L2 D2 F2 U',F L' B' F R B F' U' L F',L R U' L D' U B' U B' D U' R',50
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,L U' F' R2 F2 D',R D' L' U' F D' U L D2 F',F U2 R2 F U F' U R2 U2 F',B U' B L' B D B' L B2 D B2 U B2 D',L' B' L D2 F2 U2 R F2 D2 B' L,51
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,U F' R' U2 B U,U' R' B' L2 D' L2 U B,B' F2 L2 R2 U' L2 R2 B F2,L' U B F D F L D B' L2 F2 L U',D' U L U L' D U' F U' F',46
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,U' F' U2 B L' F2,D' U F D' L2 D2 R U',B' D' L2 R B U R' U' B L2 D R' B,R2 B R B' R' U2 B' U2 R' F R' F',L2 U L U2 B U L' U' L2 B' L,50
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,L2 R' U2 B U',F R B2 R' D2 R D B2 R2 F',L' B L' U2 F L' B' U2 R2 U F' L,R F2 U F U' F U2 L2 D' L' D L' U2 R',L B L U L2 U' F' L2 B' F U L' U2,54
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,B U' B F U L,R2 F' R' U R F U' R,D2 U2 L' B' D2 B L2 U2 B' D2 B D2,F2 L' B2 R F' R2 B2 L B2 R B2 F L F,L' B' L2 F U B U' B2 U2 B' F' L B',53
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,D' F R' D L' B',D' F D2 U' B D' R' U,F2 D F' D2 U F' D2 U' F D' F2,D' U' B L2 B' U B2 U' R D2 R' U B2 D,L2 B L B F' D' B' D B2 F2 U2 B F' L',53
