scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,U' L' B2 L2 F,D' F D2 L F' L2 D' R',F2 D' B U' R2 U B' D L' F2 D2,B D' U F' U R F' R' U' F D U' B',B' L' B2 L' F L B2 L' F' L2 B,48
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,L2 F2 R D2 B',L R' F D' U2 B U2 F' R,F2 D2 L' B F R2 B2 U' B F' D2,F2 R B2 U2 B2 U2 R B2 L' U2 L F2 R',L U R2 U' L' U R2 U',46
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,L' F' R B' L U',U B' D L' D2 F' D L U' R',F2 L B' U2 B2 F' D F' D B',B' R B R' B2 R2 B D B' D' R2 B2,U R2 U' L U R2 U' L',46
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,D B' L F D' B',U' F' L' D' F L' B L2 B U,B' F' D B2 F2 U' B2 F2 U' B F,D2 U2 L' D' U B L2 D U' L' D2 U2 B2,L F2 L' B' L F2 L' B,48
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,R F' D' R U2,L2 B U' B U L R2 B2 L,B2 R2 B' F D' B' F L F2,B D B' D' B2 D B2 U' B L2 D' U,B' L' B2 L' F L B2 L' F' L2 B,46
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,R F' R2 U2,L2 R B2 L' B2 D L D' R',L' B' F D U B F' R' B2 R2 B2,U' L D' B' L U' L2 U B' L U B D,U2 F' U' B2 U F U' B2 U',46
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,F' R' F' D L' B2,L2 B' F' D' U B D2 F R,L U2 B2 D U F R2 D U L' F2,F' U2 L2 D' L B' D L' B' F L2 D2 F' D2 U2,B L' F L B' L' F' L,49
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,D2 L' B2 L' F,D2 L R D B D B L2 B2 R',L' U2 L U2 B' F' D L2 U' L2 B F,D B' R B2 R' U2 L2 U2 B' U' L B D' U B,B D2 B' R U2 R' B D2 B' R U2 R',54
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,B' L2 D' U' B,B' D' U B' U' B2 D R,F2 D U' F' R2 B' D' U R,D B' D' R B' R D' U R F R' D R2 U' B,B' U' B D2 B' U B D2,45
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,B2 U' F L' F R2 B',R' U2 R2 U' F D F' U',L' B' F' U B2 F2 D' F2 D B' F,U' L2 D' F U B' U' F' U' L' U L U B' D,B L' F L B' L' F' L,49
