scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,B2 U2 L' D' B2,B' R' B D R' B L R2 B,B' R' B' D2 B R F2 L' B F2 D2,F' R' D' R2 F2 U F U' F R' D F,L' F' R' B' D' B R F L D,47
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,F L D2 R2 B2 U B,R' D B F' R B' D F D2 R,F2 U' L2 F U' F' U L2 U F2 D2,L2 F' L F L D' L2 R F L2 R',,39
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,F2 R B D L F2,B2 L' U2 F U F2 U B2,D U' B2 L2 R' U L2 B' R B' U,R B2 D R D R2 D' R D' B2 R' D',L' D' B D2 U2 F' D F D2 U2 B' L,49
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,R F' U' L' U2 F,U' L2 U' R2 D' F' U2 L' B2,B' L2 U B2 D B2 U' L2 B,D' F' L2 B' U2 B2 R B2 U2 B L2 F D2,D' L' F' R' B' D B R F L,47
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,D' F U' B2 L' U' R2,R' D2 F' D F' R F2 D R,R' F' L2 F R B F2 D2 B' F2,R' F L B' L B U B U' L2 F' R,B' L' F' D2 B D B D' B2 D2 B F L,51
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,L2 B R' B' U B2 R',D U' L' D' F2 L U,R' U2 B D2 F' L2 R' U2 B' F D2 R',D R2 U' B D' B2 D U R2 F D F',B' U B2 F2 D' R' D B2 F2 U' L B,50
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,D' F R2 B2 F,U2 R D' U F D' U L2,D2 B' D' F D L B D' F' D',R U F2 L' U F U2 R' F2 R' B D' R F',B' D' R' U' L' B L U R D,47
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,L U2 L U' R',L' D' F2 U' R2 U L' F2,D B' U2 B D' R' F' L2 F R' D2 R2,F' R' U B2 U' R D' F D2 L2 D2 F' D F,B' U' F' D' L' D F U B L,49
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,U' R D2 L2 F,B2 L' F' R' B' U B' R F L,U2 B D' L F' R' F L' B' U2,F D' L B2 D B' D L2 F L2 B' L' F2 D,F' D2 B2 D B' D' B' D2 F L B L' B',52
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D L F L2,R D2 L' B2 R B2 R',R2 F2 D' B' U' B2 D B' F2 R2 D2,U2 L F2 D B D' R D' R' D B2 F2 L' B U2,B' U' F' D' L' D F U B L,47
