scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,B F2 R2 D L U',R' F' R2 F R D' F D2 F',D' U R D2 L B2 D2 B' R' D L' U',L' B D' F L F' L' D B' L,F R F R' F2 R2 B F U F' U' B' R2,50
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,L' F U' R D' F2,D2 U R2 F' R F U',R U' B2 D' U B' R2 B' D R',D2 B2 R' D2 F2 L2 D2 R2 D2 L U2 F2,B D2 B' R U2 R' B D2 B' R U2 R',47
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,U L2 U2 F' L2,U R2 B' D' B U',B F R2 U' L U L' U R2 B' F',B' R F L R' D2 L' B' R F R' B2,D U B2 U' L U B2 D2 R D R' U',46
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,F R B U,R D' F2 U' F2 R',L F2 L2 U' L' U L' F2 L',L' D L2 R D2 L' D' L D' L2 R' D' L,D' U2 F U' R2 D B' D B D2 R2 D U',45
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,L2 F' U' B2 L B' U',U' R D F D2 R' U' F2 U2,L U L' F U' F' D' L U' L' D L',U' B2 D' F' D B' D F D' B' U,F R F R' F2 R2 B F U F' U' B' R2,52
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,D' B' D2 L U' R,F D2 L2 B D L2 D2 F',R F2 D2 B2 F D' B L2 B F R',D' R B2 U2 F D' F D F' U2 B2 R' D,B2 R D R' D B2 U' L U B2 D2 B2,50
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,B2 F2 R2 F' D' L,D B F L' B2 D B F',B' F R' D2 L2 R2 U2 F' R' D2 L2 F',R' U' L' U B U' B' L U R,B D2 B' R U2 R' B D2 B' R U2 R',48
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,D' B2 L' F' U' F2,U' R2 U F D' F2 R' D R,L F2 D2 U R D U' B D F2 L',R' B' U2 F' D F U' F2 L D L' F2 U' B,,40
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,D' R' B L U2,B2 R' D' R D' B D2 B,B2 U2 B F2 R F D' B' D2 F U2 B2,B2 L D B D2 B' L D L D' L2 D B2,R U2 R' B D2 B' R U2 R' B D2 B',50
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,D' L F' D B' U L',D2 L U F D F' U' L',U' R' U' L2 U2 B U B' L2 U R U,L' D L' B2 U B' U' B2 L' B L2 D' L,B2 D B' D L' D' B' L B D L D2 B',53
