scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,B F L' U2 B R2,L' D' R B D' R D2 B',F' D B2 L2 R' B2 R D2 L' D F,U R2 U2 R D' B' L F2 L' B D R' U,B U2 R' U' B' R' B U R U' B U' B2,51
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,R' F' R' D B2 R2,B D' R2 B' R' D L',R' B' U2 B R U2 B R B2 R' U2,F R2 B L2 D R' D R D2 L2 B' R2 F',B2 L' B2 D' B U R' U' B' D B' L B,50
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,U' R D' R U',L' B U' L B2 U' L2 U2,D' B U R U' R' D B2 D' B R D,L B' U2 B D B' U2 B D' L',U B2 U' R F2 R' U B2 U' R F2 R',47
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,L2 D2 F D U',B' L B' L2 U' L B U,U L' F2 U' L' U F2 L2 U' L',B D R2 B U B' U' R2 D' B',B U2 R' U' B' R' B U R U' B U' B2,46
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,R2 B' U2 B F2 D2,D L U2 F' D' U B' U,F L' D' L' B' D B L2 F',L2 B U B U' B' F' D2 R2 U B' R2 F D2,B U B2 D' F' R' U F' U' F2 D B R U',51
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,L' R' D' R F' R',L R B2 D' B D R',F' U F U2 B R U' B' U2 R',F' D2 B' L' B' L B' U B U' B2 D2 F,B U B2 D' F' R' U F' U' F2 D B R U',50
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,L' R2 B' U2,B L D L D2 R' B' D,F' R' U2 L U2 B2 U' B2 L' R F,F' R2 U' R2 U B' D B2 U' B2 D' B F,B U B2 D' F' R' U F' U' F2 D B R U',50
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,L2 D' L' D2 B' U2,D L2 F' D R U' F D2,R' U2 R U B' U2 B2 U2 B2 U,F' D B2 L B2 D' B F R' U R B',B U2 R' U' B' R' B U R U' B U' B2,49
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,L2 D B F R,B' D2 R' D2 U' L2 U,L2 F2 D2 F D' F' D' F2 L2,R2 F2 R F' R' F' R B' D2 F' D2 B R',U R' B' D' F2 U F U' R F D B2 U' B',48
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,L U2 F L' D F',L2 D L D2 R2 B' R' D L',D' R2 B R2 U R2 B R2 B U' B D,R' B' R F D R D' R' D2 F' R' D2 R D2 B,B U2 R' U' B' R' B U R U' B U' B2,55
