scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,D2 B2 L2 R' B',L2 U2 B2 R2 D B' D' R U2,L D' U2 L2 D2 U F' D' U2 F2 U',D' B2 F2 R F2 D R D' B' R D R2 B' L',,39
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,D R' B,D2 L B2 L2 B2 D F' D,B L B' L' D' B U R2 U' B D B,U L B U' B' U B2 L' U' L2 B2 L' B',R2 U R2 U' B R2 D' R2 D B2 U' B U,49
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,B' U' F R B',L' F' L' F L U2 R2 U2,F' L2 F2 U F2 L2 F2 U' F',B F' R D B' D B D2 R' B F2 U B2 F',R2 U R2 U' B R2 D' R2 D B2 U' B U,49
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,F D2 F2 R F U',F2 D' L2 F2 U L B2 U' L2,B R D' R' U R' D' R2 D2 R' U' B',B2 L R2 F L' U' L' U L F' R2 B2,R2 U R2 U' B R2 D' R2 D B2 U' B U,52
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,R' B2 F R B' F2,F2 U' R' U' R D R2 B' D' U2,L' U R2 B R B2 D2 R U' L' D2,L2 U' F D U2 L' D' L U2 F' U L2,R2 U R2 U' B R2 D' R2 D B2 U' B U,52
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,B2 U R B,D L2 D L U L2 D2 B' U',L2 U R2 U' L' U B R2 U' L2,B' F L2 U L2 U L U2 L' U2 F' L' B,B2 D' L' U L U2 F2 D R D' F2 D U B2,50
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,L2 D' R U' B' U,L D F2 D' L' U' R U,B U R2 D U' L B2 D' L' B',F L2 B' L B U2 B2 U' B2 U' L2 F' L',,37
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,L2 F D L B' R2,L' B U2 B R B U2 B L,L2 D U' F' U L D' L2,F L' B' L B F' U' F' D2 F' D2 F2 U,,36
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,R D R2 D2 B,F2 L D B2 F L B2 F L',B2 U B2 R2 B2 D' B R D R U' L,F2 U2 F D' F' U2 F L' D L F L',B2 F2 D U B' U' B D' B2 U B' U' F2,51
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,F D2 L2 D2 R' B',D' L U F L' U' F D R2,D' L' U R2 B' D' B' D R2 U' L D,L D2 B R D R' D' B' L' D2 B' L B D2,D B D' R D' R' D2 B' D F L' F' D2,54
