scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,B D2 R' U',U2 L' U' R B R2 F L R,F U2 L' F2 U' L U' L' U2 F L,L' F L' U' F' L2 D' B' D' B' D2,,35
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,U B' D' L' B D' B',R' D' F' D B2 U' B2 R U',L D' L2 B' L2 B2 L2 B' L D,L2 B' R U2 R' B L2 F' L' F2 L,,37
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,R D L2 U2 R U2,F2 R2 B2 D R D2 F L R,F L' U L' F' R2 B L2 D2 B' R2,D' U2 B' D' B D2 U2,L2 B L2 B' U L2 F' L2 F U2 B' U B,46
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,R' F2 D2 U' B D' L,R' U' F L' F R B F2 U2 L,L D' B2 L F2 U' B' U F2 L2 D,F' D' R2 D F D F' D2 R2 D2 F D',L2 B L2 B' U L2 F' L2 F U2 B' U B,53
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,U' F L' R2 F,R' D' L' F' L D' F R F',D L2 R D2 B D' B' R' D' L2 D',D' B' R' D' R B2 R' D R D' B' D2,U' L2 U L F2 R2 D R D' R F2 L U,50
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,F' U' L' F R2 F',R' F R2 U' L' U2 B L R' F,D R F' R B' F R B R2 D',F' D F' U' R' B' R' B U F R D' F,L2 B L2 B' U L2 F' L2 F U2 B' U B,52
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,D' U F' U2 L D2,U' R' D L' R U' L2 F2 L',F' D F' R2 U R U' R F2 D',B2 F U L' U L' U' L2 U L2 U2 B2 F',D2 F R2 F' D2 U' B' L U' B2 U L' B U,52
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,U' L2 F2 D2 B,F R' D' L' F' L2 D' F L' R,D R' B' F2 D' R D B F2 R D',D' L2 U B' D U' B D' B' L' B D B' L',U' B' L U' B2 U L' B D2 U F R2 F' D2,54
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,R' D F2 R2 U',D R B2 U B L D B R2,U2 B2 L' B' U L2 F U' F' U B',D U2 F' R F D B F' R B' R' F D2 U2,D2 F R2 F' D2 U' B' L U' B2 U L' B U,53
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,D2 B D' B2 R,D R' F' R2 B2 D' L B2 D' U',B' L2 B R D L2 R' B D' L2 D,L U F U L2 D U2 R2 U F D2 U' L' D,L B2 U F U' F' U2 L2 D' B' D L2 U2 B2 L',55
