scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,B2 U2 L' B D' L,B' L2 U2 L2 F' L2 F U2,R2 F' D' B F' R' U B' R F D F R2,D' F' D2 B D' R D R' F D B2 L' B,F D' L' D B F' R' D R B',50
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,F2 U L R2 F' L2 F,R F D F2 R F D,B2 U' L U L2 U' F2 L2 F2 U L B2,F L D L F2 U2 R2 B2 U R2 F' U F2,D' L2 D B F' R' D2 R B' F,49
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,L2 R F' R U,L B' L U' L B2 L U,L' R D R' U R' D2 R2 D R' U' L,L2 B D' B' D B' F2 L' B L F2 L2,L2 B2 U' B' F R' F2 D2 F2 R B F' U B2,51
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,L' D F' R' B' U2 L,B2 D2 L B' L' B' R,U F D' F' D2 F D F' U',B F L B' L' B' L' F U2 B U2 F2,B F' R' D2 R B' F D' L2 D,45
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,R D' F R' B2 U2,B F2 L' F2 R2 B' D2 R2,F' D2 R D2 L2 U L2 R' U R U' F,F2 U2 R B2 R' U' L U' L' F2,F' L D U' F2 D' U L F,45
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,R' B F U2,R2 U2 F D F' U2 R' D2 R',U F D2 F2 U' B U F U' B' D2,L' D L B2 D2 B L B2 L' D' B D' B2,,37
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,U' F R D L' F2,F' L2 U' L2 U2 R2 F D' R2,B' D2 B2 F' L2 U2 R' B' R' F U2,L' D2 L2 D2 L' D' L' D F' D F D L',B2 R2 F2 U F2 R2 B2 D,47
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,F' R2 U R',D B2 D2 B2 R' D R' D2,R D R' D2 R B R B' D R' D,F' U' R2 F2 D' F2 D' R2 D F' U F2 D',F D' L' D B F' R' D R B',46
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,F L B' L R U',F' U2 R' B U B' R' F D,U' B2 R2 B' R2 D B' D B D' B' U,F L2 D' B D' F' D' F D' B' F',B2 R2 F2 U F2 R2 B2 D,46
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,L2 U' R2 F L',D F' R' F2 D F' D2,U F D' B2 L D L' B2 F' U',B' D F' D2 B2 D F D' B L2 B D B,B F' R' D2 R B' F D' L2 D,45
