scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,L' D2 L B' U R,F' L2 R2 B' D' L2 R2 U2 F2,D2 F' L F U L' U L' U L2 U2 L' D2,R B D' B' D U' L U B' R',U' B2 U' F2 U B2 U' F2 U2,47
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,F2 L' D' B2 F',L2 D R U R' F' D' L',B2 R D F' L F D L2 D2 B' R' U,U' L' B' L2 D' B' D L' D' B' D L B U,D2 L' D R2 D' L D R2 D,48
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,R' B2 U B2 L' D2,U B' L' U' F L2 B L',B2 R' F D R F' D' U R D U2 B2,L2 U L' B' L2 U' L' B' D' B2 D L2 U',B R F' R2 B U2 B' U2 R B' R2 F R2,52
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,F2 R' D U2 B D' L2,L2 U2 R B U' R2 D F' R,U R2 F2 L' B L F2 D B' D' R2 U',B2 F U' B U2 B' D' R B' R' B' D F' L2,U2 F2 U B2 U' F2 U B2 U,51
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,B' F2 D F R' D2,F R' F2 D' L' D R U2 F',B' U B U' F D L' F D' L F',D' R' D' U F D' F D U' R' D2,D2 L' D R2 D' L D R2 D,46
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,D2 U2 L B D',R' F U2 B' D L' F' D B2 L2,U' L U' L' B L' R B R' B2 L U',F' L B L' B2 R2 D B D' B' D R2 B2 F,B R F' R2 B U2 B' U2 R B' R2 F R2,54
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,U R D U2 R2 B,R' F' D2 L2 R' B' R2 U,L2 R U' B D' B' D U' B' U2 L2 B' R',U' L' B' L2 D' B' D L' D' B' D L B U,,41
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,L2 F' R F2 D B,F R2 F2 L2 R' D B U' R' B,B2 L B2 L2 U L' B U' L2 B2 L' U2,B2 F U' B L D U L' D' L' U B' F' L2,U F' U' B U F U' B',50
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,R B D R B F2 D',U' R B' U L R' F U2,L2 U' B2 U R' U2 R B2 L' U,F' U2 L' B' L' R2 D' F2 R2 B2 U F2 R2 F' R2,B U' B D2 B' U B D2 B2,49
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,F U L' D' R2,F2 U F2 U' L' U' F U2,U2 R' U2 R2 B2 D B D L2 D2 B' R',D2 B D' L U' F' D F2 R F2 R' F U B' D2,U F' U' B U F U' B',48
