scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,B2 U R' D' F',L' F U F L' D2 L' D2 U L2,F2 U2 L U2 F2 U' L U,B2 R' F L2 R' B2 F2 R' U' L2 R' F2,,35
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,L U' L' F2 D B2,D U R' F R' U' F2 D' F2 R2,F2 L B' U' B U F' L F L' F2,F R' F R F2 U2 L' U' L U',F U B D L D' B' U' F' L',47
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,U' B2 L D' B U',B2 R2 D F' R2 B2,L' R B' U' R2 D R U2 R B R' U',R2 F' D2 R2 B R B' R D' F D' R2,L' D' B' U' F' L F U B D,46
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,D L2 U B' R2,F2 R F2 D F2 R D' R' F',U2 L D U' F' D' R' F2 R U',U B' R2 D2 B' L' B D F' R' B R2 U R,L B R F D F' R' B' L' D',48
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,L' F D' B D' F2,L' U2 F' L D B R B' D',L2 U L' B' R' U B2 L' D2 B',L' R' F' R2 U2 R' F' L F2 L' U L,L B R F D F' R' B' L' D',47
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,L' U2 R2 B2 U,F2 D B2 F U R2 U' B2 D' F,R' B2 U' R2 U F2 U' R2 U B2 R,L' F2 U' F U2 F' U2 F2 L D F2 D' F',L' U L2 R2 D' B' D L2 R2 U' F L,51
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,L2 U2 R' B' D',R' B' F2 U2 B U2 R,R2 D2 B' U' L2 D L D U R2,L U F' D L' U' L D' L U L2 F L',L' U L2 R2 D' B' D L2 R2 U' F L,47
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,B2 U' F' L' D B2 D2,R' D R' F D2 B F D,D B R D' B' D' R' D' B R,L2 U' L2 B2 R' F' L D2 L' D R B2 F2,L' F L B D2 F' D' F' D F2 D2 B' F',51
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,F' R U' R2 B2 U2,L2 R' F L2 F2 D' B2 D R,F2 D' U' B' U' B D F U2 F,R' F2 R U2 B' R D R D' F2 R2 B U,L F U B D L' D' B' U' F',48
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,F' D U B2 L2,F2 D' B D2 B R2 B2 D' F2,B' D L' F2 L' U2 L F2 L D' B,L' U R' U' F' U F U2 L F R' F R2,B D2 F2 D' F D F D2 B' L' F' L F,51
