scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R' D' B2 L2 F' D2,L R' U' L R U R F' U',U B' R2 F' R B2 L' D' L2 D' B',D F' D2 R' U B' R2 D' U' R F D2 L2,L B L' B2 F2 R B' R' B2 F2,49
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,U B D R B L2,F2 R D F2 R D' R' F',U2 F D' L' F' L' F D L U2,U' R' F D' F2 R2 U' L' R2 F R2 B2 R',B2 F2 R B R' B2 F2 L B' L',47
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,U2 L' D' B R U',R F2 R' B' R B L' F' U',D' F2 D2 B2 U R U' R' U2 B2 D' F',F2 U2 L B D L D' L' F' L2 B' F',R' F' U' B F' L2 B' F U' F R,50
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,F2 U' B D' R2 D2,D2 B R' B U' L' D2 L2 R',U L U L R' F2 L' R D F' D',U2 L2 B L2 B' U F U2 F2 L F L U2,L B L' B2 F2 R B' R' B2 F2,49
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,D B' L U' B U,L' R2 U' B' F' U B2 U B',D L B2 F2 L' D B2 F2 U' L' R D',U2 B F' D L D' L F' L B' L' F2,B2 F2 U' R B' U R' B2 F2 L D' B L' D,53
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,B L' U2 R' D2 B R',F L2 F L R F U R',D' U2 L' D U' F D' L2 D U' F2,U B F' L2 D B2 F' R' F' R' U R2 B F',U' R' B F' U L' U' B' F R U2,51
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,D' U2 F2 L2 B R,R2 U2 B' R' U2 R B L U2 R2,F R2 B' D B2 D' L2 D B' R2,U' L2 U F' L' B D' L D F L' B',B2 F2 U' R B' U R' B2 F2 L D' B L' D,52
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,B' U' F D' R' U2,D2 B2 U R2 U2 B2 L' D2 L2,U L2 F U L' F' L' U' L2 F L,U' L D' U' R B R' D U L F' L F L',,40
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,U2 R2 B2 D B L B,R' B' D R2 F R B L2 R2,U' F2 D U F R2 U2 R2 F D',F' R2 U' L U L2 U' L U B L B' R2 F,R' F' U' B F' L2 B' F U' F R,51
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,U L' D' R' B L',B' D2 B R' B' D2 B,L' D2 B2 U R U2 B U2 B D2 L F2 L,U2 L' F' L' F U' L' U2 L' U L2 U2 L2 U,L B L' B2 F2 R B' R' B2 F2,50
