scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,U2 F' R' D' F2,D2 U' L2 D F2 D U,B' U R U' R U2 R' U2 R' B,F R F' R B2 L2 F' L' F L' B2 R2,L F2 L B F' D' F2 D B' F L2,45
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,D' R' F2 U2 F2,B U B' D U' L' D' B',U L2 F2 U' L2 D F2 D' F2,F' U' F' L' B' R2 B U L U F',L F2 L B F' D' F2 D B' F L2,44
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,L2 U B' D2 L' R',B' R D2 U' L F' D2 U R2,U' B2 R F D' F D F2 R2 B2 U,L F' L D2 B' U2 F L' F L' F2 U2 B L2,B2 D U B D2 R2 D2 B D' U',50
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,D L' U B' D' F L',U2 B2 R' U R B2 D2 F' D2,R' U2 B U' B' L' B2 L B2 U' R,L F2 R' F' U2 R2 D R D' R2 U2 F2 L' R,B2 D U B D2 R2 D2 B D' U',51
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,U' B D' L' R' F',B' R B D2 U' F D2,U B' U' R2 U R2 U R2 B U',R' U2 B' R' B R' U2 L F' R F2 L',F2 D2 B' F' L' F L B D2 F' D' F' D,48
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,R F D' F R U,L2 U L B F' D B D U B2,U' B' U2 L F' L' U R' B U2,F' L D L D B R B R B2 D L2 F2,B2 U L' B U' L B2 F2 R' D B' R D' F2,53
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,B2 D2 R' U2 B D R',L F2 U' F2 L D L2,U' R U L2 D F2 D' R2 F L2 R,L2 B D' R' D R' B2 L U' L F2 L2 B L2,,39
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,L' U2 F' L B2,D2 U2 F2 U L2 F D' L' D' U,U' F L2 F' L2 F D' U L2 D,R2 U' L F2 L2 B2 D' R' D R' B2 L R2,D2 L' D U' F2 D' U L' D2,47
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,B' L2 U2 B' D F,L' D' F2 L' R B U2 L2 R',R' U2 B2 L' R2 D B2 L U2,B L2 D B R2 F' R B' D2 F2 D L2 B' U,B2 D U B D2 R2 D2 B D' U',48
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,D B2 F L' F,B2 R' F2 U' R' B2 U F',D2 L2 R' D F2 L D' L R D2,L' F R F2 L D2 B U R2 B' R' D2 R',B2 U L' B U' L B2 F2 R' D B' R D' F2,50
