scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,B U2 R' D' L',L B2 D F' D' R' B2 U' F,L D' L2 U' L U L2 D L2,B2 D F R2 B' U2 B R2 F' L2 D' B2,,35
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,D B' R2 U L,D' R' D R2 U B2 R' D U',D' L' U' L' U F U2 F' L' D,B2 D B2 F' L2 B2 F D' B U2 B,B' D2 B' R U2 R' B D2 B' R U2 R' B2,48
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,L' D U2 B2 L F,D' R2 B2 D2 R' B R B' R2 D,D F' D R B' R' D' F D',L F R2 F2 R F' R' F' R2 F' L',U2 F D' B2 F' U B F U2 B D F' L2 U2,50
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,D U' L' R2 B2 F L,U B2 D2 F' D B R' B U',D' L B D L2 D' L2 B' D,B' L' D' L U B2 L' B D L U' B' U2 B2,,39
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,F' L2 B2 F D',B2 L' B D' R' D' R2 B R,D2 F L F U2 F' L' U2 F' D2,U2 F2 U F2 U B' F2 U' R' U R B F2,F2 L' B' L' D2 R2 F' R' F R' D2 L2 F2,50
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,U R D' B2 U2,F' L2 B2 F D' B U2 R B,F2 U2 B' U' B' R' F R B2 F,F U L2 U' B' U B L U L U' F',R' B' R D' R D R2 B R' F' U F R2,49
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,D2 L' U R' B' U2 L',F' U B F' L' B2 F2 R2 B,F2 U' F2 D' B L' B' D,U2 B R' F U' F' U L F L' F2 R B' U2,R2 B2 D' F' D' F' L2 U2 F' U F' D' B2 D',52
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,R2 D' R' D U2 L2,F U F L B F2 D' B',D' L' D' L U' L' D L2 D U,L2 B' F D' U R' U R D B2 L' B' U F',U2 R2 F R' F' U2 B2 L' B' L B' U2 R2 U2,52
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,U L U R2 B',L U' B' F U B' D2 B2 L2,L2 D L' D2 B' D2 L D2 B D L',U' L U L F L' U' R2 F' L' F R2 F',U2 R2 F R' F' U2 B2 L' B' L B' U2 R2 U2,52
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,R B2 L' F L D',R2 F2 R B' F2 D B R2,B L2 D L' B D B' D' L B' L',R' F R F' R B U' B' U' R' F' U2 F,B2 D2 F2 L U L' U' F2 D2 F2 L' B' L B' F2,53
