scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R' F D U B2 U F' U R B U2 B' D U' B D2 B2 R2 D' U' F D F' L B,x2,R2 U L' B' D F2,D L' R' U B2 L D' F U',R2 F D U' L' D2 L R2 D' U F,B2 F R U2 B2 R' U2 B2 U2 R' F2 L' F,D2 R' F U2 F' R D2 R' F U2 F' R,51
L2 D2 B' F2 L' R' D2 U2 F' D U2 F D2 B2 D2 R' L D2 U R' B L2 D' B,x2,F L' R D B',R2 U L U' R' B D2 B' R',U2 F' U B' R' F D F D' B F' U2,R D' B' L2 F L' R U' L' R' B D R',B' F' D B' D' B2 R2 F' U' F R2 F,51
R2 U R' L' U R2 U' F B2 L' F2 L' B2 U2 R2 F2 R' U' B R' D R2 B2,x2,U2 R U' B' L F2,R2 F L' F L2 F L2 R2,F U R F' L' R U L R2 U' F',D U R D F L2 F' R' B' D' B2 U',B' D2 F' R F' R' F2 D2 B' L' B2,48
D' R' B2 U2 L2 B' R' D' L' B2 R' L2 D' B2 D2 U2 R U D R F2,x2,F D L2 B' R D,U F L' U' R F' L2 R2,D F' R' F R2 F R D R' D2 R2 F',L' B' U F L' R' B L R' B U' F' U2,D2 R' F U2 F' R D2 R' F U2 F' R,51
F L' D' L2 R' U' B' U F D R' L U2 B R F U F2 D2 B2 F,x2,R2 U B R D B,R2 F' D' B' U2 L' B D R2,U2 F' R' B2 R B' U F D' B' R' U2,L F D2 U2 B' R' U' B D2 U2 F' U,,39
D R2 L F2 D' F2 R F D' U' B' F' D' B R2 B' L' R' F' L R2 F' D2,x2,F2 R2 U2 B',D B2 R B2 F2 D' B U B',F' R B F' U' F' D' B F' R B2,U2 B R U R2 B R B' U F2 L F2,U B U' B' F' L2 B2 L B' L' B' L2 F,49
D R2 L F2 R2 U' L2 D L2 F2 R' F2 R2 F D2 U2 R' U2 D L2 R2 B' U F2 B2,x2,D' B U' F2 R B',U R B2 D2 B D' R' U' B,D2 F' D R2 U F L F2 U2 B' R2 U,F' D U B' D U' F2 U2 B2 R' U2 F',B' F' D B' D' B2 R2 F' U' F R2 F,51
D L U' F' U2 F' U2 R2 L' D' L2 D2 L' B D2 U' L2 U2 L2 U' R' U R,x2,D' B F L2 U R' B',R2 U L2 U2 F' U L2 R2,B' D F D F2 L B2 U2 F R B',F' D' B' D' B' F L B' L R' U2 R B,D2 L2 B U B U F2 R2 U F2 U B D' B,53
R D U2 R L2 D' F D2 B' U' B2 R U2 L2 F' R' D L' D' R2,x2,R D B' U2 B' F2,L R' D2 L' D F L' D F,F' R' U F L' U' L U' F' R' U F2,U' L U L' B D2 R F' R F U R2 D2,R' F U2 F' R U' B2 F' D' L2 D B2 F U,54
L' F L U B2 U' B R2 F U R' B2 L2 F D2 F L R2 B2 U' R F L2,x2,L' B2 F R',B' F D2 U' F2 U' B L R2,D2 U' B L2 D F L2 R U B' R' D R',B' D' L2 B2 D L R' B' U2 L R D B,R' F U2 F' R U' B2 F' D' L2 D B2 F U,53
