scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,D' F R D L B2,B' L U F' L' F2 U' F',L2 U' L2 U2 R' B U' B' D' B2 D,D L2 D' F R2 F' D L2 D' B U2 B',F2 L R F L2 U2 L2 F L' R',47
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,D' U F' D' F2,L' U L' U B2 F' L2 D F,F' D B2 L U' L' D' B' R' B R F,D2 L2 D' B' U2 B L2 D F U' F2 D2 U,U2 F2 L2 B2 D B2 L2 F2 U',48
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,L2 U B L' B2 D,L D' R U' L' B L R2 D L',R D L2 F2 L' F2 L' D' R' D B' D',D B' D2 U2 F2 U' L2 D2 U' B' D' F2,L2 D L R' B2 L' R D L2,49
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,R D2 F D' F',F' U' L2 D B' L B L F R,R' D' F2 U R' B2 R B2 F2 R D,U2 R2 U R2 U R2 U2 F R F' R' U' R',U2 F2 L2 B2 D B2 L2 F2 U',48
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,B' R' D U2 L',L' U R F R D R2 F' L,F' D F' U B' U F D' F D2 B2 D2,D' F L2 R B' L2 D2 R' F' R D2 R' D,U2 L B' F U' R' U B F' L' U',50
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,L2 B U2 F' D L',U' B D F2 U2 L F' D' U' L2,U2 R F D B' R2 D' F' R,U2 R2 U' R2 U2 F R F' R U' R2 U,L2 D L R' B2 L' R D L2,46
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,F2 R D2 B' D B2,B' U2 B2 R2 B' L2 B L2,B' L2 U R D' R2 D R' U' L2 B,L2 D F D F2 R2 F D2 L B2 R2 B' L,R2 F' L' B' U B L F R U' R,49
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,D' U2 B2 U L',L2 B L U2 B2 U' L R2,L' U L2 F' L2 R2 U' L D2 B' D2,B' D2 F' D F' D' F D2 B U' R2 U,U' L U2 L2 D' U' B' U B D L2 U' L',49
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,D' F' R' B2,L' U B' F2 R' B D2 F2 R',F R' D2 U B2 D2 U' R F',R2 B2 U2 F U' F L2 F' U B2 D' F D2 F2,U' L U2 L2 D' U' B' U B D L2 U' L',49
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,L2 U' L2 F U2,D' L2 B D L2 B R2 B2 D U2,L' U2 B R U R U' R2 B' U2 L,U' R' U R U2 R2 B L U L' B' R U' R',B2 U L' B U' L B2 F2 R' D B' R D' F2,54
