scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,B' L D2 U B F,D2 R2 F2 L2 F2,D' B' U R U' B' R' U' B' U B2 D,B D' U R' D' R D U' B' D,R B F' U2 B' F R,40
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,L2 R' B' U' L2 D2 F,R2 D' R D2 R' D2 R,D2 B R2 B F' R U2 B2 F D2,B' U F2 U' B2 L D' B2 D2 R2 D' L' B',R' B F' U2 B' F R',44
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,F' L2 F2 L' U' B' L',B R B2 D' B2 F' U' B' F,D' B2 R B' R D' F' R' F R2 D2 B',L' U' B R2 B' D F2 D' B R2 B' U L',D' U R U R' D U' B U' B',51
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,R F' D2 B2,D' R2 F R D L R' F',L R2 D' U F' R2 F' D U' L' B2,L' U' F2 D2 R U' R D' B2 U2 F2 L' D,,36
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,F' R F2 L2 U' B,D2 R2 D F2 L F R F,B2 D' B D B2 D' R' D,F2 D U L' B L2 B' L D2 L2 B' D B U',L' B2 L D' U B' R2 B D U',46
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,L2 R U' L D' B2,R2 U' B' L2 R2 D' B2 F2 R',L B D2 F' R F' D2 B' U2 B' U2,D B L' F L B' U' F R2 U F D' F,U B U' B' F' L2 B2 L B' L' B' L2 F,52
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,U L2 R2 U,D' R2 F' R' B F D R2 B',D' R U' L2 D2 R2 D F' D2 U' F2,F U' B2 U L' R2 D' R2 B2 L F' L B2 L2,U F' L2 D2 R2 B' D2 L2 U,47
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,B2 D2 B L U' B' L,R D R' D2 B' D B R' D2,R2 B2 U F2 L2 R' B2 D F2,U B' U F2 D' R2 U L2 U2 B U' B D B',D' U B' R2 B D U' L' B2 L,49
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,D' U R B' U2,D2 B2 D2 R' D2 B D B R',D F L F' D R' D2 U' B U,L' B2 L' B L2 B L B R' B2 R B R' B R,U' B U2 B' D' U R U2 R' D,49
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,U' L D B' U2 L',B F2 L' B2 U L F2 R B',B F2 D' R D' R D R2 D B' F2,L D2 F2 D U2 B' U' L U' L U' R2 U L2 D,F L F L' F2 L2 B F D F' D' B' L2,54
