scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,U2 L2 F' U' B D,B U L2 R' F' D' L2 U',B' R' D B2 D' U' B' U2 R' U',U' B U B' F' D' U R U' R' D F,B' D' F2 U L' U L U2 F2 D R B,48
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,R' B R U' L2 U2,B L2 D' R F2 L2 B2 U',B L' D' R' D2 R D' L B R2 B2,U2 L2 R' B' D2 B L2 R U' R2 U' R',U B' D' F2 D' L2 F2 D' B' D' B' R2 U2 B',51
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,F' R' D2 F L U' F',B2 L2 D' F' R2 D L2,L D R D' F' U' R' F L',B' R' F' D R D2 R' D' F D2 R B,U R2 U' B2 D B' U' B2 D' B2 U B' R2,48
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,U R F D' B' U' F',U2 L' B2 R D' L U R' U2,U2 L2 R F' L2 R' U2,B' D2 R' F' D B' D' B R F D' R B,B' D' F2 U L' U L U2 F2 D R B,48
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,B' D' B2 D2,B2 L U R U2 L' B2,B F L D' L' D' F' D B',D B D L' F' D B' D' B D' F L D2,F' U B' U' B2 L2 F' D' F L2 B' F,45
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,U2 F2 D' F R F,U L2 F' R' D' F' L2 U' B2,U' B L' D L B' U,D' F' D B' D' F U' B' D2 B D U B,R' B' R B F D2 B2 D' B D B D2 F',48
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,B' L' D B' D2 U',B F2 R' B L D2 L' B2,L' R2 F R D' R' F' D2 R D L,R' F' U B D2 R' F R F' D2 B' U' F R,R B' R' B R' D B' D' R' D B D' R,52
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,B2 L' U' B' R F,L F U' F2 L' R B R U',U2 R B' L F L' U' B R' U2 R,D B2 F U' B D B' U B2 D' F' D',R2 B U' B2 D B2 U B D' B2 U R2 U',51
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,U' B D' L B' L2,U B2 U2 L' B' R2 B' L U',D B' D' R' B' R B R',U' F' D' F D2 B' D L B' L2 B2 D2 U,R B' R' B R' D B' D' R' D B D' R,49
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,U R' F D' U2 F2,L' D' R' D L F R2 F',B R' B2 R' B' R B2 R B' R2,F L2 B' R' B R' U R U' L2 R F',U B' D' F2 D' L2 F2 D' B' D' B' R2 U2 B',50
