scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,B' L' D' L D' U2,B2 F' L' F U' B2 D' R2 D,U' R2 B F' U' B' F R' U,U2 L F' R B L2 D2 B R' F L B2,B2 L' F' D' F L B R D R' B,47
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,B' L2 F' U',U2 B R D B2 D' U' B' D' U',L2 B R U2 R' F' R U R' B' F L2,L' D2 F L2 B R' B L2 R F' D2 L B,B2 L R' U B' U' L' R B D B,50
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,B2 F R2 U B',L B' L' R' D' U R2 U R',D' L2 D2 R' U' L B2 R' F L R2 D,B R2 U R F' U2 B' U' F D' U2 R' D,F2 U' B' F R2 B F' U' F2,48
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,D F U2 B U' L U2,D2 R F R F U F2 R2 D2,B' R' D' B L' F2 D' F2 D L R,R' D L' D L D2 R D' R' D2 B2 D' R,,40
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D U2 R' U2 L,F' R F2 D' F' D U R',R D2 R2 F2 R D2 R' F2 R D2,R' B' F2 L2 B' F' D B D' F L2 B F2 R,,37
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,D2 U' L U' L2 R',B U R D2 R D2 R2 B' U',L' B' D2 B R2 D F R2 D2 L D R2,D2 L F R' B2 R F' L2 F D2 F' D2 L,F2 U B' F R2 B F' U F2,49
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,F' D' U R2,B' D U B U R' U2 B,B' F D2 B' F D' F' R F' R' B2,U B2 R' F R B2 U L D F' D' L' U2,B F L F2 D2 F2 L B' F' L2,46
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,L2 R2 U' L' R',B F L' R2 B2 R2 F' D B,U L' U F U' F' R' F L R U',D2 F' R' F2 R' B' R F' D2 R2 B R' D2,B' D' B' L R' U B U' L' R B2,49
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,F' L2 F' U L U2 B,D' U2 R B2 U2 B2 D,B' D' B2 D B2 L2 R' U L2 R B,R F2 L' F U2 B L2 B' L' B L2 B' F R',F' D' F D B R2 F' R' F' R F2 R2 B',52
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,L D2 L R2 B',R U L' F' R' B F2 L2 F2 L',B2 D B' L' F2 L D2 L B' L F L2,F2 L' F L' D R2 B' R2 D' L F' L F2,,40
