scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,R' B D L D U',F D L U2 B2 U L' F' R',U F' L' R D' F' L R' D F U',B2 L B' R2 F2 U F2 R2 B' D B' L' B,D B' U B D' B' U' B,47
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,F2 D' L B' U2 L',L2 U F' R2 B' L2 D R2 F2,U2 R' D2 R F' U' R2 U F U2,D L D' L' D B L D L' B' D',B D2 F2 U' R2 D U B' D' F D' F D',49
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,R D' U' R' F2 R,L2 B2 R U L2 R D F2 R',L D' U' F' D' L F2 U2 R D2 B' U',L F L2 F' D' L' F' D2 F D,B D' F2 D B' D' F2 D,45
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,B' D' L' F L2 D,U2 L2 B' L F U2 R2 B' F',L' D' L U' F D F' U,D' B2 D U' F' D2 L2 U2 B' R2 U',,34
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,R2 D' L' B' L U',R B2 F R B D' B2 R' D' F',F' D' L' R D F D' L R' F,D L D' B L B L' B' L',U' R2 U L2 U' R2 U L2,43
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,R D2 L D2 L U',D U' B U F2 R F2 D' B2 R',F' R B L' R F' L B' D' R' D' F,L U B D' B' D B2 R D2 R' B U' L',B D' F2 D B' D' F2 D,49
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,L2 F D' B' L2 U',D' F' R F' U' B2 L' U F2,L U' R' D R U L F L2 F',U2 B U' L' B D B' F L2 F' D L U',F D' R2 D F' L2 F D' R2 D F' L2,50
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,F' D2 F2 L' F U,U B2 R2 B2 U' B2 R2 B,F2 D2 U' R D2 U2 L' U' F2,L2 D2 L2 D B U B2 D' R B' R' U' B,U' R2 U L2 U' R2 U L2,44
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,U2 F' U B' R' U2,R' D R2 B U' L B2 U R2,D2 B D B' D2 U2 R' D' R D U2,B L R D' L F L2 F' L2 R' B L2 B2,B D2 F' D' B2 D F D' B2 D' B',50
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,U' B' U2 L D2 U',L' R D2 L2 B' D2 L' D R',R B2 F U R2 U' R2 B2 D' F' R',R' D' L B F' D' R2 D' B' F L D' R,U B2 U' R F2 R' U B2 U' R F2 R',51
