scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,D2 B2 F' R' B,B2 L B U' B L F L2 D,B2 L' D' L' B' F' D B2 D2 F,B D' B' F L' B F' D2 B',D2 B F' R' D R B' F D' L' D',44
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,R2 B U F U2,R' D2 R2 F2 D' F' R F',U L U L2 D' L' R2 F2 D' L2 U R2,D F D L2 D' F' L' F' D2 F L D',D2 B F' R' D R B' F D' L' D',48
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,D F2 D2 F' U L',B R' B F L2 B2 L D' F',L B U2 L B2 L D' B2 U L2 B',D B F D L D2 L' D' B' D2 L D F',D' L D' B F' R D' R' B' F D2,50
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,F' L R2 F2,B2 R B D B D2 R D',D L B R' U2 R B' L' D',R' D U B2 R D R' B U' B D' B' R,U' F' L' B F' D2 B' F L' F U,45
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,R B F' D' F R',D2 B R' D B' R D' R2,R' B L2 R' U' R U L2 B' R,L' R' U B U' R U' B L D L' B' U,L2 F2 U2 B2 R' B2 U2 F2 L,46
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,R U F' L2 U2,F D2 U2 B L' B2 R2 U2 L',B2 D2 B D' L2 R' U' R' U2 L2 R2,L F' D' F2 L' F' D L' B' L' B L,U' F' L' B F' D2 B' F L' F U,48
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,D R' B' U',L' R F' D' L2 U' R' B' U L',L2 D F' R2 D2 U2 B' L2 B D U2 F L2,U B L2 U2 R' F' R F2 D2 R2 F2 U L2,B' L2 B2 L R D L' D' R' B2 L B L,53
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,F' L2 D R' U L2,U R2 U' F2 U2 F2 D B2,R2 F R' F D B F' D2 B' F' R',L' D2 L' B' L2 U' L D' L' D U L B L2,U' F' L B F' D2 B' F L F U,50
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,L' D' U L2 U2,R' D' L' D R2 F L D',B' L B2 R' U' F' R B' L' F R F',F L B2 F' U B' R2 D' R2 B' D' B' U' B,L2 F2 U2 B2 R' B2 U2 F2 L,48
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,U2 R U' L F2 U,B2 D' L' D U2 B2 R2 D2 L',L2 D' B2 L' B2 D' L' D2 R D' F2 R',D' B' L2 B2 D2 R D2 R' B' L2 D2 L D2,B2 U L' B U' L B2 F2 R' D B' R D' F2,54
